block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-9,noise,-1,1,right,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-8,valid,1,1,left,auditory,apple,6,3,apple_3.wav,apple,6,apple.bmp
-1,-7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
-1,-6,noise,-1,1,right,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
-1,-5,noise,-1,1,right,auditory,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-4,valid,1,0,left,nomask,heart,119,4,heart_4.wav,heart,119,heart.bmp
-1,-3,valid,1,1,right,visual,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
-1,-2,valid,1,0,right,nomask,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
-1,-1,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,0,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,1,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,2,invalid,0,0,left,nomask,pig,172,4,pig_4.wav,leopard,136,leopard.bmp
0,3,valid,1,1,right,auditory,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,4,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,5,noise,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,6,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,7,valid,1,1,right,auditory,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,8,valid,1,1,right,auditory,heart,119,1,heart_1.wav,heart,119,heart.bmp
0,9,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,10,noise,-1,1,left,auditory,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,11,valid,1,0,left,nomask,heart,119,2,heart_2.wav,heart,119,heart.bmp
0,12,noise,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,13,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,14,valid,1,0,left,nomask,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
0,15,valid,1,0,left,nomask,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,16,valid,1,0,left,nomask,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,17,invalid,0,1,right,auditory,heart,119,4,heart_4.wav,elephant,84,elephant.bmp
0,18,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,19,valid,1,1,left,auditory,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,20,valid,1,1,left,auditory,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,21,noise,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,22,invalid,0,1,left,auditory,bottle,32,1,bottle_1.wav,pig,172,pig.bmp
0,23,valid,1,0,right,nomask,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,24,invalid,0,1,left,auditory,kangaroo,126,2,kangaroo_2.wav,apple,6,apple.bmp
0,25,valid,1,1,left,auditory,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,26,valid,1,0,right,nomask,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,27,valid,1,0,left,nomask,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,28,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,29,valid,1,1,left,auditory,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,30,valid,1,1,right,auditory,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,31,valid,1,1,right,auditory,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,32,valid,1,1,right,auditory,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,33,noise,-1,1,right,auditory,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,34,valid,1,1,right,auditory,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,35,invalid,0,0,right,nomask,skunk,206,4,skunk_4.wav,apple,6,apple.bmp
0,36,valid,1,1,right,auditory,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,37,noise,-1,1,right,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,38,noise,-1,1,right,auditory,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,39,noise,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,40,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,41,noise,-1,0,left,nomask,noise,-1,1,noise.wav,heart,119,heart.bmp
0,42,invalid,0,1,right,auditory,donkey,75,2,donkey_2.wav,leopard,136,leopard.bmp
0,43,invalid,0,0,right,nomask,skunk,206,4,skunk_4.wav,elephant,84,elephant.bmp
0,44,noise,-1,0,right,nomask,noise,-1,1,noise.wav,heart,119,heart.bmp
0,45,valid,1,0,left,nomask,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,46,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,47,noise,-1,1,right,auditory,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,48,noise,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,49,noise,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,50,noise,-1,1,right,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,51,noise,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
