block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
-1,-8,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-7,invalid,0,0,right,nomask,camel,43,3,camel_3.wav,rhinoceros,186,rhinoceros.bmp
-1,-6,noise,-1,1,left,visual,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-5,invalid,0,0,left,nomask,dog,73,1,dog_1.wav,camel,43,camel.bmp
-1,-4,valid,1,0,right,nomask,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
-1,-3,noise,-1,1,right,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
-1,-2,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
-1,-1,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,1,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,2,valid,1,1,right,auditory,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,3,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,4,valid,1,0,left,nomask,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
0,5,noise,-1,0,left,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,6,noise,-1,1,right,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,7,valid,1,1,left,auditory,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,8,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,9,valid,1,1,left,auditory,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,10,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,11,valid,1,0,left,nomask,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,12,valid,1,1,right,auditory,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,13,noise,-1,1,right,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,14,invalid,0,1,left,auditory,leopard,136,4,leopard_4.wav,kangaroo,126,kangaroo.bmp
0,15,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,16,valid,1,0,right,nomask,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,17,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,18,valid,1,0,left,nomask,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,19,valid,1,0,left,nomask,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,20,invalid,0,0,right,nomask,camel,43,3,camel_3.wav,rhinoceros,186,rhinoceros.bmp
0,21,noise,-1,1,left,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,22,valid,1,0,right,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,23,valid,1,1,right,auditory,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,24,noise,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,25,valid,1,1,right,auditory,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,26,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,27,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,28,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,29,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,30,noise,-1,1,left,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
0,31,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,32,valid,1,1,right,auditory,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,33,noise,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,34,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,35,valid,1,0,left,nomask,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
0,36,noise,-1,1,left,auditory,noise,-1,1,noise.wav,apple,6,apple.bmp
0,37,valid,1,0,right,nomask,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,38,valid,1,1,right,auditory,swan,223,3,swan_3.wav,swan,223,swan.bmp
0,39,valid,1,1,left,auditory,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,40,valid,1,1,left,auditory,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,41,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,42,valid,1,1,left,auditory,dog,73,1,dog_1.wav,dog,73,dog.bmp
0,43,noise,-1,1,left,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,44,valid,1,0,left,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,45,valid,1,0,right,nomask,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,46,valid,1,0,left,nomask,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,47,noise,-1,0,right,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
0,48,invalid,0,0,right,nomask,swan,223,1,swan_1.wav,penguin,169,penguin.bmp
0,49,noise,-1,1,right,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,50,invalid,0,1,left,auditory,kangaroo,126,3,kangaroo_3.wav,pig,172,pig.bmp
0,51,noise,-1,1,left,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,52,valid,1,0,left,nomask,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,53,noise,-1,1,left,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,54,valid,1,0,right,nomask,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,55,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,56,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,57,noise,-1,1,right,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,58,valid,1,0,right,nomask,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,59,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,60,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,61,invalid,0,1,right,auditory,apple,6,4,apple_4.wav,dog,73,dog.bmp
0,62,valid,1,1,left,auditory,apple,6,2,apple_2.wav,apple,6,apple.bmp
0,63,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,64,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,65,noise,-1,1,right,auditory,noise,-1,1,noise.wav,apple,6,apple.bmp
0,66,noise,-1,1,right,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
0,67,noise,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,68,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,69,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,70,invalid,0,0,left,nomask,apple,6,4,apple_4.wav,pig,172,pig.bmp
0,71,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,72,valid,1,1,right,auditory,apple,6,2,apple_2.wav,apple,6,apple.bmp
0,73,valid,1,1,left,auditory,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,74,valid,1,1,left,auditory,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,75,valid,1,1,left,auditory,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,76,invalid,0,0,left,nomask,penguin,169,4,penguin_4.wav,dog,73,dog.bmp
0,77,noise,-1,1,right,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,78,invalid,0,0,left,nomask,kangaroo,126,3,kangaroo_3.wav,apple,6,apple.bmp
0,79,valid,1,0,left,nomask,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
1,80,valid,1,1,right,visual,pig,172,2,pig_2.wav,pig,172,pig.bmp
1,81,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,82,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
1,83,noise,-1,1,left,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,84,valid,1,0,left,nomask,swan,223,4,swan_4.wav,swan,223,swan.bmp
1,85,noise,-1,0,right,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
1,86,noise,-1,1,left,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
1,87,valid,1,0,right,nomask,apple,6,2,apple_2.wav,apple,6,apple.bmp
1,88,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
1,89,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,90,noise,-1,0,right,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
1,91,valid,1,1,left,visual,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
1,92,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
1,93,noise,-1,1,left,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,94,noise,-1,1,right,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,95,valid,1,1,left,visual,dog,73,1,dog_1.wav,dog,73,dog.bmp
1,96,invalid,0,0,left,nomask,penguin,169,1,penguin_1.wav,swan,223,swan.bmp
1,97,valid,1,0,left,nomask,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
1,98,valid,1,1,right,visual,swan,223,3,swan_3.wav,swan,223,swan.bmp
1,99,noise,-1,0,left,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,100,noise,-1,0,left,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
1,101,noise,-1,1,right,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
1,102,noise,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,103,valid,1,1,left,visual,apple,6,4,apple_4.wav,apple,6,apple.bmp
1,104,noise,-1,1,right,visual,noise,-1,1,noise.wav,pear,166,pear.bmp
1,105,valid,1,1,right,visual,dog,73,4,dog_4.wav,dog,73,dog.bmp
1,106,valid,1,0,left,nomask,camel,43,3,camel_3.wav,camel,43,camel.bmp
1,107,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
1,108,valid,1,1,left,visual,pig,172,3,pig_3.wav,pig,172,pig.bmp
1,109,noise,-1,1,left,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,110,noise,-1,1,right,visual,noise,-1,1,noise.wav,camel,43,camel.bmp
1,111,invalid,0,0,right,nomask,camel,43,1,camel_1.wav,pig,172,pig.bmp
1,112,valid,1,1,right,visual,apple,6,3,apple_3.wav,apple,6,apple.bmp
1,113,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
1,114,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,115,valid,1,0,left,nomask,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
1,116,valid,1,1,right,visual,camel,43,3,camel_3.wav,camel,43,camel.bmp
1,117,noise,-1,1,left,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,118,valid,1,0,right,nomask,dog,73,2,dog_2.wav,dog,73,dog.bmp
1,119,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
1,120,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,121,valid,1,0,right,nomask,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,122,noise,-1,0,left,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
1,123,valid,1,0,left,nomask,dog,73,1,dog_1.wav,dog,73,dog.bmp
1,124,invalid,0,1,left,visual,leopard,136,1,leopard_1.wav,rhinoceros,186,rhinoceros.bmp
1,125,noise,-1,1,left,visual,noise,-1,1,noise.wav,pear,166,pear.bmp
1,126,noise,-1,1,left,visual,noise,-1,1,noise.wav,apple,6,apple.bmp
1,127,noise,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,128,valid,1,1,left,visual,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
1,129,noise,-1,1,left,visual,noise,-1,1,noise.wav,apple,6,apple.bmp
1,130,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
1,131,valid,1,0,right,nomask,swan,223,2,swan_2.wav,swan,223,swan.bmp
1,132,valid,1,0,left,nomask,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
1,133,valid,1,0,right,nomask,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
1,134,valid,1,1,right,visual,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,135,valid,1,1,left,visual,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
1,136,invalid,0,1,right,visual,leopard,136,4,leopard_4.wav,pig,172,pig.bmp
1,137,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,138,noise,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,139,valid,1,1,right,visual,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
1,140,noise,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,141,noise,-1,1,right,visual,noise,-1,1,noise.wav,dog,73,dog.bmp
1,142,invalid,0,1,right,visual,pear,166,4,pear_4.wav,apple,6,apple.bmp
1,143,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,144,valid,1,1,left,visual,pear,166,4,pear_4.wav,pear,166,pear.bmp
1,145,valid,1,1,right,visual,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
1,146,invalid,0,1,left,visual,rhinoceros,186,3,rhinoceros_3.wav,camel,43,camel.bmp
1,147,invalid,0,0,left,nomask,pear,166,1,pear_1.wav,leopard,136,leopard.bmp
1,148,noise,-1,0,right,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
1,149,invalid,0,0,right,nomask,swan,223,2,swan_2.wav,camel,43,camel.bmp
1,150,invalid,0,0,left,nomask,dog,73,1,dog_1.wav,pear,166,pear.bmp
1,151,valid,1,0,right,nomask,kangaroo,126,3,kangaroo_3.wav,kangaroo,126,kangaroo.bmp
1,152,valid,1,1,right,visual,dog,73,3,dog_3.wav,dog,73,dog.bmp
1,153,invalid,0,1,left,visual,camel,43,2,camel_2.wav,swan,223,swan.bmp
1,154,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,155,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,156,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
1,157,valid,1,1,right,visual,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
1,158,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,159,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
2,160,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
2,161,invalid,0,0,right,nomask,pig,172,4,pig_4.wav,leopard,136,leopard.bmp
2,162,valid,1,1,left,auditory,swan,223,1,swan_1.wav,swan,223,swan.bmp
2,163,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
2,164,valid,1,0,right,nomask,pig,172,3,pig_3.wav,pig,172,pig.bmp
2,165,valid,1,1,left,auditory,camel,43,4,camel_4.wav,camel,43,camel.bmp
2,166,invalid,0,1,right,auditory,leopard,136,1,leopard_1.wav,swan,223,swan.bmp
2,167,noise,-1,1,right,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
2,168,noise,-1,1,right,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
2,169,valid,1,0,left,nomask,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
2,170,noise,-1,0,left,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
2,171,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
