block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
-1,-9,valid,1,0,left,nomask,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
-1,-8,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-7,noise,-1,1,left,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
-1,-6,noise,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-5,valid,1,0,left,nomask,piano,171,4,piano_4.wav,piano,171,piano.bmp
-1,-4,noise,-1,1,left,visual,noise,-1,1,noise.wav,heart,119,heart.bmp
-1,-3,valid,1,0,left,nomask,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
-1,-2,invalid,0,1,right,auditory,tree,241,1,tree_1.wav,rabbit,182,rabbit.bmp
-1,-1,valid,1,0,left,nomask,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,1,valid,1,0,right,nomask,heart,119,4,heart_4.wav,heart,119,heart.bmp
0,2,noise,-1,0,right,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,3,noise,-1,1,left,visual,noise,-1,1,noise.wav,piano,171,piano.bmp
0,4,invalid,0,0,left,nomask,piano,171,2,piano_2.wav,heart,119,heart.bmp
0,5,valid,1,0,right,nomask,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,6,valid,1,0,left,nomask,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
0,7,valid,1,0,right,nomask,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,8,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,9,noise,-1,1,left,visual,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,10,valid,1,1,left,visual,heart,119,1,heart_1.wav,heart,119,heart.bmp
0,11,noise,-1,0,right,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,12,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,13,noise,-1,1,right,visual,noise,-1,1,noise.wav,piano,171,piano.bmp
0,14,noise,-1,0,right,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,15,valid,1,1,right,visual,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,16,invalid,0,0,left,nomask,penguin,169,1,penguin_1.wav,tomato,236,tomato.bmp
0,17,noise,-1,0,left,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,18,noise,-1,1,right,visual,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,19,valid,1,0,left,nomask,donkey,75,2,donkey_2.wav,donkey,75,donkey.bmp
0,20,noise,-1,0,right,nomask,noise,-1,1,noise.wav,heart,119,heart.bmp
0,21,valid,1,0,left,nomask,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,22,invalid,0,1,left,visual,alligator,3,1,alligator_1.wav,heart,119,heart.bmp
0,23,invalid,0,1,right,visual,tomato,236,4,tomato_4.wav,leopard,136,leopard.bmp
0,24,valid,1,0,left,nomask,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
0,25,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,26,valid,1,1,left,visual,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
0,27,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,28,invalid,0,1,left,visual,heart,119,2,heart_2.wav,piano,171,piano.bmp
0,29,noise,-1,1,right,visual,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,30,noise,-1,1,right,visual,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,31,valid,1,0,left,nomask,piano,171,2,piano_2.wav,piano,171,piano.bmp
0,32,noise,-1,0,right,nomask,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,33,noise,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,34,noise,-1,1,left,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
0,35,noise,-1,1,left,visual,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,36,invalid,0,0,right,nomask,donkey,75,1,donkey_1.wav,tomato,236,tomato.bmp
0,37,valid,1,0,left,nomask,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
0,38,invalid,0,1,left,visual,piano,171,1,piano_1.wav,tree,241,tree.bmp
0,39,invalid,0,0,right,nomask,alligator,3,2,alligator_2.wav,leopard,136,leopard.bmp
0,40,valid,1,1,left,visual,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,41,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,42,valid,1,0,left,nomask,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,43,valid,1,0,right,nomask,tree,241,2,tree_2.wav,tree,241,tree.bmp
0,44,valid,1,1,left,visual,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
0,45,noise,-1,1,left,visual,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,46,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,47,noise,-1,1,right,visual,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,48,invalid,0,0,right,nomask,penguin,169,3,penguin_3.wav,tree,241,tree.bmp
0,49,valid,1,1,right,visual,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,50,noise,-1,1,right,visual,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,51,noise,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,52,valid,1,1,right,visual,alligator,3,4,alligator_4.wav,alligator,3,alligator.bmp
0,53,noise,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,54,noise,-1,1,right,visual,noise,-1,1,noise.wav,heart,119,heart.bmp
0,55,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,56,valid,1,0,right,nomask,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,57,valid,1,0,left,nomask,alligator,3,1,alligator_1.wav,alligator,3,alligator.bmp
0,58,valid,1,0,left,nomask,tree,241,4,tree_4.wav,tree,241,tree.bmp
0,59,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,60,valid,1,0,right,nomask,donkey,75,4,donkey_4.wav,donkey,75,donkey.bmp
0,61,valid,1,1,right,visual,tree,241,2,tree_2.wav,tree,241,tree.bmp
0,62,valid,1,0,right,nomask,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,63,noise,-1,1,left,visual,noise,-1,1,noise.wav,piano,171,piano.bmp
0,64,noise,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,65,valid,1,0,right,nomask,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
0,66,invalid,0,0,right,nomask,penguin,169,3,penguin_3.wav,rabbit,182,rabbit.bmp
0,67,noise,-1,1,right,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,68,valid,1,1,right,visual,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
0,69,valid,1,1,right,visual,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,70,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,71,noise,-1,1,right,visual,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,72,valid,1,1,right,visual,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,73,valid,1,1,right,visual,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,74,noise,-1,1,left,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
0,75,valid,1,1,right,visual,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
0,76,noise,-1,0,left,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,77,valid,1,1,left,visual,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,78,valid,1,0,right,nomask,heart,119,3,heart_3.wav,heart,119,heart.bmp
0,79,noise,-1,0,right,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
1,80,valid,1,0,left,nomask,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
1,81,valid,1,0,right,nomask,piano,171,4,piano_4.wav,piano,171,piano.bmp
1,82,valid,1,1,left,auditory,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
1,83,invalid,0,0,left,nomask,tree,241,4,tree_4.wav,alligator,3,alligator.bmp
1,84,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,85,valid,1,0,left,nomask,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
1,86,valid,1,0,left,nomask,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
1,87,invalid,0,1,right,auditory,kangaroo,126,1,kangaroo_1.wav,donkey,75,donkey.bmp
1,88,valid,1,1,left,auditory,heart,119,4,heart_4.wav,heart,119,heart.bmp
1,89,noise,-1,0,left,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
1,90,invalid,0,1,right,auditory,leopard,136,3,leopard_3.wav,alligator,3,alligator.bmp
1,91,valid,1,1,left,auditory,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
1,92,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,93,valid,1,1,left,auditory,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
1,94,noise,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
1,95,noise,-1,1,left,auditory,noise,-1,1,noise.wav,piano,171,piano.bmp
1,96,valid,1,0,right,nomask,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
1,97,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,98,valid,1,1,left,auditory,piano,171,1,piano_1.wav,piano,171,piano.bmp
1,99,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,100,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,101,noise,-1,0,right,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
1,102,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
1,103,invalid,0,1,right,auditory,leopard,136,1,leopard_1.wav,penguin,169,penguin.bmp
1,104,valid,1,0,right,nomask,donkey,75,4,donkey_4.wav,donkey,75,donkey.bmp
1,105,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,106,valid,1,1,right,auditory,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
1,107,noise,-1,1,left,auditory,noise,-1,1,noise.wav,tomato,236,tomato.bmp
1,108,valid,1,1,right,auditory,heart,119,3,heart_3.wav,heart,119,heart.bmp
1,109,noise,-1,1,right,auditory,noise,-1,1,noise.wav,alligator,3,alligator.bmp
1,110,valid,1,0,left,nomask,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
1,111,valid,1,1,right,auditory,kangaroo,126,3,kangaroo_3.wav,kangaroo,126,kangaroo.bmp
1,112,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,113,valid,1,1,right,auditory,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
1,114,valid,1,1,left,auditory,piano,171,2,piano_2.wav,piano,171,piano.bmp
1,115,valid,1,0,right,nomask,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
1,116,valid,1,0,left,nomask,alligator,3,1,alligator_1.wav,alligator,3,alligator.bmp
1,117,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
