block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,0,right,nomask,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
-1,-9,invalid,0,0,right,nomask,wine_glass,258,2,wine_glass_2.wav,giraffe,103,giraffe.bmp
-1,-8,invalid,0,0,right,nomask,chair,53,1,chair_1.wav,wine_glass,258,wine_glass.bmp
-1,-7,noise,-1,1,left,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-6,valid,1,0,left,nomask,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
-1,-5,noise,-1,1,right,visual,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-4,valid,1,0,right,nomask,camel,43,2,camel_2.wav,camel,43,camel.bmp
-1,-3,valid,1,1,left,visual,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
-1,-2,valid,1,1,left,auditory,swan,223,1,swan_1.wav,swan,223,swan.bmp
-1,-1,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chair,53,chair.bmp
0,0,noise,-1,1,right,auditory,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,1,invalid,0,0,left,nomask,rabbit,182,3,rabbit_3.wav,leopard,136,leopard.bmp
0,2,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,3,valid,1,1,left,auditory,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
0,4,valid,1,0,left,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,5,valid,1,1,right,auditory,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
0,6,noise,-1,0,left,nomask,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,7,noise,-1,1,right,auditory,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,8,valid,1,0,left,nomask,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,9,valid,1,1,left,auditory,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
0,10,valid,1,0,left,nomask,chair,53,3,chair_3.wav,chair,53,chair.bmp
0,11,valid,1,0,left,nomask,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,12,invalid,0,1,right,auditory,leopard,136,4,leopard_4.wav,tiger,233,tiger.bmp
0,13,valid,1,1,left,auditory,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,14,valid,1,0,left,nomask,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,15,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,16,noise,-1,1,right,auditory,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,17,valid,1,0,left,nomask,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,18,valid,1,0,left,nomask,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
