subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,1,camel,valid,mask,pic,camel,left,left,,timeout,1500.0,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,2,elephant,invalid,mask,word,bee,left,down,left up,up,1293.85722894,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,3,saltshaker,valid,nomask,pic,saltshaker,left,left,,timeout,1500.0,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,4,tree,invalid,mask,word,wine_glass,right,down,down,down,807.255070191,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,5,pig,valid,nomask,pic,pig,left,left,left,left,912.01058845,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,6,bottle,valid,mask,pic,bottle,right,right,up right,right,1360.74112728,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,7,wine_glass,valid,mask,pic,wine_glass,right,right,right,right,1167.55959997,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,8,bee,invalid,mask,pic,elephant,left,left,down,timeout,1500.0,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,9,saltshaker,valid,mask,word,saltshaker,right,up,right,timeout,1500.0,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,10,bottle,valid,nomask,word,bottle,left,up,up,up,1470.08251818,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,11,camel,valid,nomask,word,camel,right,up,up,up,1154.81665451,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,-1,practice,12,giraffe,valid,mask,pic,giraffe,right,right,right,right,649.611735716,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,14,chicken,valid,mask,word,chicken,right,up,up,up,852.660235018,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,15,gorilla,valid,mask,pic,gorilla,right,right,right,right,681.818152778,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,16,pear,valid,mask,word,pear,right,up,up,up,608.202844858,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,17,gorilla,valid,nomask,pic,gorilla,left,left,left,left,673.050996149,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,18,pig,valid,nomask,pic,pig,right,right,right,right,726.825130405,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,19,tiger,valid,mask,pic,tiger,right,right,right,right,514.589201659,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,20,dog,valid,nomask,pic,dog,right,right,right,right,623.323709471,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,21,saltshaker,valid,nomask,pic,saltshaker,left,left,left,left,775.094425539,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,22,pig,valid,nomask,pic,pig,right,right,right,right,595.883373404,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,23,snowman,invalid,nomask,pic,pear,right,right,,timeout,1500.0,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,24,heart,valid,nomask,pic,heart,right,right,left,left,475.214457605,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,25,raccoon,valid,nomask,word,raccoon,right,up,up,up,926.055643708,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,26,snowman,valid,mask,pic,snowman,left,left,left,left,710.774416104,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,27,chicken,valid,nomask,pic,chicken,left,left,left,left,577.536041616,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,28,chair,valid,nomask,pic,chair,left,left,left,left,691.930630943,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,29,heart,valid,nomask,pic,heart,left,left,left,left,597.087857313,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,30,lion,valid,nomask,pic,lion,right,right,right,right,546.820585383,1
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,31,mouse,valid,nomask,word,mouse,right,up,down,down,1003.54463281,0
MOW312,312,2015_Nov_25_0957,LL-Jerry,0,test,32,pineapple,valid,mask,word,pineapple,left,up,up,up,864.304965362,1
