subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,1,apple,valid,nomask,pic,apple,left,left,,timeout,1500.0,0
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,2,skunk,invalid,mask,pic,bottle,right,right,,timeout,1500.0,0
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,3,raccoon,valid,nomask,pic,raccoon,right,right,right,right,659.969956352,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,4,apple,valid,nomask,word,apple,right,up,right up,up,1193.78314732,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,5,grasshopper,valid,nomask,pic,grasshopper,right,right,right,right,1050.52557183,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,6,dog,invalid,mask,pic,swan,right,right,right,right,799.297786492,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,7,grasshopper,invalid,nomask,pic,heart,right,right,right,right,782.069260444,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,8,alligator,valid,nomask,pic,alligator,left,left,right,right,1411.82079694,0
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,9,mouse,invalid,nomask,pic,rhinoceros,left,left,left,left,820.518795532,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,10,mouse,valid,nomask,pic,mouse,left,left,left,left,768.322673801,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,11,donkey,invalid,nomask,pic,pear,right,right,right,right,848.125920864,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,-1,practice,12,raccoon,valid,nomask,pic,raccoon,left,left,left,left,594.866524058,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,14,zebra,valid,mask,pic,zebra,right,right,right,right,538.225312004,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,15,saltshaker,valid,mask,pic,saltshaker,right,right,right,right,577.970571569,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,16,tiger,invalid,mask,word,zebra,right,down,right up,up,1024.76504591,0
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,17,leopard,valid,mask,pic,leopard,left,left,left,left,612.434985713,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,18,zebra,invalid,nomask,word,raccoon,right,down,,timeout,1500.0,0
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,19,chicken,valid,mask,pic,chicken,right,right,right,right,761.783554466,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,20,pineapple,valid,nomask,pic,pineapple,left,left,left,left,711.586715101,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,21,kangaroo,valid,mask,pic,kangaroo,right,right,right,right,558.393224841,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,22,rhinoceros,invalid,mask,pic,pig,right,right,right,right,689.184893927,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,23,kangaroo,valid,mask,pic,kangaroo,left,left,left,left,633.8925413,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,24,tree,valid,mask,pic,tree,right,right,right,right,662.683039482,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,25,saltshaker,valid,nomask,pic,saltshaker,left,left,left,left,616.428428999,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,26,alligator,valid,mask,pic,alligator,right,right,right,right,678.211247257,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,27,swan,valid,mask,word,swan,right,up,up,up,998.972190893,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,28,chicken,invalid,nomask,pic,kangaroo,right,right,right,right,1357.97813209,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,29,grasshopper,valid,mask,word,grasshopper,right,up,up,up,885.515637841,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,30,elephant,valid,nomask,pic,elephant,left,left,left,left,569.30093297,1
MOW309,309,2015_Nov_24_1502,LL-ELAINE,0,test,31,pig,valid,mask,pic,pig,left,left,left,left,628.071704021,1
