subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,1,tomato,valid,nomask,word,tomato,left,up,,timeout,1500.0,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,2,bottle,valid,nomask,word,bottle,right,up,up,up,413.188227452,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,3,camel,valid,mask,pic,camel,right,right,up,timeout,1500.0,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,4,kangaroo,valid,nomask,word,kangaroo,left,up,up,up,726.273386739,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,5,rabbit,invalid,mask,pic,rhinoceros,left,left,up,timeout,1500.0,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,6,mouse,valid,mask,pic,mouse,left,left,up left,left,1441.42182637,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,7,skunk,invalid,nomask,pic,kangaroo,right,right,down,timeout,1500.0,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,8,bee,valid,mask,pic,bee,left,left,left,left,919.351183809,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,9,tomato,invalid,mask,pic,tiger,left,left,left,left,864.483458921,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,10,bottle,invalid,nomask,pic,grasshopper,left,left,left,left,859.352463856,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,11,swan,valid,mask,pic,swan,left,left,left,left,769.067106768,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,-1,practice,12,lion,invalid,mask,word,donkey,right,down,up,up,1243.91946569,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,14,chicken,valid,mask,word,chicken,right,up,up,up,661.562024616,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,15,leopard,valid,mask,pic,leopard,right,right,right,right,704.329817556,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,16,strawberry,valid,nomask,word,strawberry,left,up,up,up,988.074196503,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,17,bottle,valid,nomask,pic,bottle,left,left,left,left,831.695660949,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,18,rhinoceros,valid,mask,word,rhinoceros,right,up,up,up,759.537793696,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,19,rabbit,valid,mask,word,rabbit,right,up,up,up,585.917449556,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,20,mouse,valid,nomask,pic,mouse,right,right,right,right,788.11452724,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,21,chair,invalid,mask,pic,grasshopper,right,right,,timeout,1500.0,0
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,22,gorilla,valid,nomask,pic,gorilla,left,left,left,left,802.553654648,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,23,heart,valid,nomask,pic,heart,right,right,right,right,636.260103434,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,24,gorilla,invalid,mask,word,bottle,right,down,down,down,1345.17228696,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,25,zebra,valid,nomask,pic,zebra,right,right,right,right,697.933197021,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,26,leopard,valid,mask,pic,leopard,right,right,right,right,604.463933967,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,27,pineapple,valid,mask,pic,pineapple,left,left,left,left,819.425444119,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,28,zebra,valid,mask,pic,zebra,right,right,right,right,580.213817768,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,29,penguin,valid,nomask,pic,penguin,right,right,right,right,605.934093706,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,30,mouse,valid,nomask,pic,mouse,left,left,left,left,446.743913926,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,31,bottle,valid,mask,pic,bottle,right,right,right,right,685.489173047,1
MOW310,310,2015_Nov_25_0953,LL-Kramer,0,test,32,tree,invalid,mask,pic,elephant,left,left,left,left,989.250196144,1
