subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,1,bee,valid,nomask,pic,bee,right,right,,timeout,1500.0,0
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,2,elephant,invalid,nomask,pic,kangaroo,right,right,right,right,925.968900439,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,3,alligator,invalid,mask,word,tiger,left,down,left up,up,1372.09745985,0
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,4,gorilla,valid,nomask,word,gorilla,left,up,,timeout,1500.0,0
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,5,apple,valid,mask,pic,apple,right,right,right,right,861.50741321,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,6,gorilla,valid,nomask,pic,gorilla,left,left,left,left,827.011100599,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,7,alligator,valid,mask,word,alligator,right,up,right,timeout,1500.0,0
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,8,tree,valid,mask,pic,tree,left,left,left,left,805.556053529,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,9,donkey,valid,mask,pic,donkey,left,left,left,left,820.292814751,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,10,wine_glass,valid,nomask,pic,wine_glass,right,right,right,right,716.053595184,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,11,strawberry,invalid,nomask,pic,swan,right,right,right,right,776.846896391,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,-1,practice,12,rhinoceros,invalid,nomask,word,dog,left,down,down,down,1193.3722985,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,14,camel,invalid,mask,word,rabbit,left,down,down,down,1256.32073905,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,15,tree,valid,nomask,pic,tree,left,left,left,left,715.894512367,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,16,tiger,valid,nomask,pic,tiger,right,right,right,right,687.838010839,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,17,kangaroo,valid,nomask,pic,kangaroo,left,left,left,left,721.592684044,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,18,grasshopper,valid,mask,pic,grasshopper,left,left,left,left,874.329739832,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,19,tomato,valid,mask,pic,tomato,left,left,left,left,645.119008026,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,20,saltshaker,invalid,nomask,pic,elephant,right,right,right,right,882.317487034,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,21,skunk,invalid,mask,word,saltshaker,right,down,down,down,1248.20175662,1
MOW306,306,2015_Nov_24_1428,LL-Jerry,0,test,22,elephant,invalid,nomask,pic,camel,right,right,right,right,700.001280289,1
