block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
-1,-9,noise,-1,0,right,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
-1,-8,noise,-1,1,left,0,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-7,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-6,valid,1,1,right,1,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
-1,-5,valid,1,0,right,-1,tree,241,3,tree_3.wav,tree,241,tree.bmp
-1,-4,valid,1,1,left,0,strawberry,220,2,strawberry_2.wav,strawberry,220,strawberry.bmp
-1,-3,noise,-1,1,right,1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
-1,-2,noise,-1,1,left,1,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-1,valid,1,1,left,1,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,0,invalid,0,1,left,1,swan,223,4,swan_4.wav,grasshopper,110,grasshopper.bmp
0,1,valid,1,0,right,-1,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,2,noise,-1,1,right,0,noise,-1,1,noise.wav,swan,223,swan.bmp
0,3,valid,1,1,left,1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
0,4,valid,1,0,left,-1,zebra,260,1,zebra_1.wav,zebra,260,zebra.bmp
0,5,valid,1,0,right,-1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,6,valid,1,1,right,0,lion,140,3,lion_3.wav,lion,140,lion.bmp
0,7,valid,1,1,right,0,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,8,valid,1,0,right,-1,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,9,valid,1,1,left,0,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,10,invalid,0,1,right,0,lion,140,2,lion_2.wav,tree,241,tree.bmp
