block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,right,1,bee,23,2,bee_2.wav,bee,23,bee.bmp
-1,-9,invalid,0,1,right,0,apple,6,2,apple_2.wav,tomato,236,tomato.bmp
-1,-8,noise,-1,1,left,1,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-7,noise,-1,0,left,-1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
-1,-6,invalid,0,0,right,-1,mouse,149,3,mouse_3.wav,dog,73,dog.bmp
-1,-5,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-4,valid,1,1,left,0,gorilla,108,4,gorilla_4.wav,gorilla,108,gorilla.bmp
-1,-3,noise,-1,1,right,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
-1,-2,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
-1,-1,noise,-1,1,right,0,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,0,noise,-1,1,right,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,1,noise,-1,1,left,1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,2,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,3,noise,-1,0,right,-1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,4,noise,-1,1,left,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,5,noise,-1,1,left,1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,6,valid,1,0,right,-1,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
0,7,invalid,0,0,right,-1,rhinoceros,186,1,rhinoceros_1.wav,grasshopper,110,grasshopper.bmp
0,8,noise,-1,1,right,0,noise,-1,1,noise.wav,heart,119,heart.bmp
0,9,noise,-1,0,left,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,10,noise,-1,0,left,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,11,valid,1,0,right,-1,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,12,noise,-1,0,right,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,13,invalid,0,0,right,-1,mouse,149,3,mouse_3.wav,dog,73,dog.bmp
0,14,valid,1,1,left,0,apple,6,2,apple_2.wav,apple,6,apple.bmp
