block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,left,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
-1,-9,noise,-1,1,left,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-8,valid,1,1,right,0,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
-1,-7,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-6,valid,1,0,right,-1,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
-1,-5,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
-1,-4,noise,-1,1,left,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-2,noise,-1,1,right,0,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-1,noise,-1,1,left,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,0,invalid,0,1,right,1,pineapple,173,3,pineapple_3.wav,raccoon,183,raccoon.bmp
0,1,invalid,0,1,left,1,pig,172,3,pig_3.wav,saltshaker,194,saltshaker.bmp
0,2,valid,1,1,right,1,raccoon,183,3,raccoon_3.wav,raccoon,183,raccoon.bmp
0,3,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,4,valid,1,0,left,-1,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
0,5,noise,-1,0,right,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,6,noise,-1,0,left,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,7,valid,1,1,left,1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,8,noise,-1,1,left,0,noise,-1,1,noise.wav,pig,172,pig.bmp
0,9,valid,1,0,right,-1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,10,noise,-1,1,right,1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,11,valid,1,1,right,0,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
0,12,noise,-1,1,left,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,13,valid,1,1,left,1,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,14,invalid,0,0,right,-1,raccoon,183,1,raccoon_1.wav,tiger,233,tiger.bmp
0,15,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,16,invalid,0,0,left,-1,pig,172,2,pig_2.wav,tomato,236,tomato.bmp
0,17,invalid,0,0,right,-1,raccoon,183,4,raccoon_4.wav,bottle,32,bottle.bmp
0,18,noise,-1,1,right,1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,19,noise,-1,1,right,1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,20,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,21,noise,-1,1,left,1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,22,valid,1,1,right,0,strawberry,220,2,strawberry_2.wav,strawberry,220,strawberry.bmp
0,23,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,24,valid,1,0,left,-1,raccoon,183,3,raccoon_3.wav,raccoon,183,raccoon.bmp
0,25,valid,1,0,left,-1,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,26,noise,-1,1,right,0,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,27,noise,-1,1,right,1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,28,valid,1,0,right,-1,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
0,29,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,30,noise,-1,1,left,0,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,31,valid,1,1,right,0,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
0,32,valid,1,0,right,-1,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,33,noise,-1,1,left,0,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,34,invalid,0,1,left,0,tiger,233,2,tiger_2.wav,snowman,210,snowman.bmp
0,35,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,36,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,37,valid,1,0,left,-1,bottle,32,1,bottle_1.wav,bottle,32,bottle.bmp
0,38,valid,1,1,left,0,raccoon,183,4,raccoon_4.wav,raccoon,183,raccoon.bmp
0,39,noise,-1,0,right,-1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,40,invalid,0,1,left,0,tomato,236,3,tomato_3.wav,pineapple,173,pineapple.bmp
0,41,noise,-1,0,right,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,42,noise,-1,1,left,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,43,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,44,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,45,noise,-1,0,left,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,46,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,47,invalid,0,1,right,0,bottle,32,3,bottle_3.wav,elephant,84,elephant.bmp
0,48,noise,-1,0,left,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,49,invalid,0,0,right,-1,snowman,210,1,snowman_1.wav,raccoon,183,raccoon.bmp
0,50,noise,-1,1,right,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,51,noise,-1,1,right,0,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,52,valid,1,0,left,-1,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
0,53,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,54,noise,-1,1,right,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,55,valid,1,1,left,1,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,56,valid,1,0,left,-1,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
0,57,valid,1,0,right,-1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,58,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,59,valid,1,1,left,0,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,60,valid,1,1,left,0,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
0,61,noise,-1,0,right,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,62,noise,-1,0,left,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,63,valid,1,1,right,1,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,64,invalid,0,1,right,1,tomato,236,1,tomato_1.wav,pineapple,173,pineapple.bmp
0,65,noise,-1,0,right,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,66,noise,-1,0,left,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,67,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,68,valid,1,0,left,-1,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,69,noise,-1,0,right,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,70,noise,-1,0,left,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,71,valid,1,0,right,-1,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,72,noise,-1,1,left,1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,73,noise,-1,1,left,0,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,74,invalid,0,1,left,1,elephant,84,3,elephant_3.wav,strawberry,220,strawberry.bmp
0,75,invalid,0,1,right,0,saltshaker,194,3,saltshaker_3.wav,pig,172,pig.bmp
0,76,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,77,noise,-1,1,left,1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,78,valid,1,0,left,-1,pineapple,173,2,pineapple_2.wav,pineapple,173,pineapple.bmp
0,79,noise,-1,0,left,-1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,80,valid,1,1,right,0,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
0,81,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,82,noise,-1,1,right,0,noise,-1,1,noise.wav,tiger,233,tiger.bmp
