block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-9,noise,-1,1,right,1,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-8,noise,-1,1,right,0,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-7,noise,-1,1,right,1,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-6,noise,-1,0,left,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
-1,-5,noise,-1,0,left,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
-1,-4,noise,-1,0,right,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-3,invalid,0,1,right,0,camel,43,1,camel_1.wav,pig,172,pig.bmp
-1,-2,invalid,0,1,left,0,pear,166,2,pear_2.wav,giraffe,103,giraffe.bmp
-1,-1,valid,1,0,left,-1,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,0,noise,-1,1,right,0,noise,-1,1,noise.wav,pear,166,pear.bmp
0,1,noise,-1,1,left,1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,2,noise,-1,1,right,1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,3,valid,1,1,right,1,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,4,valid,1,1,left,1,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,5,valid,1,1,left,0,dog,73,3,dog_3.wav,dog,73,dog.bmp
0,6,valid,1,0,left,-1,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,7,valid,1,0,left,-1,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
0,8,valid,1,0,right,-1,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,9,valid,1,1,left,1,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,10,noise,-1,0,right,-1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,11,noise,-1,0,right,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,12,noise,-1,1,left,0,noise,-1,1,noise.wav,apple,6,apple.bmp
0,13,valid,1,1,left,1,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,14,valid,1,0,right,-1,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,15,invalid,0,1,left,0,pear,166,2,pear_2.wav,giraffe,103,giraffe.bmp
0,16,noise,-1,0,left,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,17,invalid,0,1,right,1,pear,166,3,pear_3.wav,snowman,210,snowman.bmp
0,18,noise,-1,1,left,0,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,19,valid,1,1,left,0,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,20,valid,1,1,left,0,pig,172,1,pig_1.wav,pig,172,pig.bmp
