block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,right,1,penguin,169,3,penguin_3.wav,elephant,84,elephant.bmp
-1,-9,noise,-1,0,right,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
-1,-8,noise,-1,1,left,1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-7,invalid,0,0,right,-1,chair,53,1,chair_1.wav,penguin,169,penguin.bmp
-1,-6,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-5,valid,1,0,right,-1,chicken,55,1,chicken_1.wav,chicken,55,chicken.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
-1,-2,noise,-1,1,left,1,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-1,noise,-1,1,left,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,0,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,1,noise,-1,0,left,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,2,valid,1,0,right,-1,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
0,3,noise,-1,1,left,1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,4,valid,1,1,left,1,raccoon,183,3,raccoon_3.wav,raccoon,183,raccoon.bmp
0,5,valid,1,1,left,1,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,6,valid,1,0,right,-1,chair,53,2,chair_2.wav,chair,53,chair.bmp
0,7,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,8,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,9,invalid,0,0,left,-1,rabbit,182,4,rabbit_4.wav,chair,53,chair.bmp
0,10,noise,-1,1,left,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,11,noise,-1,1,right,1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,12,valid,1,0,right,-1,chair,53,3,chair_3.wav,chair,53,chair.bmp
0,13,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,14,noise,-1,0,right,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,15,valid,1,0,right,-1,gorilla,108,1,gorilla_1.wav,gorilla,108,gorilla.bmp
0,16,noise,-1,0,left,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,17,noise,-1,0,right,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,18,valid,1,0,left,-1,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,19,noise,-1,1,left,0,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,20,noise,-1,0,right,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,21,noise,-1,0,right,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,22,valid,1,1,left,0,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,23,valid,1,0,right,-1,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,24,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
