block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,right,0,grasshopper,110,3,grasshopper_3.wav,giraffe,103,giraffe.bmp
-1,-9,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
-1,-8,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
-1,-7,noise,-1,1,left,1,noise,-1,1,noise.wav,table,226,table.bmp
-1,-6,noise,-1,1,right,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-5,valid,1,1,right,0,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
-1,-4,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-2,valid,1,1,right,0,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
-1,-1,valid,1,1,left,0,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,0,noise,-1,0,right,-1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,1,invalid,0,1,right,0,table,226,4,table_4.wav,gorilla,108,gorilla.bmp
0,2,valid,1,0,right,-1,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,3,valid,1,0,right,-1,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,4,valid,1,1,left,1,table,226,3,table_3.wav,table,226,table.bmp
0,5,valid,1,0,right,-1,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,6,valid,1,0,left,-1,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,7,valid,1,1,left,1,raccoon,183,2,raccoon_2.wav,raccoon,183,raccoon.bmp
0,8,valid,1,1,right,0,giraffe,103,1,giraffe_1.wav,giraffe,103,giraffe.bmp
0,9,noise,-1,1,left,0,noise,-1,1,noise.wav,pig,172,pig.bmp
0,10,noise,-1,1,left,0,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,11,noise,-1,0,right,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,12,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,13,noise,-1,1,right,0,noise,-1,1,noise.wav,pig,172,pig.bmp
0,14,noise,-1,1,right,0,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,15,invalid,0,0,left,-1,bottle,32,2,bottle_2.wav,rabbit,182,rabbit.bmp
0,16,noise,-1,1,right,0,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,17,valid,1,1,right,0,table,226,1,table_1.wav,table,226,table.bmp
0,18,invalid,0,0,left,-1,bottle,32,2,bottle_2.wav,giraffe,103,giraffe.bmp
0,19,invalid,0,1,left,1,table,226,1,table_1.wav,pig,172,pig.bmp
0,20,valid,1,0,right,-1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,21,valid,1,1,right,1,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,22,invalid,0,0,left,-1,giraffe,103,1,giraffe_1.wav,strawberry,220,strawberry.bmp
0,23,noise,-1,1,left,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,24,valid,1,1,left,1,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,25,noise,-1,0,left,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,26,noise,-1,1,left,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,27,noise,-1,0,right,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,28,noise,-1,1,right,0,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,29,valid,1,0,left,-1,raccoon,183,2,raccoon_2.wav,raccoon,183,raccoon.bmp
0,30,valid,1,1,right,1,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,31,noise,-1,1,left,0,noise,-1,1,noise.wav,table,226,table.bmp
0,32,invalid,0,0,right,-1,raccoon,183,1,raccoon_1.wav,bottle,32,bottle.bmp
0,33,noise,-1,1,right,0,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,34,valid,1,0,right,-1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
0,35,invalid,0,1,left,0,gorilla,108,3,gorilla_3.wav,raccoon,183,raccoon.bmp
0,36,valid,1,0,right,-1,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,37,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,38,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,39,invalid,0,1,left,1,pig,172,4,pig_4.wav,giraffe,103,giraffe.bmp
0,40,noise,-1,0,right,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,41,invalid,0,1,right,1,grasshopper,110,2,grasshopper_2.wav,wine_glass,258,wine_glass.bmp
0,42,valid,1,0,left,-1,table,226,2,table_2.wav,table,226,table.bmp
0,43,noise,-1,0,right,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,44,valid,1,0,left,-1,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,45,noise,-1,1,right,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,46,valid,1,0,right,-1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
0,47,invalid,0,0,right,-1,strawberry,220,4,strawberry_4.wav,pig,172,pig.bmp
0,48,valid,1,0,right,-1,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,49,noise,-1,1,left,0,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,50,noise,-1,0,right,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,51,noise,-1,0,left,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,52,valid,1,1,left,0,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,53,valid,1,0,left,-1,table,226,3,table_3.wav,table,226,table.bmp
0,54,noise,-1,0,left,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,55,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,56,noise,-1,1,right,1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,57,noise,-1,1,left,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,58,noise,-1,1,right,0,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,59,valid,1,0,left,-1,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,60,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,61,valid,1,0,left,-1,strawberry,220,1,strawberry_1.wav,strawberry,220,strawberry.bmp
0,62,valid,1,1,right,1,raccoon,183,4,raccoon_4.wav,raccoon,183,raccoon.bmp
0,63,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,64,valid,1,1,left,1,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
0,65,noise,-1,1,left,1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,66,noise,-1,1,right,1,noise,-1,1,noise.wav,table,226,table.bmp
0,67,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,68,invalid,0,0,right,-1,gorilla,108,3,gorilla_3.wav,wine_glass,258,wine_glass.bmp
0,69,valid,1,0,left,-1,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
0,70,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,71,noise,-1,1,right,0,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,72,valid,1,1,right,1,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
0,73,valid,1,1,left,1,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
0,74,invalid,0,1,left,1,giraffe,103,2,giraffe_2.wav,grasshopper,110,grasshopper.bmp
0,75,valid,1,0,left,-1,gorilla,108,4,gorilla_4.wav,gorilla,108,gorilla.bmp
0,76,noise,-1,0,left,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,77,noise,-1,1,right,0,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,78,valid,1,1,right,1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,79,valid,1,1,left,1,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,80,noise,-1,1,right,1,noise,-1,1,noise.wav,table,226,table.bmp
0,81,valid,1,0,right,-1,gorilla,108,4,gorilla_4.wav,gorilla,108,gorilla.bmp
0,82,valid,1,0,right,-1,raccoon,183,4,raccoon_4.wav,raccoon,183,raccoon.bmp
0,83,valid,1,1,left,1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
