block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,left,auditory,pig,172,3,pig_3.wav,dog,73,dog.bmp
-1,-9,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
-1,-8,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-7,valid,1,0,left,nomask,pig,172,2,pig_2.wav,pig,172,pig.bmp
-1,-6,valid,1,0,left,nomask,pear,166,4,pear_4.wav,pear,166,pear.bmp
-1,-5,nocue,-1,1,left,visual,noise,-1,1,noise.wav,skunk,206,skunk.bmp
-1,-4,valid,1,1,right,visual,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
-1,-3,valid,1,0,left,nomask,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
-1,-2,nocue,-1,1,right,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-1,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,0,valid,1,0,left,nomask,pear,166,2,pear_2.wav,pear,166,pear.bmp
0,1,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,2,valid,1,1,left,auditory,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
0,3,valid,1,1,left,auditory,dog,73,2,dog_2.wav,dog,73,dog.bmp
0,4,invalid,0,1,left,visual,pear,166,3,pear_3.wav,pineapple,173,pineapple.bmp
0,5,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,6,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,7,valid,1,1,right,visual,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
0,8,valid,1,1,left,visual,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,9,nocue,-1,1,right,visual,noise,-1,1,noise.wav,pear,166,pear.bmp
0,10,invalid,0,0,left,nomask,kangaroo,126,2,kangaroo_2.wav,pineapple,173,pineapple.bmp
0,11,valid,1,0,right,nomask,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,12,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,13,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,14,valid,1,1,left,visual,dog,73,3,dog_3.wav,dog,73,dog.bmp
0,15,invalid,0,0,left,nomask,kangaroo,126,2,kangaroo_2.wav,pig,172,pig.bmp
0,16,valid,1,1,right,auditory,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,17,valid,1,0,right,nomask,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,18,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,19,nocue,-1,1,left,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,20,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,21,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,22,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,23,nocue,-1,1,left,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,24,nocue,-1,1,left,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,25,invalid,0,1,right,auditory,tree,241,3,tree_3.wav,elephant,84,elephant.bmp
0,26,nocue,-1,1,left,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,27,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,28,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,29,invalid,0,1,right,auditory,pig,172,1,pig_1.wav,kangaroo,126,kangaroo.bmp
0,30,valid,1,0,left,nomask,dog,73,1,dog_1.wav,dog,73,dog.bmp
0,31,valid,1,1,right,visual,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
0,32,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,33,invalid,0,0,right,nomask,dog,73,2,dog_2.wav,tree,241,tree.bmp
0,34,invalid,0,1,right,auditory,grasshopper,110,1,grasshopper_1.wav,skunk,206,skunk.bmp
0,35,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,36,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,37,nocue,-1,1,left,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,38,valid,1,0,left,nomask,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,39,valid,1,0,right,nomask,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
0,40,valid,1,1,right,auditory,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,41,nocue,-1,1,left,visual,noise,-1,1,noise.wav,dog,73,dog.bmp
0,42,valid,1,0,left,nomask,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,43,nocue,-1,1,right,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,44,valid,1,1,right,auditory,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,45,valid,1,1,left,auditory,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,46,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,47,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,48,nocue,-1,1,left,visual,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,49,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,50,valid,1,1,left,visual,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
0,51,nocue,-1,1,right,visual,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,52,valid,1,0,left,nomask,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,53,valid,1,0,left,nomask,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
0,54,invalid,0,1,left,auditory,skunk,206,1,skunk_1.wav,pig,172,pig.bmp
0,55,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,56,invalid,0,1,right,visual,pineapple,173,1,pineapple_1.wav,tree,241,tree.bmp
0,57,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
0,58,valid,1,0,right,nomask,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
0,59,valid,1,0,right,nomask,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,60,valid,1,1,right,visual,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
0,61,valid,1,1,left,auditory,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,62,valid,1,1,left,visual,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,63,valid,1,1,right,visual,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,64,nocue,-1,1,right,visual,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,65,nocue,-1,1,left,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
0,66,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,67,valid,1,0,right,nomask,kangaroo,126,3,kangaroo_3.wav,kangaroo,126,kangaroo.bmp
0,68,valid,1,0,right,nomask,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,69,valid,1,0,right,nomask,pineapple,173,2,pineapple_2.wav,pineapple,173,pineapple.bmp
0,70,invalid,0,1,right,visual,dog,73,2,dog_2.wav,pear,166,pear.bmp
0,71,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,72,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,73,invalid,0,0,right,nomask,pig,172,1,pig_1.wav,pear,166,pear.bmp
0,74,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,75,valid,1,1,right,visual,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,76,valid,1,0,right,nomask,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,77,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,78,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,79,invalid,0,1,left,visual,pineapple,173,4,pineapple_4.wav,rhinoceros,186,rhinoceros.bmp
0,80,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,81,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,82,invalid,0,1,left,auditory,pig,172,3,pig_3.wav,dog,73,dog.bmp
0,83,nocue,-1,1,right,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,84,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,85,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,tree,241,tree.bmp
0,86,nocue,-1,1,right,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
0,87,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
0,88,valid,1,1,right,auditory,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,89,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,90,valid,1,0,left,nomask,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,91,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,92,valid,1,1,right,auditory,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,93,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
0,94,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,95,valid,1,0,right,nomask,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,96,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,tree,241,tree.bmp
0,97,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,98,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,99,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
0,100,valid,1,1,left,visual,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,101,valid,1,0,right,nomask,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,102,valid,1,0,left,nomask,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
0,103,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,104,invalid,0,0,left,nomask,rhinoceros,186,3,rhinoceros_3.wav,grasshopper,110,grasshopper.bmp
0,105,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,106,valid,1,1,right,auditory,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
1,107,valid,1,0,left,nomask,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
1,108,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
1,109,valid,1,1,right,visual,tree,241,1,tree_1.wav,tree,241,tree.bmp
1,110,nocue,-1,1,right,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,111,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
1,112,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
1,113,invalid,0,0,left,nomask,skunk,206,2,skunk_2.wav,kangaroo,126,kangaroo.bmp
1,114,valid,1,1,left,visual,dog,73,1,dog_1.wav,dog,73,dog.bmp
1,115,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,116,valid,1,1,right,visual,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
1,117,valid,1,0,left,nomask,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
1,118,valid,1,0,right,nomask,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
1,119,invalid,0,0,right,nomask,elephant,84,3,elephant_3.wav,rhinoceros,186,rhinoceros.bmp
1,120,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
1,121,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
1,122,nocue,-1,1,left,visual,noise,-1,1,noise.wav,pear,166,pear.bmp
1,123,valid,1,1,left,auditory,tree,241,4,tree_4.wav,tree,241,tree.bmp
1,124,valid,1,0,left,nomask,pig,172,1,pig_1.wav,pig,172,pig.bmp
1,125,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,skunk,206,skunk.bmp
1,126,valid,1,0,right,nomask,pear,166,1,pear_1.wav,pear,166,pear.bmp
1,127,invalid,0,1,left,visual,skunk,206,1,skunk_1.wav,kangaroo,126,kangaroo.bmp
1,128,valid,1,1,left,visual,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
1,129,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,130,invalid,0,1,left,visual,tree,241,1,tree_1.wav,grasshopper,110,grasshopper.bmp
1,131,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,132,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,133,valid,1,1,left,auditory,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
1,134,nocue,-1,1,right,visual,noise,-1,1,noise.wav,dog,73,dog.bmp
1,135,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
1,136,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,137,nocue,-1,1,right,visual,noise,-1,1,noise.wav,skunk,206,skunk.bmp
1,138,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,dog,73,dog.bmp
1,139,valid,1,0,right,nomask,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
1,140,valid,1,1,left,visual,tree,241,2,tree_2.wav,tree,241,tree.bmp
1,141,invalid,0,0,right,nomask,pineapple,173,4,pineapple_4.wav,pig,172,pig.bmp
1,142,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,143,valid,1,1,left,visual,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
1,144,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,145,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,146,nocue,-1,1,right,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
1,147,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
1,148,nocue,-1,1,right,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,149,valid,1,0,left,nomask,pear,166,4,pear_4.wav,pear,166,pear.bmp
1,150,valid,1,0,left,nomask,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
1,151,invalid,0,0,left,nomask,pineapple,173,4,pineapple_4.wav,pear,166,pear.bmp
1,152,valid,1,1,right,auditory,pig,172,1,pig_1.wav,pig,172,pig.bmp
1,153,nocue,-1,1,right,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,154,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
1,155,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
1,156,nocue,-1,1,right,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,157,valid,1,1,right,auditory,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
1,158,invalid,0,1,left,auditory,kangaroo,126,2,kangaroo_2.wav,pear,166,pear.bmp
1,159,valid,1,1,right,auditory,dog,73,4,dog_4.wav,dog,73,dog.bmp
1,160,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,161,valid,1,0,right,nomask,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
1,162,nocue,-1,1,left,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
1,163,invalid,0,0,right,nomask,tree,241,2,tree_2.wav,pineapple,173,pineapple.bmp
1,164,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
1,165,valid,1,1,left,auditory,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
1,166,nocue,-1,1,left,visual,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,167,valid,1,0,right,nomask,pig,172,3,pig_3.wav,pig,172,pig.bmp
1,168,invalid,0,1,right,auditory,grasshopper,110,1,grasshopper_1.wav,rhinoceros,186,rhinoceros.bmp
1,169,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,170,valid,1,0,left,nomask,tree,241,3,tree_3.wav,tree,241,tree.bmp
1,171,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,172,invalid,0,0,left,nomask,pear,166,4,pear_4.wav,dog,73,dog.bmp
1,173,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,174,valid,1,1,right,auditory,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
1,175,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
1,176,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,177,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,178,nocue,-1,1,left,visual,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,179,valid,1,1,right,visual,pig,172,1,pig_1.wav,pig,172,pig.bmp
1,180,valid,1,0,right,nomask,tree,241,2,tree_2.wav,tree,241,tree.bmp
1,181,invalid,0,0,right,nomask,tree,241,2,tree_2.wav,elephant,84,elephant.bmp
1,182,valid,1,0,right,nomask,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
1,183,nocue,-1,1,right,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,184,valid,1,1,left,visual,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,185,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
1,186,invalid,0,1,left,auditory,kangaroo,126,2,kangaroo_2.wav,tree,241,tree.bmp
1,187,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
1,188,valid,1,0,right,nomask,kangaroo,126,3,kangaroo_3.wav,kangaroo,126,kangaroo.bmp
1,189,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,190,valid,1,0,left,nomask,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
1,191,valid,1,0,right,nomask,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
1,192,valid,1,1,left,auditory,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
1,193,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,194,valid,1,1,right,auditory,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
1,195,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,196,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
1,197,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
1,198,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,skunk,206,skunk.bmp
