block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
-1,-9,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-8,invalid,0,0,right,nomask,giraffe,103,1,giraffe_1.wav,donkey,75,donkey.bmp
-1,-7,valid,1,1,left,visual,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
-1,-6,valid,1,0,right,nomask,swan,223,1,swan_1.wav,swan,223,swan.bmp
-1,-5,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
-1,-4,invalid,0,1,right,visual,giraffe,103,4,giraffe_4.wav,deer,71,deer.bmp
-1,-3,invalid,0,1,left,visual,rhinoceros,186,3,rhinoceros_3.wav,alligator,3,alligator.bmp
-1,-2,valid,1,1,right,auditory,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
-1,-1,valid,1,1,right,auditory,lion,140,1,lion_1.wav,lion,140,lion.bmp
0,0,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,1,valid,1,1,right,auditory,deer,71,3,deer_3.wav,deer,71,deer.bmp
0,2,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,3,valid,1,1,right,visual,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,4,valid,1,0,left,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,5,nocue,-1,1,right,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,6,valid,1,0,left,nomask,swan,223,3,swan_3.wav,swan,223,swan.bmp
0,7,valid,1,0,right,nomask,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
0,8,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,deer,71,deer.bmp
0,9,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,10,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,11,valid,1,0,right,nomask,zebra,260,1,zebra_1.wav,zebra,260,zebra.bmp
0,12,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,13,valid,1,0,right,nomask,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,14,nocue,-1,1,right,visual,noise,-1,1,noise.wav,deer,71,deer.bmp
0,15,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,16,valid,1,0,right,nomask,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,17,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,18,nocue,-1,1,left,visual,noise,-1,1,noise.wav,lion,140,lion.bmp
0,19,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,20,valid,1,0,left,nomask,swan,223,1,swan_1.wav,swan,223,swan.bmp
0,21,invalid,0,1,left,auditory,rhinoceros,186,1,rhinoceros_1.wav,donkey,75,donkey.bmp
0,22,valid,1,1,right,auditory,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,23,nocue,-1,1,left,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,24,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,25,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,26,valid,1,1,right,auditory,alligator,3,4,alligator_4.wav,alligator,3,alligator.bmp
0,27,valid,1,1,left,auditory,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,28,valid,1,1,left,auditory,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,29,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,30,invalid,0,0,right,nomask,rhinoceros,186,4,rhinoceros_4.wav,swan,223,swan.bmp
0,31,invalid,0,0,left,nomask,swan,223,4,swan_4.wav,giraffe,103,giraffe.bmp
0,32,valid,1,0,right,nomask,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
