block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,-1,noise,0,left,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-9,1,valid,1,left,piano,171,3,piano_3.wav,piano,171,piano.bmp
-1,-8,1,valid,1,right,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
-1,-7,1,valid,1,right,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
-1,-6,-1,noise,0,right,noise,-1,1,noise.wav,skunk,206,skunk.bmp
-1,-5,1,valid,1,right,raccoon,183,4,raccoon_4.wav,raccoon,183,raccoon.bmp
-1,-4,-1,noise,1,right,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-3,-1,noise,0,right,noise,-1,1,noise.wav,table,226,table.bmp
-1,-2,-1,noise,0,left,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-1,-1,noise,0,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,0,-1,noise,0,right,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,1,1,valid,0,left,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,2,-1,noise,1,right,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,3,1,valid,1,left,giraffe,103,1,giraffe_1.wav,giraffe,103,giraffe.bmp
0,4,-1,noise,1,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,5,1,valid,1,right,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
0,6,1,valid,1,right,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,7,-1,noise,1,left,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,8,0,invalid,0,right,camel,43,2,camel_2.wav,table,226,table.bmp
0,9,0,invalid,1,right,piano,171,3,piano_3.wav,giraffe,103,giraffe.bmp
0,10,-1,noise,1,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,11,-1,noise,0,left,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,12,1,valid,0,left,raccoon,183,3,raccoon_3.wav,raccoon,183,raccoon.bmp
0,13,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,14,-1,noise,0,right,noise,-1,1,noise.wav,piano,171,piano.bmp
0,15,1,valid,0,left,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,16,-1,noise,1,left,noise,-1,1,noise.wav,camel,43,camel.bmp
0,17,-1,noise,0,right,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,18,-1,noise,1,left,noise,-1,1,noise.wav,piano,171,piano.bmp
0,19,0,invalid,0,left,tiger,233,3,tiger_3.wav,skunk,206,skunk.bmp
0,20,1,valid,1,right,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,21,-1,noise,1,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,22,0,invalid,1,right,piano,171,4,piano_4.wav,raccoon,183,raccoon.bmp
0,23,-1,noise,1,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,24,-1,noise,0,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,25,1,valid,0,right,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,26,1,valid,1,left,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
0,27,-1,noise,1,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,28,1,valid,0,left,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,29,0,invalid,0,left,camel,43,2,camel_2.wav,tomato,236,tomato.bmp
0,30,-1,noise,0,left,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,31,1,valid,0,right,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
0,32,1,valid,1,left,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,33,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,34,-1,noise,0,right,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,35,0,invalid,0,right,table,226,4,table_4.wav,raccoon,183,raccoon.bmp
0,36,1,valid,0,right,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,37,-1,noise,1,left,noise,-1,1,noise.wav,table,226,table.bmp
0,38,-1,noise,0,left,noise,-1,1,noise.wav,piano,171,piano.bmp
0,39,1,valid,0,right,raccoon,183,3,raccoon_3.wav,raccoon,183,raccoon.bmp
0,40,-1,noise,0,right,noise,-1,1,noise.wav,table,226,table.bmp
