block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,-1,noise,1,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
-1,-9,-1,noise,1,right,noise,-1,1,noise.wav,tree,241,tree.bmp
-1,-8,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-7,0,invalid,1,left,pear,166,1,pear_1.wav,bee,23,bee.bmp
-1,-6,-1,noise,0,right,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-5,1,valid,1,right,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
-1,-4,-1,noise,1,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
-1,-3,-1,noise,1,right,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-2,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-1,-1,noise,1,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,0,-1,noise,1,right,noise,-1,1,noise.wav,tree,241,tree.bmp
0,1,0,invalid,0,left,pineapple,173,4,pineapple_4.wav,saltshaker,194,saltshaker.bmp
0,2,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,3,1,valid,1,left,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,4,-1,noise,0,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,5,-1,noise,1,right,noise,-1,1,noise.wav,bee,23,bee.bmp
0,6,-1,noise,0,right,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,7,0,invalid,1,left,bee,23,3,bee_3.wav,pear,166,pear.bmp
0,8,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,9,1,valid,1,left,strawberry,220,2,strawberry_2.wav,strawberry,220,strawberry.bmp
0,10,-1,noise,0,right,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,11,1,valid,1,left,tree,241,4,tree_4.wav,tree,241,tree.bmp
0,12,0,invalid,1,left,saltshaker,194,1,saltshaker_1.wav,mouse,149,mouse.bmp
0,13,-1,noise,1,left,noise,-1,1,noise.wav,tree,241,tree.bmp
0,14,1,valid,0,right,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,15,-1,noise,1,left,noise,-1,1,noise.wav,bee,23,bee.bmp
0,16,1,valid,0,left,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,17,1,valid,0,left,tree,241,2,tree_2.wav,tree,241,tree.bmp
0,18,1,valid,0,left,strawberry,220,1,strawberry_1.wav,strawberry,220,strawberry.bmp
0,19,1,valid,1,left,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,20,-1,noise,1,right,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,21,1,valid,0,right,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,22,1,valid,0,right,apple,6,4,apple_4.wav,apple,6,apple.bmp
0,23,-1,noise,1,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,24,-1,noise,1,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,25,0,invalid,0,right,bottle,32,4,bottle_4.wav,tree,241,tree.bmp
0,26,1,valid,1,left,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
0,27,-1,noise,0,left,noise,-1,1,noise.wav,tree,241,tree.bmp
0,28,-1,noise,0,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,29,-1,noise,0,right,noise,-1,1,noise.wav,bee,23,bee.bmp
0,30,-1,noise,1,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,31,-1,noise,0,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,32,1,valid,1,right,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,33,1,valid,1,right,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,34,-1,noise,1,right,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,35,1,valid,1,right,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
0,36,-1,noise,0,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,37,1,valid,1,right,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,38,0,invalid,1,right,strawberry,220,4,strawberry_4.wav,pineapple,173,pineapple.bmp
0,39,1,valid,0,left,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,40,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
0,41,-1,noise,0,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,42,0,invalid,1,left,bottle,32,2,bottle_2.wav,strawberry,220,strawberry.bmp
0,43,-1,noise,1,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,44,-1,noise,1,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,45,0,invalid,0,right,tree,241,1,tree_1.wav,mouse,149,mouse.bmp
0,46,1,valid,0,left,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,47,-1,noise,1,right,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,48,1,valid,0,right,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,49,1,valid,0,left,mouse,149,4,mouse_4.wav,mouse,149,mouse.bmp
0,50,-1,noise,0,right,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,51,-1,noise,0,right,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,52,-1,noise,1,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,53,1,valid,0,right,pineapple,173,1,pineapple_1.wav,pineapple,173,pineapple.bmp
0,54,1,valid,0,right,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,55,-1,noise,1,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,56,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,57,1,valid,0,left,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,58,1,valid,0,right,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
0,59,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
0,60,1,valid,1,left,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
0,61,1,valid,0,left,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
0,62,1,valid,1,right,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,63,-1,noise,1,right,noise,-1,1,noise.wav,apple,6,apple.bmp
0,64,0,invalid,0,left,elephant,84,3,elephant_3.wav,bottle,32,bottle.bmp
0,65,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,66,-1,noise,1,right,noise,-1,1,noise.wav,bee,23,bee.bmp
0,67,-1,noise,0,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,68,0,invalid,0,right,pear,166,3,pear_3.wav,strawberry,220,strawberry.bmp
0,69,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,70,-1,noise,0,left,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,71,1,valid,1,left,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,72,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,73,0,invalid,1,left,pear,166,1,pear_1.wav,bee,23,bee.bmp
0,74,-1,noise,0,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,75,0,invalid,0,left,saltshaker,194,4,saltshaker_4.wav,bee,23,bee.bmp
0,76,1,valid,1,right,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,77,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,78,1,valid,1,right,strawberry,220,1,strawberry_1.wav,strawberry,220,strawberry.bmp
0,79,0,invalid,1,right,mouse,149,2,mouse_2.wav,apple,6,apple.bmp
0,80,-1,noise,1,left,noise,-1,1,noise.wav,pear,166,pear.bmp
0,81,1,valid,0,left,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
0,82,0,invalid,1,right,mouse,149,2,mouse_2.wav,elephant,84,elephant.bmp
0,83,1,valid,0,right,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,84,-1,noise,1,right,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,85,1,valid,1,right,mouse,149,4,mouse_4.wav,mouse,149,mouse.bmp
0,86,1,valid,1,left,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,87,-1,noise,0,left,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,88,1,valid,1,left,tree,241,2,tree_2.wav,tree,241,tree.bmp
0,89,1,valid,0,left,pineapple,173,4,pineapple_4.wav,pineapple,173,pineapple.bmp
0,90,1,valid,1,right,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,91,-1,noise,0,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,92,1,valid,0,right,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,93,-1,noise,1,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,94,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,95,-1,noise,1,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,96,1,valid,0,left,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,97,-1,noise,0,right,noise,-1,1,noise.wav,tree,241,tree.bmp
0,98,-1,noise,1,left,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,99,1,valid,1,right,bee,23,2,bee_2.wav,bee,23,bee.bmp
0,100,-1,noise,1,right,noise,-1,1,noise.wav,tree,241,tree.bmp
0,101,1,valid,1,left,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,102,1,valid,0,right,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,103,-1,noise,1,right,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,104,-1,noise,1,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,105,-1,noise,0,right,noise,-1,1,noise.wav,bee,23,bee.bmp
1,106,-1,noise,0,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
1,107,-1,noise,0,right,noise,-1,1,noise.wav,tree,241,tree.bmp
1,108,1,valid,1,right,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
1,109,-1,noise,1,left,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
1,110,-1,noise,1,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,111,-1,noise,1,left,noise,-1,1,noise.wav,tree,241,tree.bmp
1,112,-1,noise,1,right,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,113,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
1,114,1,valid,0,right,pear,166,2,pear_2.wav,pear,166,pear.bmp
1,115,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,116,-1,noise,0,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,117,-1,noise,1,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
1,118,1,valid,0,left,pineapple,173,2,pineapple_2.wav,pineapple,173,pineapple.bmp
1,119,0,invalid,0,left,pineapple,173,1,pineapple_1.wav,apple,6,apple.bmp
1,120,1,valid,1,right,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
1,121,0,invalid,0,right,bottle,32,1,bottle_1.wav,bee,23,bee.bmp
1,122,-1,noise,1,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
1,123,-1,noise,0,left,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,124,-1,noise,1,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,125,-1,noise,0,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
1,126,-1,noise,0,left,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,127,1,valid,1,right,pear,166,2,pear_2.wav,pear,166,pear.bmp
1,128,1,valid,0,right,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
1,129,-1,noise,0,left,noise,-1,1,noise.wav,pear,166,pear.bmp
1,130,-1,noise,1,right,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,131,0,invalid,1,right,pear,166,3,pear_3.wav,mouse,149,mouse.bmp
1,132,-1,noise,0,left,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
1,133,1,valid,1,left,apple,6,3,apple_3.wav,apple,6,apple.bmp
1,134,1,valid,1,left,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
1,135,0,invalid,0,left,apple,6,4,apple_4.wav,elephant,84,elephant.bmp
1,136,-1,noise,0,right,noise,-1,1,noise.wav,bee,23,bee.bmp
1,137,-1,noise,0,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
1,138,-1,noise,0,left,noise,-1,1,noise.wav,bee,23,bee.bmp
1,139,-1,noise,0,left,noise,-1,1,noise.wav,pear,166,pear.bmp
1,140,1,valid,1,left,bottle,32,4,bottle_4.wav,bottle,32,bottle.bmp
1,141,1,valid,1,left,tree,241,4,tree_4.wav,tree,241,tree.bmp
1,142,1,valid,0,right,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
1,143,1,valid,0,left,mouse,149,2,mouse_2.wav,mouse,149,mouse.bmp
1,144,-1,noise,1,left,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
1,145,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
1,146,-1,noise,1,right,noise,-1,1,noise.wav,bee,23,bee.bmp
1,147,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,148,-1,noise,1,right,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,149,1,valid,0,left,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,150,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,151,-1,noise,0,right,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,152,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
