block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,-1,noise,1,left,noise,-1,1,noise.wav,zebra,260,zebra.bmp
-1,-9,-1,noise,1,right,noise,-1,1,noise.wav,piano,171,piano.bmp
-1,-8,-1,noise,0,right,noise,-1,1,noise.wav,deer,71,deer.bmp
-1,-7,-1,noise,0,left,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-6,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-5,-1,noise,0,right,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-4,0,invalid,0,right,piano,171,1,piano_1.wav,penguin,169,penguin.bmp
-1,-3,1,valid,0,right,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
-1,-2,-1,noise,1,left,noise,-1,1,noise.wav,bee,23,bee.bmp
-1,-1,-1,noise,1,right,noise,-1,1,noise.wav,dog,73,dog.bmp
0,0,-1,noise,0,right,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,1,0,invalid,0,left,piano,171,4,piano_4.wav,dog,73,dog.bmp
0,2,-1,noise,1,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,3,0,invalid,0,right,bee,23,4,bee_4.wav,piano,171,piano.bmp
0,4,-1,noise,0,right,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,5,-1,noise,1,right,noise,-1,1,noise.wav,piano,171,piano.bmp
0,6,1,valid,0,right,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
0,7,-1,noise,0,left,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,8,1,valid,1,left,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,9,-1,noise,0,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,10,1,valid,1,left,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,11,1,valid,1,left,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,12,-1,noise,1,right,noise,-1,1,noise.wav,swan,223,swan.bmp
0,13,1,valid,0,left,deer,71,4,deer_4.wav,deer,71,deer.bmp
0,14,-1,noise,0,left,noise,-1,1,noise.wav,bee,23,bee.bmp
0,15,1,valid,1,left,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,16,1,valid,1,left,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,17,1,valid,0,right,deer,71,3,deer_3.wav,deer,71,deer.bmp
0,18,-1,noise,1,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,19,1,valid,0,left,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,20,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,21,0,invalid,0,left,raccoon,183,1,raccoon_1.wav,swan,223,swan.bmp
0,22,1,valid,1,right,deer,71,2,deer_2.wav,deer,71,deer.bmp
0,23,1,valid,1,right,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,24,0,invalid,1,right,giraffe,103,2,giraffe_2.wav,deer,71,deer.bmp
0,25,-1,noise,0,left,noise,-1,1,noise.wav,camel,43,camel.bmp
0,26,-1,noise,0,left,noise,-1,1,noise.wav,bee,23,bee.bmp
0,27,-1,noise,1,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,28,0,invalid,1,left,zebra,260,3,zebra_3.wav,camel,43,camel.bmp
0,29,-1,noise,0,left,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,30,1,valid,1,left,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,31,1,valid,1,left,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,32,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,33,1,valid,0,left,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,34,0,invalid,0,right,raccoon,183,4,raccoon_4.wav,camel,43,camel.bmp
0,35,-1,noise,0,right,noise,-1,1,noise.wav,piano,171,piano.bmp
0,36,-1,noise,0,right,noise,-1,1,noise.wav,swan,223,swan.bmp
0,37,-1,noise,1,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,38,-1,noise,0,right,noise,-1,1,noise.wav,dog,73,dog.bmp
0,39,-1,noise,1,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,40,-1,noise,0,left,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,41,1,valid,0,right,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,42,1,valid,0,left,swan,223,1,swan_1.wav,swan,223,swan.bmp
0,43,-1,noise,0,right,noise,-1,1,noise.wav,deer,71,deer.bmp
0,44,1,valid,1,left,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,45,1,valid,0,right,dog,73,3,dog_3.wav,dog,73,dog.bmp
0,46,0,invalid,0,right,piano,171,1,piano_1.wav,penguin,169,penguin.bmp
0,47,1,valid,1,right,dog,73,3,dog_3.wav,dog,73,dog.bmp
