block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,0,invalid,0,right,rhinoceros,186,4,rhinoceros_4.wav,pig,172,pig.bmp
-1,-9,1,valid,0,right,bottle,32,1,bottle_1.wav,bottle,32,bottle.bmp
-1,-8,-1,noise,1,left,noise,-1,1,noise.wav,deer,71,deer.bmp
-1,-7,1,valid,1,right,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
-1,-6,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-5,1,valid,0,left,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
-1,-4,-1,noise,0,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
-1,-3,-1,noise,1,right,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-2,-1,noise,1,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-1,-1,noise,0,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,0,-1,noise,0,left,noise,-1,1,noise.wav,pig,172,pig.bmp
0,1,-1,noise,0,right,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,2,-1,noise,1,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,3,-1,noise,0,left,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,4,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,5,0,invalid,0,left,camel,43,2,camel_2.wav,bottle,32,bottle.bmp
0,6,-1,noise,1,right,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,7,0,invalid,0,right,snowman,210,4,snowman_4.wav,apple,6,apple.bmp
0,8,-1,noise,0,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,9,-1,noise,1,right,noise,-1,1,noise.wav,apple,6,apple.bmp
0,10,-1,noise,0,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,11,-1,noise,1,left,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,12,1,valid,1,left,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,13,0,invalid,1,left,bottle,32,1,bottle_1.wav,deer,71,deer.bmp
0,14,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,15,-1,noise,1,right,noise,-1,1,noise.wav,deer,71,deer.bmp
0,16,1,valid,0,right,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,17,0,invalid,1,right,camel,43,4,camel_4.wav,snowman,210,snowman.bmp
0,18,1,valid,0,right,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
0,19,1,valid,1,left,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,20,1,valid,0,right,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,21,-1,noise,0,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,22,0,invalid,0,right,tiger,233,3,tiger_3.wav,rhinoceros,186,rhinoceros.bmp
0,23,1,valid,0,left,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,24,-1,noise,1,right,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,25,0,invalid,1,right,giraffe,103,1,giraffe_1.wav,tiger,233,tiger.bmp
0,26,1,valid,1,left,deer,71,1,deer_1.wav,deer,71,deer.bmp
0,27,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,28,1,valid,1,left,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,29,-1,noise,0,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,30,1,valid,0,right,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,31,1,valid,0,left,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,32,-1,noise,1,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,33,1,valid,0,left,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,34,1,valid,1,left,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
0,35,1,valid,0,right,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,36,1,valid,0,left,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
0,37,-1,noise,1,left,noise,-1,1,noise.wav,pig,172,pig.bmp
0,38,0,invalid,0,right,camel,43,3,camel_3.wav,deer,71,deer.bmp
0,39,-1,noise,0,right,noise,-1,1,noise.wav,pig,172,pig.bmp
0,40,1,valid,1,right,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,41,1,valid,1,right,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
0,42,-1,noise,0,right,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,43,1,valid,0,right,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,44,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,45,1,valid,1,right,apple,6,2,apple_2.wav,apple,6,apple.bmp
0,46,1,valid,1,right,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,47,1,valid,1,right,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,48,1,valid,0,right,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,49,-1,noise,0,right,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,50,-1,noise,0,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,51,0,invalid,1,right,wine_glass,258,4,wine_glass_4.wav,camel,43,camel.bmp
0,52,1,valid,0,right,deer,71,4,deer_4.wav,deer,71,deer.bmp
0,53,-1,noise,0,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,54,1,valid,1,left,apple,6,2,apple_2.wav,apple,6,apple.bmp
0,55,1,valid,1,left,deer,71,1,deer_1.wav,deer,71,deer.bmp
0,56,-1,noise,1,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,57,-1,noise,0,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,58,-1,noise,1,left,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,59,-1,noise,1,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,60,-1,noise,0,left,noise,-1,1,noise.wav,camel,43,camel.bmp
0,61,-1,noise,1,left,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,62,-1,noise,1,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,63,-1,noise,1,right,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,64,1,valid,0,left,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
0,65,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,66,1,valid,1,right,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,67,-1,noise,0,left,noise,-1,1,noise.wav,deer,71,deer.bmp
0,68,0,invalid,1,left,rhinoceros,186,2,rhinoceros_2.wav,bottle,32,bottle.bmp
0,69,-1,noise,1,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,70,1,valid,1,right,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,71,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,72,-1,noise,0,right,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,73,1,valid,1,right,bottle,32,1,bottle_1.wav,bottle,32,bottle.bmp
0,74,1,valid,0,right,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,75,-1,noise,1,left,noise,-1,1,noise.wav,camel,43,camel.bmp
0,76,0,invalid,0,left,rhinoceros,186,3,rhinoceros_3.wav,pig,172,pig.bmp
0,77,-1,noise,0,right,noise,-1,1,noise.wav,camel,43,camel.bmp
0,78,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
0,79,1,valid,1,right,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,80,-1,noise,0,right,noise,-1,1,noise.wav,camel,43,camel.bmp
