block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,-1,noise,0,left,noise,-1,1,noise.wav,lion,140,lion.bmp
-1,-9,-1,noise,1,right,noise,-1,1,noise.wav,penguin,169,penguin.bmp
-1,-8,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-7,1,valid,0,left,piano,171,1,piano_1.wav,piano,171,piano.bmp
-1,-6,-1,noise,1,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
-1,-5,-1,noise,1,right,noise,-1,1,noise.wav,skunk,206,skunk.bmp
-1,-4,0,invalid,1,left,tiger,233,1,tiger_1.wav,pear,166,pear.bmp
-1,-3,-1,noise,0,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-2,1,valid,1,left,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
-1,-1,1,valid,0,right,zebra,260,3,zebra_3.wav,zebra,260,zebra.bmp
0,0,0,invalid,1,right,penguin,169,1,penguin_1.wav,piano,171,piano.bmp
0,1,1,valid,1,left,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,2,1,valid,0,right,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,3,-1,noise,0,left,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,4,1,valid,1,right,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,5,1,valid,1,right,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,6,1,valid,0,right,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,7,0,invalid,1,right,pear,166,3,pear_3.wav,zebra,260,zebra.bmp
0,8,-1,noise,1,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,9,-1,noise,0,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,10,1,valid,1,left,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,11,1,valid,1,right,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,12,1,valid,1,right,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
0,13,-1,noise,1,left,noise,-1,1,noise.wav,pear,166,pear.bmp
0,14,0,invalid,0,left,skunk,206,1,skunk_1.wav,rabbit,182,rabbit.bmp
0,15,-1,noise,0,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,16,1,valid,1,left,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,17,-1,noise,1,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,18,-1,noise,1,right,noise,-1,1,noise.wav,piano,171,piano.bmp
0,19,-1,noise,1,left,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,20,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,21,-1,noise,1,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,22,1,valid,0,left,piano,171,2,piano_2.wav,piano,171,piano.bmp
0,23,1,valid,1,left,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,24,1,valid,0,right,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
0,25,0,invalid,0,left,mouse,149,4,mouse_4.wav,pear,166,pear.bmp
0,26,-1,noise,1,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,27,1,valid,0,left,zebra,260,2,zebra_2.wav,zebra,260,zebra.bmp
0,28,1,valid,0,right,lion,140,1,lion_1.wav,lion,140,lion.bmp
0,29,-1,noise,1,right,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,30,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,31,-1,noise,1,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,32,1,valid,1,left,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,33,-1,noise,1,right,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,34,0,invalid,1,left,elephant,84,2,elephant_2.wav,zebra,260,zebra.bmp
0,35,1,valid,1,left,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,36,-1,noise,1,right,noise,-1,1,noise.wav,lion,140,lion.bmp
0,37,-1,noise,0,left,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,38,-1,noise,0,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,39,1,valid,0,right,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
0,40,1,valid,0,right,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,41,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
0,42,1,valid,1,left,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,43,-1,noise,1,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,44,-1,noise,1,right,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,45,1,valid,0,left,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
0,46,-1,noise,1,left,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,47,-1,noise,0,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,48,-1,noise,1,left,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,49,-1,noise,0,left,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,50,-1,noise,0,left,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,51,-1,noise,1,left,noise,-1,1,noise.wav,lion,140,lion.bmp
0,52,-1,noise,0,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,53,1,valid,0,right,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,54,-1,noise,1,right,noise,-1,1,noise.wav,piano,171,piano.bmp
0,55,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,56,-1,noise,1,right,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,57,1,valid,1,left,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,58,-1,noise,0,left,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,59,1,valid,1,left,lion,140,3,lion_3.wav,lion,140,lion.bmp
0,60,-1,noise,0,left,noise,-1,1,noise.wav,pear,166,pear.bmp
0,61,-1,noise,1,left,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,62,-1,noise,1,right,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,63,-1,noise,1,left,noise,-1,1,noise.wav,piano,171,piano.bmp
0,64,1,valid,1,left,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,65,1,valid,1,right,zebra,260,3,zebra_3.wav,zebra,260,zebra.bmp
0,66,-1,noise,0,right,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,67,1,valid,0,right,piano,171,4,piano_4.wav,piano,171,piano.bmp
0,68,0,invalid,0,right,skunk,206,3,skunk_3.wav,tiger,233,tiger.bmp
0,69,1,valid,0,left,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,70,-1,noise,0,left,noise,-1,1,noise.wav,piano,171,piano.bmp
0,71,-1,noise,1,right,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,72,1,valid,0,right,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
