block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,0,left,nomask,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
-1,-9,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
-1,-8,invalid,0,0,left,nomask,skunk,206,3,skunk_3.wav,table,226,table.bmp
-1,-7,nocue,-1,1,left,visual,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-6,valid,1,0,right,nomask,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
-1,-5,invalid,0,0,left,nomask,chair,53,1,chair_1.wav,pineapple,173,pineapple.bmp
-1,-4,invalid,0,0,right,nomask,skunk,206,1,skunk_1.wav,strawberry,220,strawberry.bmp
-1,-3,invalid,0,1,left,visual,gorilla,108,3,gorilla_3.wav,tiger,233,tiger.bmp
-1,-2,invalid,0,1,right,visual,skunk,206,1,skunk_1.wav,rhinoceros,186,rhinoceros.bmp
-1,-1,invalid,0,0,left,nomask,skunk,206,4,skunk_4.wav,lion,140,lion.bmp
0,0,valid,1,0,left,nomask,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
0,1,nocue,-1,1,right,visual,noise,-1,1,noise.wav,lion,140,lion.bmp
0,2,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,3,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,4,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,5,invalid,0,1,right,auditory,gorilla,108,3,gorilla_3.wav,lion,140,lion.bmp
0,6,invalid,0,1,left,visual,gorilla,108,3,gorilla_3.wav,tiger,233,tiger.bmp
0,7,valid,1,1,left,visual,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,8,valid,1,1,right,visual,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,9,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,10,invalid,0,0,left,nomask,wine_glass,258,1,wine_glass_1.wav,skunk,206,skunk.bmp
0,11,valid,1,0,left,nomask,pineapple,173,2,pineapple_2.wav,pineapple,173,pineapple.bmp
0,12,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,chair,53,chair.bmp
0,13,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,14,valid,1,0,right,nomask,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
0,15,valid,1,0,right,nomask,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
0,16,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,tiger,233,tiger.bmp
