block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,left,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
-1,-9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-8,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-6,valid,1,1,left,visual,tree,241,1,tree_1.wav,tree,241,tree.bmp
-1,-5,valid,1,1,left,visual,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
-1,-4,valid,1,1,left,visual,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
-1,-3,valid,1,0,right,nomask,bee,23,2,bee_2.wav,bee,23,bee.bmp
-1,-2,noise,-1,0,right,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-1,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chair,53,chair.bmp
0,0,noise,-1,1,left,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,1,noise,-1,1,left,auditory,noise,-1,1,noise.wav,bee,23,bee.bmp
0,2,invalid,0,0,left,nomask,elephant,84,3,elephant_3.wav,swan,223,swan.bmp
0,3,invalid,0,0,left,nomask,swan,223,2,swan_2.wav,saltshaker,194,saltshaker.bmp
0,4,valid,1,0,left,nomask,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,5,invalid,0,1,left,visual,lion,140,4,lion_4.wav,bee,23,bee.bmp
0,6,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,7,noise,-1,1,right,visual,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,8,invalid,0,0,right,nomask,grasshopper,110,4,grasshopper_4.wav,elephant,84,elephant.bmp
0,9,noise,-1,1,left,visual,noise,-1,1,noise.wav,lion,140,lion.bmp
0,10,valid,1,1,left,auditory,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,11,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,12,noise,-1,1,left,auditory,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,13,valid,1,0,left,nomask,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,14,valid,1,1,right,auditory,chair,53,3,chair_3.wav,chair,53,chair.bmp
0,15,valid,1,1,left,auditory,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,16,noise,-1,0,right,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,17,noise,-1,0,left,nomask,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,18,valid,1,0,right,nomask,chair,53,2,chair_2.wav,chair,53,chair.bmp
0,19,noise,-1,1,left,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,20,noise,-1,1,left,visual,noise,-1,1,noise.wav,chair,53,chair.bmp
0,21,valid,1,1,left,visual,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
0,22,noise,-1,0,right,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,23,noise,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,24,noise,-1,0,right,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,25,invalid,0,1,right,auditory,tree,241,4,tree_4.wav,bee,23,bee.bmp
0,26,invalid,0,1,right,auditory,elephant,84,2,elephant_2.wav,chicken,55,chicken.bmp
0,27,noise,-1,1,right,auditory,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,28,valid,1,0,left,nomask,chicken,55,1,chicken_1.wav,chicken,55,chicken.bmp
0,29,noise,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,30,valid,1,1,right,visual,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,31,noise,-1,1,left,auditory,noise,-1,1,noise.wav,bee,23,bee.bmp
0,32,valid,1,1,left,auditory,swan,223,3,swan_3.wav,swan,223,swan.bmp
0,33,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chair,53,chair.bmp
0,34,valid,1,0,right,nomask,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,35,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,36,noise,-1,0,left,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,37,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,38,valid,1,1,right,visual,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,39,noise,-1,1,left,visual,noise,-1,1,noise.wav,swan,223,swan.bmp
0,40,valid,1,0,right,nomask,lion,140,1,lion_1.wav,lion,140,lion.bmp
0,41,noise,-1,1,left,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,42,noise,-1,0,right,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,43,noise,-1,1,left,auditory,noise,-1,1,noise.wav,tree,241,tree.bmp
0,44,valid,1,0,right,nomask,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,45,valid,1,0,left,nomask,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,46,invalid,0,1,left,auditory,elephant,84,1,elephant_1.wav,tree,241,tree.bmp
0,47,valid,1,1,left,visual,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,48,valid,1,0,right,nomask,swan,223,1,swan_1.wav,swan,223,swan.bmp
0,49,noise,-1,0,right,nomask,noise,-1,1,noise.wav,chair,53,chair.bmp
0,50,valid,1,0,right,nomask,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,51,noise,-1,1,left,auditory,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,52,valid,1,1,right,auditory,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,53,noise,-1,0,right,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,54,noise,-1,1,right,visual,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,55,noise,-1,0,left,nomask,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,56,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chair,53,chair.bmp
0,57,noise,-1,1,right,visual,noise,-1,1,noise.wav,bee,23,bee.bmp
0,58,noise,-1,0,right,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,59,valid,1,0,right,nomask,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,60,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,61,noise,-1,1,left,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
0,62,valid,1,0,right,nomask,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,63,invalid,0,0,left,nomask,swan,223,3,swan_3.wav,chair,53,chair.bmp
0,64,noise,-1,1,right,visual,noise,-1,1,noise.wav,tree,241,tree.bmp
0,65,invalid,0,1,right,auditory,chair,53,4,chair_4.wav,grasshopper,110,grasshopper.bmp
0,66,valid,1,1,right,visual,chair,53,4,chair_4.wav,chair,53,chair.bmp
0,67,invalid,0,0,left,nomask,bee,23,1,bee_1.wav,grasshopper,110,grasshopper.bmp
0,68,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,69,noise,-1,1,right,visual,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,70,invalid,0,1,right,auditory,tree,241,2,tree_2.wav,lion,140,lion.bmp
0,71,valid,1,1,right,visual,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,72,valid,1,1,left,auditory,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,73,valid,1,0,right,nomask,tree,241,4,tree_4.wav,tree,241,tree.bmp
