block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,auditory,noise,-1,1,noise.wav,zebra,260,zebra.bmp
-1,-9,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
-1,-8,noise,-1,0,right,nomask,noise,-1,1,noise.wav,deer,71,deer.bmp
-1,-7,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-6,noise,-1,1,left,visual,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-5,noise,-1,0,left,nomask,noise,-1,1,noise.wav,table,226,table.bmp
-1,-4,invalid,0,0,right,nomask,pig,172,1,pig_1.wav,piano,171,piano.bmp
-1,-3,valid,1,0,left,nomask,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
-1,-2,noise,-1,1,left,auditory,noise,-1,1,noise.wav,bee,23,bee.bmp
-1,-1,noise,-1,1,left,auditory,noise,-1,1,noise.wav,dog,73,dog.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,1,invalid,0,0,left,nomask,pig,172,4,pig_4.wav,dog,73,dog.bmp
0,2,noise,-1,1,right,auditory,noise,-1,1,noise.wav,deer,71,deer.bmp
0,3,invalid,0,0,left,nomask,bee,23,4,bee_4.wav,pig,172,pig.bmp
0,4,noise,-1,0,right,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,5,noise,-1,1,right,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
0,6,valid,1,0,right,nomask,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
0,7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,8,valid,1,1,right,visual,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,deer,71,deer.bmp
0,10,valid,1,1,left,auditory,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,11,valid,1,1,left,auditory,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,12,noise,-1,1,right,auditory,noise,-1,1,noise.wav,table,226,table.bmp
0,13,valid,1,0,right,nomask,deer,71,4,deer_4.wav,deer,71,deer.bmp
0,14,noise,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,15,valid,1,1,right,visual,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,16,valid,1,1,left,auditory,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,17,valid,1,0,right,nomask,deer,71,3,deer_3.wav,deer,71,deer.bmp
0,18,noise,-1,1,left,visual,noise,-1,1,noise.wav,camel,43,camel.bmp
0,19,valid,1,0,left,nomask,pig,172,3,pig_3.wav,pig,172,pig.bmp
0,20,noise,-1,1,right,auditory,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,21,invalid,0,0,right,nomask,rhinoceros,186,1,rhinoceros_1.wav,table,226,table.bmp
0,22,valid,1,1,right,visual,deer,71,2,deer_2.wav,deer,71,deer.bmp
