block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,0,right,nomask,chicken,55,4,chicken_4.wav,pineapple,173,pineapple.bmp
-1,-9,valid,1,1,left,visual,deer,71,1,deer_1.wav,deer,71,deer.bmp
-1,-8,valid,1,1,right,auditory,chair,53,4,chair_4.wav,chair,53,chair.bmp
-1,-7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-6,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-5,valid,1,0,right,nomask,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
-1,-4,invalid,0,0,right,nomask,deer,71,4,deer_4.wav,camel,43,camel.bmp
-1,-3,noise,-1,1,right,visual,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-2,noise,-1,0,right,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-1,noise,-1,0,left,nomask,noise,-1,1,noise.wav,table,226,table.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,1,valid,1,0,left,nomask,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
0,2,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chair,53,chair.bmp
0,3,invalid,0,0,right,nomask,apple,6,1,apple_1.wav,table,226,table.bmp
0,4,invalid,0,1,right,visual,table,226,4,table_4.wav,chair,53,chair.bmp
0,5,invalid,0,1,right,visual,rhinoceros,186,4,rhinoceros_4.wav,camel,43,camel.bmp
0,6,invalid,0,1,right,visual,chicken,55,3,chicken_3.wav,apple,6,apple.bmp
0,7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,8,invalid,0,1,right,visual,camel,43,2,camel_2.wav,giraffe,103,giraffe.bmp
0,9,valid,1,1,right,visual,deer,71,2,deer_2.wav,deer,71,deer.bmp
0,10,invalid,0,1,right,visual,chair,53,2,chair_2.wav,bottle,32,bottle.bmp
0,11,noise,-1,1,left,auditory,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,12,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,13,valid,1,1,left,auditory,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,14,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,15,invalid,0,0,right,nomask,bottle,32,2,bottle_2.wav,rhinoceros,186,rhinoceros.bmp
0,16,noise,-1,0,right,nomask,noise,-1,1,noise.wav,deer,71,deer.bmp
0,17,noise,-1,0,right,nomask,noise,-1,1,noise.wav,table,226,table.bmp
0,18,invalid,0,1,left,auditory,chicken,55,4,chicken_4.wav,giraffe,103,giraffe.bmp
0,19,invalid,0,0,left,nomask,camel,43,3,camel_3.wav,apple,6,apple.bmp
0,20,noise,-1,1,right,visual,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,21,valid,1,0,left,nomask,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
