block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,right,auditory,tree,241,3,tree_3.wav,strawberry,220,strawberry.bmp
-1,-9,valid,1,1,right,auditory,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
-1,-8,valid,1,0,left,nomask,bee,23,4,bee_4.wav,bee,23,bee.bmp
-1,-7,invalid,0,0,left,nomask,donkey,75,1,donkey_1.wav,rabbit,182,rabbit.bmp
-1,-6,valid,1,0,right,nomask,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
-1,-5,valid,1,0,left,nomask,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
-1,-4,nocue,-1,1,right,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
-1,-3,valid,1,1,left,visual,apple,6,3,apple_3.wav,apple,6,apple.bmp
-1,-2,invalid,0,1,right,auditory,strawberry,220,4,strawberry_4.wav,lion,140,lion.bmp
-1,-1,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,tree,241,tree.bmp
0,0,nocue,-1,1,left,visual,noise,-1,1,noise.wav,lion,140,lion.bmp
0,1,valid,1,1,left,visual,bee,23,3,bee_3.wav,bee,23,bee.bmp
0,2,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,3,nocue,-1,1,left,visual,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,4,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,5,invalid,0,1,right,auditory,apple,6,4,apple_4.wav,penguin,169,penguin.bmp
0,6,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,7,valid,1,0,right,nomask,donkey,75,2,donkey_2.wav,donkey,75,donkey.bmp
0,8,valid,1,0,right,nomask,lion,140,1,lion_1.wav,lion,140,lion.bmp
0,9,valid,1,0,right,nomask,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,10,valid,1,0,left,nomask,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,11,valid,1,1,left,auditory,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,12,invalid,0,0,right,nomask,strawberry,220,3,strawberry_3.wav,donkey,75,donkey.bmp
0,13,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,14,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,15,invalid,0,0,left,nomask,donkey,75,1,donkey_1.wav,rabbit,182,rabbit.bmp
0,16,invalid,0,1,left,visual,penguin,169,4,penguin_4.wav,apple,6,apple.bmp
0,17,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,18,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,19,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,20,nocue,-1,1,right,visual,noise,-1,1,noise.wav,lion,140,lion.bmp
0,21,valid,1,1,right,auditory,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,22,valid,1,0,left,nomask,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,23,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,tree,241,tree.bmp
0,24,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,25,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,26,invalid,0,0,left,nomask,bee,23,3,bee_3.wav,penguin,169,penguin.bmp
0,27,invalid,0,0,left,nomask,apple,6,2,apple_2.wav,donkey,75,donkey.bmp
0,28,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,29,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,30,valid,1,1,left,auditory,lion,140,3,lion_3.wav,lion,140,lion.bmp
0,31,nocue,-1,1,left,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
0,32,valid,1,0,right,nomask,donkey,75,4,donkey_4.wav,donkey,75,donkey.bmp
0,33,valid,1,1,right,visual,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,34,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,35,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,apple,6,apple.bmp
0,36,invalid,0,1,left,visual,tree,241,2,tree_2.wav,pig,172,pig.bmp
0,37,valid,1,1,right,auditory,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
0,38,invalid,0,0,left,nomask,donkey,75,2,donkey_2.wav,bee,23,bee.bmp
0,39,valid,1,1,left,visual,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,40,invalid,0,0,right,nomask,apple,6,1,apple_1.wav,snowman,210,snowman.bmp
0,41,nocue,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,42,valid,1,0,right,nomask,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
0,43,valid,1,0,left,nomask,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,44,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,45,valid,1,1,left,auditory,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,46,valid,1,1,right,auditory,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
0,47,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,48,valid,1,0,left,nomask,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,49,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,50,valid,1,1,right,auditory,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,51,valid,1,0,left,nomask,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
