block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,right,visual,mouse,149,2,mouse_2.wav,grasshopper,110,grasshopper.bmp
-1,-9,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-8,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-7,valid,1,1,left,visual,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
-1,-6,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-5,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,mouse,149,mouse.bmp
-1,-4,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
-1,-3,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
-1,-2,nocue,-1,1,left,visual,noise,-1,1,noise.wav,table,226,table.bmp
-1,-1,valid,1,0,left,nomask,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,0,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,1,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,2,invalid,0,1,right,visual,donkey,75,3,donkey_3.wav,penguin,169,penguin.bmp
0,3,valid,1,1,left,visual,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,4,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,5,valid,1,1,left,auditory,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
0,6,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,7,nocue,-1,1,right,visual,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,8,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,9,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,10,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,11,valid,1,1,left,visual,table,226,1,table_1.wav,table,226,table.bmp
0,12,nocue,-1,1,right,visual,noise,-1,1,noise.wav,camel,43,camel.bmp
0,13,valid,1,1,left,visual,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,14,invalid,0,1,left,visual,table,226,1,table_1.wav,mouse,149,mouse.bmp
0,15,valid,1,0,left,nomask,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,16,nocue,-1,1,left,visual,noise,-1,1,noise.wav,table,226,table.bmp
0,17,nocue,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,18,nocue,-1,0,left,nomask,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,19,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,20,nocue,-1,1,left,visual,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,21,nocue,-1,1,right,visual,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,22,valid,1,1,left,auditory,chicken,55,2,chicken_2.wav,chicken,55,chicken.bmp
0,23,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,table,226,table.bmp
0,24,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,25,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,table,226,table.bmp
0,26,invalid,0,0,right,nomask,donkey,75,4,donkey_4.wav,camel,43,camel.bmp
0,27,valid,1,0,left,nomask,table,226,4,table_4.wav,table,226,table.bmp
0,28,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,29,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,30,valid,1,0,left,nomask,chicken,55,3,chicken_3.wav,chicken,55,chicken.bmp
0,31,valid,1,0,left,nomask,donkey,75,4,donkey_4.wav,donkey,75,donkey.bmp
0,32,nocue,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,33,valid,1,0,left,nomask,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,34,valid,1,1,left,visual,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,35,nocue,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,36,nocue,-1,1,right,auditory,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,37,invalid,0,0,left,nomask,bee,23,4,bee_4.wav,mouse,149,mouse.bmp
0,38,valid,1,0,right,nomask,donkey,75,4,donkey_4.wav,donkey,75,donkey.bmp
0,39,valid,1,0,left,nomask,bee,23,2,bee_2.wav,bee,23,bee.bmp
