block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,0,right,-1,table,226,4,table_4.wav,chicken,55,chicken.bmp
-1,-9,invalid,0,1,left,1,chicken,55,1,chicken_1.wav,donkey,75,donkey.bmp
-1,-8,valid,1,0,right,-1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
-1,-7,noise,-1,1,left,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
-1,-6,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-5,noise,-1,0,right,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-4,noise,-1,1,right,0,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-3,valid,1,0,right,-1,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
-1,-2,noise,-1,1,left,1,noise,-1,1,noise.wav,tree,241,tree.bmp
-1,-1,valid,1,1,right,1,table,226,3,table_3.wav,table,226,table.bmp
0,0,valid,1,0,right,-1,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
0,1,invalid,0,0,right,-1,tree,241,4,tree_4.wav,chair,53,chair.bmp
0,2,valid,1,0,right,-1,table,226,2,table_2.wav,table,226,table.bmp
0,3,valid,1,0,right,-1,chicken,55,2,chicken_2.wav,chicken,55,chicken.bmp
0,4,valid,1,1,right,0,table,226,2,table_2.wav,table,226,table.bmp
0,5,valid,1,0,left,-1,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,6,valid,1,1,left,1,table,226,4,table_4.wav,table,226,table.bmp
0,7,valid,1,0,left,-1,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,8,noise,-1,1,right,1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,9,valid,1,0,right,-1,chair,53,1,chair_1.wav,chair,53,chair.bmp
0,10,valid,1,1,left,1,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
0,11,noise,-1,0,right,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,12,invalid,0,0,right,-1,elephant,84,2,elephant_2.wav,giraffe,103,giraffe.bmp
0,13,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,14,valid,1,1,right,0,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
0,15,noise,-1,0,right,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,16,noise,-1,0,right,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,17,noise,-1,1,right,0,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,18,valid,1,0,left,-1,chicken,55,4,chicken_4.wav,chicken,55,chicken.bmp
0,19,noise,-1,1,left,0,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,20,valid,1,0,right,-1,donkey,75,2,donkey_2.wav,donkey,75,donkey.bmp
0,21,valid,1,1,left,0,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,22,noise,-1,1,right,1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,23,noise,-1,0,left,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,24,noise,-1,1,left,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,25,valid,1,1,left,1,chicken,55,1,chicken_1.wav,chicken,55,chicken.bmp
0,26,valid,1,0,right,-1,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,27,noise,-1,0,left,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,28,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,29,noise,-1,1,right,0,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,30,valid,1,1,left,1,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,31,valid,1,0,left,-1,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,32,valid,1,0,left,-1,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
0,33,noise,-1,0,right,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,34,noise,-1,1,right,0,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,35,noise,-1,0,right,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,36,noise,-1,0,left,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,37,noise,-1,0,left,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,38,valid,1,1,left,1,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,39,valid,1,1,left,1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
0,40,valid,1,1,right,1,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,41,valid,1,0,left,-1,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,42,valid,1,1,right,0,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,43,invalid,0,0,right,-1,giraffe,103,4,giraffe_4.wav,elephant,84,elephant.bmp
0,44,noise,-1,1,left,0,noise,-1,1,noise.wav,table,226,table.bmp
0,45,valid,1,0,left,-1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
0,46,valid,1,0,right,-1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,47,invalid,0,1,right,0,tree,241,4,tree_4.wav,wine_glass,258,wine_glass.bmp
0,48,noise,-1,1,right,1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,49,noise,-1,0,left,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,50,valid,1,1,right,0,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
0,51,noise,-1,1,left,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,52,invalid,0,0,left,-1,chair,53,2,chair_2.wav,rabbit,182,rabbit.bmp
0,53,valid,1,0,left,-1,chair,53,3,chair_3.wav,chair,53,chair.bmp
0,54,noise,-1,0,left,-1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,55,valid,1,1,right,0,chair,53,2,chair_2.wav,chair,53,chair.bmp
0,56,invalid,0,0,right,-1,chair,53,2,chair_2.wav,tree,241,tree.bmp
0,57,valid,1,1,left,0,wine_glass,258,4,wine_glass_4.wav,wine_glass,258,wine_glass.bmp
0,58,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,59,noise,-1,0,right,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,60,noise,-1,0,left,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,61,invalid,0,0,left,-1,chicken,55,3,chicken_3.wav,tree,241,tree.bmp
0,62,valid,1,1,right,1,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,63,noise,-1,0,left,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,64,noise,-1,0,left,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,65,valid,1,1,left,0,chicken,55,4,chicken_4.wav,chicken,55,chicken.bmp
0,66,noise,-1,1,right,1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,67,noise,-1,1,left,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,68,invalid,0,0,left,-1,chair,53,2,chair_2.wav,table,226,table.bmp
0,69,valid,1,1,left,1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,70,valid,1,1,right,0,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,71,noise,-1,0,right,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,72,noise,-1,0,right,-1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,73,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,74,valid,1,0,right,-1,wine_glass,258,4,wine_glass_4.wav,wine_glass,258,wine_glass.bmp
0,75,valid,1,1,left,1,table,226,2,table_2.wav,table,226,table.bmp
0,76,invalid,0,1,left,1,tree,241,1,tree_1.wav,elephant,84,elephant.bmp
0,77,noise,-1,1,left,0,noise,-1,1,noise.wav,chair,53,chair.bmp
0,78,noise,-1,1,right,1,noise,-1,1,noise.wav,table,226,table.bmp
0,79,noise,-1,1,left,1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,80,noise,-1,0,right,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,81,valid,1,0,left,-1,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,82,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,83,noise,-1,1,right,1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,84,noise,-1,0,left,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,85,valid,1,1,right,1,chicken,55,4,chicken_4.wav,chicken,55,chicken.bmp
0,86,noise,-1,1,right,1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,87,noise,-1,0,left,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,88,noise,-1,1,left,0,noise,-1,1,noise.wav,tree,241,tree.bmp
0,89,noise,-1,0,right,-1,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,90,valid,1,1,right,0,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,91,valid,1,0,right,-1,table,226,1,table_1.wav,table,226,table.bmp
0,92,noise,-1,0,left,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,93,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,94,valid,1,0,right,-1,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
0,95,invalid,0,1,right,1,giraffe,103,4,giraffe_4.wav,snowman,210,snowman.bmp
0,96,noise,-1,0,left,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,97,noise,-1,1,right,0,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,98,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,99,noise,-1,1,left,1,noise,-1,1,noise.wav,tree,241,tree.bmp
