block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,right,0,piano,171,3,piano_3.wav,piano,171,piano.bmp
-1,-9,noise,-1,1,right,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-8,noise,-1,0,right,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-7,valid,1,0,left,-1,heart,119,1,heart_1.wav,heart,119,heart.bmp
-1,-6,valid,1,0,right,-1,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
-1,-5,invalid,0,0,right,-1,skunk,206,2,skunk_2.wav,tree,241,tree.bmp
-1,-4,valid,1,0,right,-1,camel,43,3,camel_3.wav,camel,43,camel.bmp
-1,-3,valid,1,1,left,0,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
-1,-2,noise,-1,0,right,-1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-1,noise,-1,0,right,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,0,valid,1,0,left,-1,piano,171,4,piano_4.wav,piano,171,piano.bmp
0,1,noise,-1,1,right,0,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,2,noise,-1,1,right,0,noise,-1,1,noise.wav,tree,241,tree.bmp
0,3,invalid,0,1,left,0,skunk,206,1,skunk_1.wav,piano,171,piano.bmp
0,4,invalid,0,0,left,-1,heart,119,1,heart_1.wav,bee,23,bee.bmp
0,5,invalid,0,0,right,-1,giraffe,103,1,giraffe_1.wav,skunk,206,skunk.bmp
0,6,valid,1,0,left,-1,heart,119,3,heart_3.wav,heart,119,heart.bmp
0,7,noise,-1,1,right,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,8,valid,1,0,left,-1,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,9,valid,1,0,left,-1,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,10,valid,1,0,left,-1,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,11,valid,1,1,left,1,heart,119,1,heart_1.wav,heart,119,heart.bmp
0,12,valid,1,1,right,0,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,13,noise,-1,0,right,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,14,noise,-1,0,right,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,15,noise,-1,0,right,-1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,16,noise,-1,0,right,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,17,valid,1,0,left,-1,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
