block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,0,left,-1,pig,172,2,pig_2.wav,pig,172,pig.bmp
-1,-9,invalid,0,1,left,0,lion,140,4,lion_4.wav,chair,53,chair.bmp
-1,-8,valid,1,1,left,1,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
-1,-7,valid,1,1,left,1,alligator,3,3,alligator_3.wav,alligator,3,alligator.bmp
-1,-6,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-5,valid,1,0,left,-1,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
-1,-4,noise,-1,1,left,0,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
-1,-2,noise,-1,0,right,-1,noise,-1,1,noise.wav,lion,140,lion.bmp
-1,-1,noise,-1,1,right,0,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,0,valid,1,0,left,-1,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,1,noise,-1,1,left,1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,2,noise,-1,1,right,1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,3,valid,1,1,right,0,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,4,valid,1,1,right,1,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,5,valid,1,1,right,0,alligator,3,4,alligator_4.wav,alligator,3,alligator.bmp
0,6,invalid,0,0,left,-1,leopard,136,1,leopard_1.wav,saltshaker,194,saltshaker.bmp
0,7,valid,1,0,left,-1,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,8,valid,1,0,left,-1,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,9,noise,-1,1,left,0,noise,-1,1,noise.wav,bee,23,bee.bmp
0,10,noise,-1,1,left,0,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,11,noise,-1,1,right,1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,12,valid,1,1,left,0,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,13,valid,1,1,right,0,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
0,14,noise,-1,1,right,1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,15,noise,-1,1,right,0,noise,-1,1,noise.wav,lion,140,lion.bmp
0,16,invalid,0,0,right,-1,rhinoceros,186,3,rhinoceros_3.wav,pig,172,pig.bmp
0,17,invalid,0,0,left,-1,lion,140,4,lion_4.wav,tiger,233,tiger.bmp
0,18,valid,1,0,left,-1,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,19,noise,-1,1,left,1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,20,noise,-1,1,left,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,21,noise,-1,1,right,1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,22,noise,-1,0,left,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,23,invalid,0,1,right,0,leopard,136,2,leopard_2.wav,skunk,206,skunk.bmp
0,24,valid,1,1,right,0,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,25,invalid,0,1,left,1,tiger,233,1,tiger_1.wav,bee,23,bee.bmp
0,26,noise,-1,1,left,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,27,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,28,invalid,0,1,left,1,skunk,206,1,skunk_1.wav,alligator,3,alligator.bmp
0,29,noise,-1,1,right,1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,30,noise,-1,0,right,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,31,noise,-1,1,left,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,32,noise,-1,0,right,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,33,invalid,0,1,right,1,alligator,3,3,alligator_3.wav,chair,53,chair.bmp
0,34,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,35,valid,1,1,right,0,chair,53,1,chair_1.wav,chair,53,chair.bmp
0,36,noise,-1,1,right,0,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,37,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,38,noise,-1,0,right,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,39,valid,1,0,left,-1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,40,valid,1,0,right,-1,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,41,invalid,0,0,left,-1,chair,53,3,chair_3.wav,alligator,3,alligator.bmp
0,42,noise,-1,0,right,-1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,43,valid,1,0,left,-1,alligator,3,4,alligator_4.wav,alligator,3,alligator.bmp
0,44,noise,-1,0,right,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,45,invalid,0,1,right,0,alligator,3,2,alligator_2.wav,rhinoceros,186,rhinoceros.bmp
0,46,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
