block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,left,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-9,invalid,0,1,left,0,giraffe,103,1,giraffe_1.wav,wine_glass,258,wine_glass.bmp
-1,-8,valid,1,0,left,-1,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
-1,-7,valid,1,0,right,-1,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
-1,-6,valid,1,1,left,0,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
-1,-5,invalid,0,0,left,-1,rabbit,182,1,rabbit_1.wav,saltshaker,194,saltshaker.bmp
-1,-4,noise,-1,0,right,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
-1,-3,valid,1,1,left,0,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
-1,-2,noise,-1,1,right,1,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
-1,-1,valid,1,1,right,1,deer,71,1,deer_1.wav,deer,71,deer.bmp
0,0,invalid,0,0,right,-1,saltshaker,194,1,saltshaker_1.wav,tomato,236,tomato.bmp
0,1,noise,-1,1,left,1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,2,valid,1,0,right,-1,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,3,noise,-1,1,right,1,noise,-1,1,noise.wav,deer,71,deer.bmp
0,4,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,5,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,6,noise,-1,1,right,0,noise,-1,1,noise.wav,deer,71,deer.bmp
0,7,noise,-1,1,left,0,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,8,noise,-1,1,left,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,9,noise,-1,1,left,1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,10,invalid,0,1,left,0,giraffe,103,1,giraffe_1.wav,wine_glass,258,wine_glass.bmp
