block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
-1,-9,valid,1,1,left,1,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
-1,-8,invalid,0,1,right,0,raccoon,183,3,raccoon_3.wav,mouse,149,mouse.bmp
-1,-7,valid,1,0,left,-1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
-1,-6,noise,-1,0,right,-1,noise,-1,1,noise.wav,lion,140,lion.bmp
-1,-5,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-3,valid,1,1,left,0,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
-1,-2,valid,1,1,right,1,apple,6,3,apple_3.wav,apple,6,apple.bmp
-1,-1,valid,1,0,left,-1,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
0,0,noise,-1,0,left,-1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,1,valid,1,0,left,-1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,2,noise,-1,1,right,1,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,3,noise,-1,0,right,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,4,valid,1,1,left,0,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
0,5,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,6,valid,1,0,left,-1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,7,noise,-1,0,left,-1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,8,invalid,0,0,right,-1,apple,6,4,apple_4.wav,penguin,169,penguin.bmp
0,9,valid,1,0,right,-1,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
0,10,invalid,0,0,left,-1,saltshaker,194,4,saltshaker_4.wav,rhinoceros,186,rhinoceros.bmp
0,11,noise,-1,1,right,1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,12,noise,-1,1,left,0,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,13,valid,1,1,right,1,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,14,valid,1,0,right,-1,raccoon,183,2,raccoon_2.wav,raccoon,183,raccoon.bmp
0,15,noise,-1,1,right,0,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,16,valid,1,1,left,0,apple,6,4,apple_4.wav,apple,6,apple.bmp
0,17,noise,-1,0,left,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,18,invalid,0,0,left,-1,donkey,75,4,donkey_4.wav,mouse,149,mouse.bmp
