block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,left,0,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
-1,-9,valid,1,1,right,0,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
-1,-8,invalid,0,1,left,1,leopard,136,1,leopard_1.wav,mouse,149,mouse.bmp
-1,-7,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
-1,-6,invalid,0,0,right,-1,mouse,149,4,mouse_4.wav,camel,43,camel.bmp
-1,-5,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-3,invalid,0,1,left,1,grasshopper,110,3,grasshopper_3.wav,leopard,136,leopard.bmp
-1,-2,noise,-1,1,right,1,noise,-1,1,noise.wav,table,226,table.bmp
-1,-1,noise,-1,0,left,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,0,invalid,0,0,left,-1,elephant,84,4,elephant_4.wav,grasshopper,110,grasshopper.bmp
0,1,noise,-1,0,left,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,2,noise,-1,1,right,1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,3,valid,1,1,right,0,table,226,1,table_1.wav,table,226,table.bmp
0,4,valid,1,1,right,1,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,5,noise,-1,1,right,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,6,noise,-1,1,right,1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,7,valid,1,0,left,-1,apple,6,4,apple_4.wav,apple,6,apple.bmp
0,8,noise,-1,0,left,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,9,valid,1,1,right,0,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,10,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,11,valid,1,0,right,-1,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,12,valid,1,1,left,1,table,226,4,table_4.wav,table,226,table.bmp
0,13,invalid,0,1,right,0,camel,43,3,camel_3.wav,elephant,84,elephant.bmp
0,14,noise,-1,1,right,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,15,invalid,0,1,left,1,leopard,136,1,leopard_1.wav,mouse,149,mouse.bmp
0,16,noise,-1,0,right,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,17,valid,1,1,right,1,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,18,noise,-1,0,right,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,19,noise,-1,0,left,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,20,valid,1,0,right,-1,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,21,valid,1,1,right,1,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
0,22,valid,1,1,left,1,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,23,noise,-1,1,right,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,24,valid,1,0,right,-1,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
0,25,noise,-1,1,left,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,26,noise,-1,0,left,-1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,27,noise,-1,1,left,0,noise,-1,1,noise.wav,apple,6,apple.bmp
0,28,noise,-1,1,right,1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,29,valid,1,1,right,0,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,30,noise,-1,1,left,1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,31,noise,-1,0,right,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,32,invalid,0,0,left,-1,gorilla,108,4,gorilla_4.wav,table,226,table.bmp
0,33,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,34,noise,-1,0,right,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,35,noise,-1,1,right,1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,36,valid,1,0,left,-1,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,37,invalid,0,0,left,-1,grasshopper,110,1,grasshopper_1.wav,mouse,149,mouse.bmp
0,38,valid,1,1,left,1,alligator,3,1,alligator_1.wav,alligator,3,alligator.bmp
0,39,valid,1,0,left,-1,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,40,valid,1,0,left,-1,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,41,invalid,0,1,right,0,camel,43,1,camel_1.wav,leopard,136,leopard.bmp
0,42,invalid,0,1,left,0,skunk,206,1,skunk_1.wav,gorilla,108,gorilla.bmp
0,43,noise,-1,1,right,1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,44,noise,-1,0,left,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,45,valid,1,1,right,0,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,46,noise,-1,1,left,0,noise,-1,1,noise.wav,camel,43,camel.bmp
0,47,noise,-1,0,right,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,48,noise,-1,1,left,0,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,49,valid,1,1,right,0,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,50,noise,-1,1,left,0,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,51,valid,1,1,left,0,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,52,valid,1,0,left,-1,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,53,noise,-1,1,left,1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,54,noise,-1,0,left,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,55,noise,-1,1,left,0,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,56,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,57,noise,-1,0,left,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,58,noise,-1,0,left,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,59,noise,-1,0,right,-1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,60,invalid,0,1,left,1,leopard,136,3,leopard_3.wav,camel,43,camel.bmp
0,61,valid,1,0,right,-1,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,62,invalid,0,0,right,-1,gorilla,108,3,gorilla_3.wav,alligator,3,alligator.bmp
0,63,invalid,0,1,left,1,alligator,3,4,alligator_4.wav,apple,6,apple.bmp
0,64,valid,1,0,left,-1,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
0,65,valid,1,1,right,0,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,66,valid,1,0,left,-1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
0,67,noise,-1,1,left,1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,68,noise,-1,1,left,1,noise,-1,1,noise.wav,table,226,table.bmp
0,69,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,70,noise,-1,1,left,1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,71,valid,1,0,left,-1,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,72,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,73,valid,1,1,left,0,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
0,74,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,75,noise,-1,0,left,-1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,76,noise,-1,0,left,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,77,valid,1,0,right,-1,mouse,149,4,mouse_4.wav,mouse,149,mouse.bmp
0,78,invalid,0,0,right,-1,table,226,1,table_1.wav,skunk,206,skunk.bmp
0,79,invalid,0,1,left,1,elephant,84,1,elephant_1.wav,table,226,table.bmp
0,80,valid,1,0,right,-1,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,81,invalid,0,0,left,-1,mouse,149,4,mouse_4.wav,gorilla,108,gorilla.bmp
0,82,valid,1,1,left,1,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
0,83,valid,1,1,right,0,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
0,84,noise,-1,1,left,0,noise,-1,1,noise.wav,table,226,table.bmp
0,85,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,86,noise,-1,1,left,0,noise,-1,1,noise.wav,table,226,table.bmp
0,87,noise,-1,0,left,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,88,noise,-1,1,left,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,89,noise,-1,1,right,0,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,90,valid,1,1,right,0,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
0,91,valid,1,0,right,-1,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,92,noise,-1,0,right,-1,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,93,noise,-1,0,right,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,94,noise,-1,0,right,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,95,noise,-1,0,right,-1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,96,valid,1,0,right,-1,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
0,97,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,98,noise,-1,1,right,0,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,99,invalid,0,0,right,-1,skunk,206,4,skunk_4.wav,grasshopper,110,grasshopper.bmp
0,100,noise,-1,1,left,1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,101,invalid,0,1,left,1,gorilla,108,4,gorilla_4.wav,alligator,3,alligator.bmp
0,102,noise,-1,1,right,1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,103,valid,1,0,left,-1,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
0,104,noise,-1,1,left,0,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,105,valid,1,0,left,-1,table,226,2,table_2.wav,table,226,table.bmp
1,106,valid,1,1,left,1,mouse,149,3,mouse_3.wav,mouse,149,mouse.bmp
1,107,valid,1,0,left,-1,camel,43,3,camel_3.wav,camel,43,camel.bmp
1,108,invalid,0,0,left,-1,grasshopper,110,2,grasshopper_2.wav,elephant,84,elephant.bmp
1,109,noise,-1,0,left,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
1,110,noise,-1,1,right,0,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,111,noise,-1,0,right,-1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
1,112,valid,1,0,left,-1,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
1,113,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,114,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
1,115,noise,-1,0,right,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
1,116,valid,1,1,right,1,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
1,117,invalid,0,1,left,1,table,226,4,table_4.wav,skunk,206,skunk.bmp
1,118,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,119,noise,-1,1,left,1,noise,-1,1,noise.wav,apple,6,apple.bmp
1,120,valid,1,1,right,1,alligator,3,3,alligator_3.wav,alligator,3,alligator.bmp
1,121,valid,1,1,right,1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
1,122,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,123,valid,1,1,left,0,apple,6,3,apple_3.wav,apple,6,apple.bmp
1,124,invalid,0,1,right,1,leopard,136,3,leopard_3.wav,gorilla,108,gorilla.bmp
1,125,valid,1,1,left,1,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
1,126,valid,1,0,left,-1,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
1,127,valid,1,1,left,0,camel,43,4,camel_4.wav,camel,43,camel.bmp
