block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,left,0,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
-1,-9,invalid,0,0,right,-1,bottle,32,3,bottle_3.wav,skunk,206,skunk.bmp
-1,-8,noise,-1,1,right,1,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-7,noise,-1,0,right,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
-1,-6,noise,-1,0,right,-1,noise,-1,1,noise.wav,deer,71,deer.bmp
-1,-5,valid,1,0,right,-1,tree,241,4,tree_4.wav,tree,241,tree.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-3,noise,-1,1,left,0,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-2,noise,-1,0,left,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-1,noise,-1,1,left,1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,0,valid,1,1,left,1,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,1,noise,-1,0,right,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,2,noise,-1,1,right,1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,3,valid,1,1,right,0,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
0,4,valid,1,1,left,0,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,5,valid,1,1,left,0,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,6,noise,-1,1,right,0,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,7,valid,1,0,right,-1,heart,119,1,heart_1.wav,heart,119,heart.bmp
0,8,invalid,0,0,right,-1,kangaroo,126,4,kangaroo_4.wav,tree,241,tree.bmp
0,9,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,10,valid,1,1,left,1,deer,71,4,deer_4.wav,deer,71,deer.bmp
0,11,noise,-1,1,left,1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,12,valid,1,1,right,1,heart,119,4,heart_4.wav,heart,119,heart.bmp
0,13,valid,1,0,right,-1,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
0,14,noise,-1,0,left,-1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,15,valid,1,1,right,0,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,16,valid,1,0,right,-1,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
0,17,noise,-1,0,left,-1,noise,-1,1,noise.wav,deer,71,deer.bmp
0,18,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,19,noise,-1,0,right,-1,noise,-1,1,noise.wav,deer,71,deer.bmp
0,20,noise,-1,0,right,-1,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,21,noise,-1,1,left,1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,22,valid,1,0,right,-1,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
