block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,0,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-9,valid,1,1,left,0,zebra,260,2,zebra_2.wav,zebra,260,zebra.bmp
-1,-8,valid,1,1,left,0,tree,241,4,tree_4.wav,tree,241,tree.bmp
-1,-7,noise,-1,1,left,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
-1,-6,noise,-1,1,left,1,noise,-1,1,noise.wav,dog,73,dog.bmp
-1,-5,noise,-1,1,right,1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
-1,-3,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-2,noise,-1,1,left,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-1,noise,-1,1,left,0,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,0,noise,-1,0,left,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,1,noise,-1,0,left,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,2,noise,-1,1,left,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,3,invalid,0,1,left,1,tree,241,3,tree_3.wav,strawberry,220,strawberry.bmp
0,4,valid,1,1,left,1,zebra,260,3,zebra_3.wav,zebra,260,zebra.bmp
0,5,valid,1,1,right,0,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,6,noise,-1,1,left,0,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,7,valid,1,0,right,-1,pear,166,2,pear_2.wav,pear,166,pear.bmp
0,8,noise,-1,1,right,0,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,9,invalid,0,0,left,-1,rabbit,182,2,rabbit_2.wav,saltshaker,194,saltshaker.bmp
0,10,noise,-1,0,right,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,11,noise,-1,1,left,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,12,noise,-1,1,left,0,noise,-1,1,noise.wav,pear,166,pear.bmp
0,13,invalid,0,0,right,-1,rhinoceros,186,3,rhinoceros_3.wav,strawberry,220,strawberry.bmp
0,14,valid,1,1,left,1,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,15,valid,1,0,left,-1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,16,valid,1,1,right,1,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,17,noise,-1,1,right,1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,18,valid,1,1,right,1,dog,73,1,dog_1.wav,dog,73,dog.bmp
0,19,noise,-1,1,right,1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,20,noise,-1,1,left,0,noise,-1,1,noise.wav,tree,241,tree.bmp
0,21,noise,-1,1,left,1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,22,valid,1,1,left,1,rhinoceros,186,4,rhinoceros_4.wav,rhinoceros,186,rhinoceros.bmp
0,23,valid,1,0,left,-1,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,24,noise,-1,1,right,1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,25,invalid,0,0,right,-1,rhinoceros,186,1,rhinoceros_1.wav,rabbit,182,rabbit.bmp
0,26,noise,-1,1,right,1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,27,valid,1,1,left,0,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,28,invalid,0,0,right,-1,saltshaker,194,1,saltshaker_1.wav,dog,73,dog.bmp
0,29,invalid,0,0,left,-1,saltshaker,194,3,saltshaker_3.wav,penguin,169,penguin.bmp
0,30,noise,-1,1,left,0,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,31,noise,-1,1,left,1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,32,valid,1,1,right,1,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
0,33,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,34,valid,1,0,right,-1,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
0,35,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,36,valid,1,0,left,-1,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,37,noise,-1,0,right,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,38,invalid,0,0,right,-1,tree,241,1,tree_1.wav,gorilla,108,gorilla.bmp
0,39,noise,-1,1,left,0,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,40,invalid,0,1,right,1,tree,241,2,tree_2.wav,pear,166,pear.bmp
0,41,valid,1,1,left,0,strawberry,220,2,strawberry_2.wav,strawberry,220,strawberry.bmp
0,42,valid,1,0,right,-1,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,43,noise,-1,1,right,0,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,44,noise,-1,0,left,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,45,invalid,0,0,right,-1,penguin,169,2,penguin_2.wav,rhinoceros,186,rhinoceros.bmp
0,46,invalid,0,1,right,1,saltshaker,194,3,saltshaker_3.wav,dog,73,dog.bmp
0,47,invalid,0,0,right,-1,dog,73,1,dog_1.wav,zebra,260,zebra.bmp
0,48,valid,1,1,left,0,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,49,noise,-1,0,left,-1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,50,noise,-1,1,left,0,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,51,noise,-1,0,right,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,52,valid,1,0,left,-1,gorilla,108,1,gorilla_1.wav,gorilla,108,gorilla.bmp
0,53,noise,-1,0,right,-1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,54,noise,-1,0,left,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,55,noise,-1,0,right,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,56,valid,1,1,right,1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,57,valid,1,1,right,0,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,58,noise,-1,0,left,-1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,59,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,60,noise,-1,1,left,1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,61,valid,1,0,right,-1,dog,73,3,dog_3.wav,dog,73,dog.bmp
0,62,valid,1,0,left,-1,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,63,valid,1,0,right,-1,dog,73,2,dog_2.wav,dog,73,dog.bmp
0,64,noise,-1,1,right,0,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,65,noise,-1,0,left,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,66,noise,-1,0,right,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,67,valid,1,0,right,-1,zebra,260,3,zebra_3.wav,zebra,260,zebra.bmp
0,68,valid,1,0,left,-1,tree,241,4,tree_4.wav,tree,241,tree.bmp
0,69,noise,-1,1,left,0,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,70,valid,1,1,right,0,gorilla,108,4,gorilla_4.wav,gorilla,108,gorilla.bmp
0,71,noise,-1,0,right,-1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,72,valid,1,0,right,-1,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,73,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,74,valid,1,1,left,0,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,75,valid,1,1,left,1,penguin,169,3,penguin_3.wav,penguin,169,penguin.bmp
0,76,valid,1,0,left,-1,strawberry,220,1,strawberry_1.wav,strawberry,220,strawberry.bmp
0,77,noise,-1,0,left,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,78,noise,-1,1,right,1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,79,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,80,invalid,0,0,left,-1,penguin,169,1,penguin_1.wav,rhinoceros,186,rhinoceros.bmp
0,81,valid,1,0,left,-1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
0,82,noise,-1,0,right,-1,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,83,valid,1,0,right,-1,penguin,169,4,penguin_4.wav,penguin,169,penguin.bmp
0,84,noise,-1,0,right,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,85,valid,1,1,right,0,zebra,260,1,zebra_1.wav,zebra,260,zebra.bmp
0,86,noise,-1,0,left,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,87,valid,1,0,right,-1,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
0,88,noise,-1,0,left,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,89,valid,1,1,right,1,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,90,valid,1,1,left,0,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,91,noise,-1,1,right,1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,92,valid,1,1,left,0,zebra,260,2,zebra_2.wav,zebra,260,zebra.bmp
0,93,noise,-1,0,right,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,94,valid,1,0,right,-1,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,95,noise,-1,1,left,0,noise,-1,1,noise.wav,dog,73,dog.bmp
0,96,invalid,0,0,right,-1,dog,73,4,dog_4.wav,tree,241,tree.bmp
0,97,noise,-1,1,right,1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,98,noise,-1,1,left,1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,99,noise,-1,1,right,1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,100,noise,-1,0,right,-1,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,101,valid,1,1,right,0,tree,241,2,tree_2.wav,tree,241,tree.bmp
0,102,invalid,0,1,left,1,saltshaker,194,2,saltshaker_2.wav,penguin,169,penguin.bmp
0,103,valid,1,1,right,0,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
0,104,valid,1,1,left,0,rabbit,182,2,rabbit_2.wav,rabbit,182,rabbit.bmp
0,105,invalid,0,1,left,1,gorilla,108,4,gorilla_4.wav,zebra,260,zebra.bmp
0,106,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
1,107,noise,-1,0,right,-1,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
1,108,noise,-1,0,right,-1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
