block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,right,0,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
-1,-9,noise,-1,0,left,-1,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-8,noise,-1,0,left,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-7,valid,1,1,right,1,camel,43,1,camel_1.wav,camel,43,camel.bmp
-1,-6,valid,1,0,right,-1,bottle,32,3,bottle_3.wav,bottle,32,bottle.bmp
-1,-5,noise,-1,1,left,0,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-4,noise,-1,0,left,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
-1,-2,noise,-1,1,right,1,noise,-1,1,noise.wav,piano,171,piano.bmp
-1,-1,valid,1,1,left,1,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
0,0,noise,-1,1,left,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,1,noise,-1,1,left,0,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,2,noise,-1,0,right,-1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,3,valid,1,1,left,0,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,4,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,5,noise,-1,1,right,0,noise,-1,1,noise.wav,camel,43,camel.bmp
0,6,noise,-1,1,left,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,7,invalid,0,1,left,0,camel,43,1,camel_1.wav,swan,223,swan.bmp
0,8,noise,-1,0,left,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,9,valid,1,1,right,1,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,10,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,11,noise,-1,1,left,0,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,12,noise,-1,1,right,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,13,invalid,0,0,right,-1,camel,43,4,camel_4.wav,swan,223,swan.bmp
0,14,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,15,noise,-1,1,right,1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,16,valid,1,0,left,-1,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,17,noise,-1,0,right,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,18,valid,1,1,left,0,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,19,noise,-1,0,left,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,20,invalid,0,0,right,-1,bottle,32,4,bottle_4.wav,snowman,210,snowman.bmp
0,21,valid,1,1,left,1,chair,53,4,chair_4.wav,chair,53,chair.bmp
0,22,noise,-1,1,left,0,noise,-1,1,noise.wav,camel,43,camel.bmp
0,23,valid,1,0,right,-1,wine_glass,258,4,wine_glass_4.wav,wine_glass,258,wine_glass.bmp
0,24,noise,-1,1,right,1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,25,noise,-1,0,right,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,26,valid,1,1,left,1,swan,223,1,swan_1.wav,swan,223,swan.bmp
0,27,noise,-1,1,right,1,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,28,valid,1,0,left,-1,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,29,valid,1,1,left,0,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
0,30,valid,1,1,right,1,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
0,31,invalid,0,1,right,1,wine_glass,258,3,wine_glass_3.wav,camel,43,camel.bmp
0,32,valid,1,0,right,-1,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
0,33,valid,1,0,right,-1,heart,119,3,heart_3.wav,heart,119,heart.bmp
0,34,noise,-1,1,right,0,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,35,noise,-1,1,right,1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,36,invalid,0,1,left,0,grasshopper,110,3,grasshopper_3.wav,kangaroo,126,kangaroo.bmp
0,37,noise,-1,1,left,1,noise,-1,1,noise.wav,swan,223,swan.bmp
