block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,left,0,chair,53,3,chair_3.wav,chair,53,chair.bmp
-1,-9,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-8,noise,-1,0,left,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
-1,-7,invalid,0,0,left,-1,pig,172,3,pig_3.wav,penguin,169,penguin.bmp
-1,-6,valid,1,0,right,-1,skunk,206,2,skunk_2.wav,skunk,206,skunk.bmp
-1,-5,valid,1,0,left,-1,swan,223,1,swan_1.wav,swan,223,swan.bmp
-1,-4,valid,1,1,right,1,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
-1,-3,invalid,0,1,right,0,snowman,210,2,snowman_2.wav,pig,172,pig.bmp
-1,-2,invalid,0,0,left,-1,pineapple,173,1,pineapple_1.wav,bee,23,bee.bmp
-1,-1,noise,-1,1,left,1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,0,noise,-1,0,right,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,1,valid,1,1,left,1,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,2,invalid,0,1,right,0,swan,223,1,swan_1.wav,bee,23,bee.bmp
0,3,noise,-1,0,left,-1,noise,-1,1,noise.wav,swan,223,swan.bmp
0,4,invalid,0,0,right,-1,chair,53,1,chair_1.wav,swan,223,swan.bmp
0,5,noise,-1,0,left,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,6,noise,-1,0,left,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,7,valid,1,1,right,0,bee,23,2,bee_2.wav,bee,23,bee.bmp
0,8,invalid,0,0,right,-1,bee,23,1,bee_1.wav,skunk,206,skunk.bmp
0,9,valid,1,0,left,-1,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
0,10,noise,-1,1,right,0,noise,-1,1,noise.wav,chair,53,chair.bmp
0,11,noise,-1,1,right,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,12,invalid,0,0,right,-1,penguin,169,4,penguin_4.wav,tree,241,tree.bmp
0,13,valid,1,1,left,1,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,14,noise,-1,1,right,0,noise,-1,1,noise.wav,tree,241,tree.bmp
0,15,valid,1,0,right,-1,skunk,206,1,skunk_1.wav,skunk,206,skunk.bmp
0,16,invalid,0,0,left,-1,penguin,169,1,penguin_1.wav,pig,172,pig.bmp
0,17,invalid,0,1,right,1,skunk,206,4,skunk_4.wav,penguin,169,penguin.bmp
0,18,valid,1,1,left,0,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,19,noise,-1,1,left,1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,20,valid,1,1,left,0,tree,241,4,tree_4.wav,tree,241,tree.bmp
0,21,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,22,noise,-1,1,right,1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,23,noise,-1,1,right,1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,24,valid,1,1,right,0,pig,172,2,pig_2.wav,pig,172,pig.bmp
0,25,valid,1,1,left,1,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
0,26,noise,-1,0,left,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,27,noise,-1,0,left,-1,noise,-1,1,noise.wav,pig,172,pig.bmp
0,28,invalid,0,1,left,0,pineapple,173,4,pineapple_4.wav,snowman,210,snowman.bmp
0,29,invalid,0,0,left,-1,pig,172,2,pig_2.wav,tomato,236,tomato.bmp
0,30,noise,-1,1,right,1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,31,valid,1,0,right,-1,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,32,invalid,0,1,right,1,penguin,169,3,penguin_3.wav,swan,223,swan.bmp
0,33,valid,1,0,left,-1,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,34,noise,-1,0,right,-1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,35,valid,1,1,left,1,pineapple,173,2,pineapple_2.wav,pineapple,173,pineapple.bmp
0,36,noise,-1,1,right,1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,37,valid,1,0,right,-1,pineapple,173,3,pineapple_3.wav,pineapple,173,pineapple.bmp
0,38,noise,-1,0,left,-1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,39,valid,1,1,right,1,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,40,invalid,0,1,left,1,skunk,206,3,skunk_3.wav,tree,241,tree.bmp
0,41,valid,1,0,left,-1,chair,53,3,chair_3.wav,chair,53,chair.bmp
0,42,invalid,0,1,left,1,chair,53,1,chair_1.wav,bee,23,bee.bmp
0,43,noise,-1,1,left,0,noise,-1,1,noise.wav,pig,172,pig.bmp
0,44,noise,-1,0,left,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,45,valid,1,0,right,-1,bee,23,2,bee_2.wav,bee,23,bee.bmp
0,46,noise,-1,0,left,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,47,noise,-1,1,right,1,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,48,invalid,0,1,left,0,pineapple,173,4,pineapple_4.wav,tomato,236,tomato.bmp
0,49,noise,-1,0,left,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,50,noise,-1,1,right,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,51,noise,-1,0,right,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,52,valid,1,1,right,0,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,53,noise,-1,0,left,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,54,valid,1,1,left,0,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,55,invalid,0,1,right,0,penguin,169,1,penguin_1.wav,pineapple,173,pineapple.bmp
0,56,noise,-1,0,left,-1,noise,-1,1,noise.wav,swan,223,swan.bmp
0,57,valid,1,1,left,0,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,58,valid,1,0,left,-1,chair,53,2,chair_2.wav,chair,53,chair.bmp
0,59,valid,1,1,right,0,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,60,noise,-1,0,right,-1,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,61,valid,1,1,left,0,snowman,210,4,snowman_4.wav,snowman,210,snowman.bmp
0,62,valid,1,1,right,1,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,63,valid,1,1,right,0,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
0,64,invalid,0,0,right,-1,tree,241,4,tree_4.wav,chair,53,chair.bmp
0,65,noise,-1,1,right,0,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,66,valid,1,1,right,0,chair,53,1,chair_1.wav,chair,53,chair.bmp
0,67,valid,1,0,right,-1,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,68,invalid,0,1,right,1,tomato,236,2,tomato_2.wav,snowman,210,snowman.bmp
0,69,valid,1,1,left,1,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,70,noise,-1,1,right,1,noise,-1,1,noise.wav,swan,223,swan.bmp
0,71,noise,-1,1,right,1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,72,noise,-1,1,left,0,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,73,noise,-1,0,left,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,74,noise,-1,1,left,1,noise,-1,1,noise.wav,bee,23,bee.bmp
0,75,valid,1,0,right,-1,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
0,76,noise,-1,1,left,0,noise,-1,1,noise.wav,pig,172,pig.bmp
0,77,noise,-1,1,right,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,78,valid,1,0,right,-1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,79,valid,1,0,left,-1,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,80,noise,-1,1,right,0,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,81,noise,-1,0,right,-1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,82,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,83,valid,1,0,left,-1,swan,223,1,swan_1.wav,swan,223,swan.bmp
