block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,0,left,-1,tree,241,1,tree_1.wav,tree,241,tree.bmp
-1,-9,valid,1,1,left,1,piano,171,3,piano_3.wav,piano,171,piano.bmp
-1,-8,noise,-1,0,right,-1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
-1,-7,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-6,valid,1,0,right,-1,skunk,206,4,skunk_4.wav,skunk,206,skunk.bmp
-1,-5,valid,1,0,left,-1,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
-1,-4,invalid,0,1,right,0,rabbit,182,4,rabbit_4.wav,wine_glass,258,wine_glass.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-2,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-1,valid,1,0,right,-1,rhinoceros,186,3,rhinoceros_3.wav,rhinoceros,186,rhinoceros.bmp
0,0,noise,-1,0,left,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,1,noise,-1,0,left,-1,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,2,valid,1,1,right,1,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,3,noise,-1,1,left,0,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,4,invalid,0,0,right,-1,skunk,206,3,skunk_3.wav,rabbit,182,rabbit.bmp
0,5,noise,-1,1,right,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,6,noise,-1,1,left,1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,7,valid,1,1,left,1,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,8,valid,1,1,right,1,skunk,206,3,skunk_3.wav,skunk,206,skunk.bmp
0,9,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,10,noise,-1,1,right,1,noise,-1,1,noise.wav,tree,241,tree.bmp
0,11,invalid,0,1,right,0,saltshaker,194,1,saltshaker_1.wav,rhinoceros,186,rhinoceros.bmp
0,12,valid,1,1,left,0,rabbit,182,4,rabbit_4.wav,rabbit,182,rabbit.bmp
0,13,noise,-1,1,right,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,14,noise,-1,0,left,-1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,15,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,16,valid,1,1,right,1,tree,241,1,tree_1.wav,tree,241,tree.bmp
0,17,invalid,0,1,left,0,piano,171,3,piano_3.wav,skunk,206,skunk.bmp
0,18,noise,-1,1,right,1,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,19,noise,-1,0,left,-1,noise,-1,1,noise.wav,piano,171,piano.bmp
0,20,valid,1,0,right,-1,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,21,noise,-1,1,left,0,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,22,noise,-1,1,left,0,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,23,valid,1,0,left,-1,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
0,24,noise,-1,1,left,1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,25,valid,1,1,left,1,rabbit,182,3,rabbit_3.wav,rabbit,182,rabbit.bmp
0,26,valid,1,1,right,1,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,27,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,28,valid,1,0,left,-1,giraffe,103,1,giraffe_1.wav,giraffe,103,giraffe.bmp
0,29,valid,1,0,right,-1,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,30,noise,-1,1,right,1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,31,noise,-1,0,right,-1,noise,-1,1,noise.wav,swan,223,swan.bmp
