block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,1,noise,-1,1,noise.wav,apple,6,apple.bmp
-1,-9,valid,1,0,right,-1,dog,73,4,dog_4.wav,dog,73,dog.bmp
-1,-8,invalid,0,0,right,-1,tiger,233,1,tiger_1.wav,leopard,136,leopard.bmp
-1,-7,valid,1,1,right,0,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
-1,-6,noise,-1,1,right,1,noise,-1,1,noise.wav,chair,53,chair.bmp
-1,-5,valid,1,0,right,-1,camel,43,4,camel_4.wav,camel,43,camel.bmp
-1,-4,valid,1,1,right,1,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
-1,-3,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
-1,-2,noise,-1,0,left,-1,noise,-1,1,noise.wav,table,226,table.bmp
-1,-1,noise,-1,0,left,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,0,noise,-1,1,right,0,noise,-1,1,noise.wav,chair,53,chair.bmp
0,1,valid,1,0,right,-1,dog,73,2,dog_2.wav,dog,73,dog.bmp
0,2,invalid,0,0,right,-1,tiger,233,1,tiger_1.wav,camel,43,camel.bmp
0,3,noise,-1,1,left,1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,4,noise,-1,1,left,0,noise,-1,1,noise.wav,dog,73,dog.bmp
0,5,noise,-1,0,left,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,6,invalid,0,1,right,0,leopard,136,1,leopard_1.wav,chair,53,chair.bmp
0,7,valid,1,0,left,-1,table,226,1,table_1.wav,table,226,table.bmp
0,8,valid,1,0,left,-1,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
0,9,noise,-1,1,right,0,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,10,valid,1,1,right,0,apple,6,1,apple_1.wav,apple,6,apple.bmp
0,11,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,12,noise,-1,0,left,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,13,noise,-1,0,right,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,14,noise,-1,0,right,-1,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,15,valid,1,0,left,-1,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
0,16,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,17,valid,1,0,left,-1,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
0,18,noise,-1,0,right,-1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,19,valid,1,1,right,0,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,20,noise,-1,1,left,0,noise,-1,1,noise.wav,camel,43,camel.bmp
0,21,valid,1,0,right,-1,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,22,valid,1,0,left,-1,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,23,noise,-1,1,right,1,noise,-1,1,noise.wav,apple,6,apple.bmp
0,24,valid,1,1,left,1,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,25,invalid,0,0,left,-1,apple,6,2,apple_2.wav,elephant,84,elephant.bmp
0,26,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,27,noise,-1,1,right,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,28,valid,1,1,left,0,chair,53,1,chair_1.wav,chair,53,chair.bmp
0,29,valid,1,0,left,-1,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,30,noise,-1,0,right,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,31,valid,1,0,left,-1,table,226,3,table_3.wav,table,226,table.bmp
0,32,noise,-1,1,left,0,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,33,noise,-1,0,right,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,34,valid,1,1,right,1,dog,73,3,dog_3.wav,dog,73,dog.bmp
0,35,valid,1,1,right,1,apple,6,3,apple_3.wav,apple,6,apple.bmp
0,36,valid,1,0,right,-1,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
0,37,valid,1,1,left,1,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
0,38,noise,-1,0,left,-1,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,39,valid,1,0,left,-1,wine_glass,258,4,wine_glass_4.wav,wine_glass,258,wine_glass.bmp
0,40,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,41,noise,-1,0,left,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,42,noise,-1,0,right,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,43,valid,1,0,right,-1,saltshaker,194,4,saltshaker_4.wav,saltshaker,194,saltshaker.bmp
0,44,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,45,valid,1,1,left,1,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,46,valid,1,1,left,0,table,226,1,table_1.wav,table,226,table.bmp
0,47,noise,-1,1,left,1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,48,valid,1,1,left,0,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,49,valid,1,1,right,0,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,50,noise,-1,1,right,0,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,51,noise,-1,0,right,-1,noise,-1,1,noise.wav,camel,43,camel.bmp
0,52,invalid,0,0,left,-1,leopard,136,3,leopard_3.wav,saltshaker,194,saltshaker.bmp
0,53,valid,1,0,right,-1,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
0,54,noise,-1,1,left,0,noise,-1,1,noise.wav,camel,43,camel.bmp
0,55,noise,-1,0,right,-1,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,56,noise,-1,0,right,-1,noise,-1,1,noise.wav,chair,53,chair.bmp
0,57,invalid,0,0,right,-1,leopard,136,1,leopard_1.wav,tiger,233,tiger.bmp
0,58,noise,-1,1,left,0,noise,-1,1,noise.wav,chair,53,chair.bmp
0,59,valid,1,0,right,-1,dog,73,1,dog_1.wav,dog,73,dog.bmp
0,60,noise,-1,1,right,0,noise,-1,1,noise.wav,table,226,table.bmp
0,61,noise,-1,0,left,-1,noise,-1,1,noise.wav,dog,73,dog.bmp
0,62,noise,-1,0,left,-1,noise,-1,1,noise.wav,table,226,table.bmp
0,63,noise,-1,0,left,-1,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,64,noise,-1,0,right,-1,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,65,noise,-1,1,right,0,noise,-1,1,noise.wav,apple,6,apple.bmp
0,66,valid,1,1,left,0,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,67,valid,1,1,right,1,dog,73,4,dog_4.wav,dog,73,dog.bmp
0,68,valid,1,1,left,1,chair,53,2,chair_2.wav,chair,53,chair.bmp
0,69,valid,1,0,right,-1,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
