block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,is_mask_overlap,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
-1,-9,valid,1,1,left,1,lion,140,2,lion_2.wav,lion,140,lion.bmp
-1,-8,valid,1,1,left,0,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
-1,-7,noise,-1,1,left,1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-6,noise,-1,0,right,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
-1,-5,noise,-1,1,right,0,noise,-1,1,noise.wav,pear,166,pear.bmp
-1,-4,invalid,0,0,left,-1,alligator,3,1,alligator_1.wav,zebra,260,zebra.bmp
-1,-3,valid,1,0,left,-1,alligator,3,4,alligator_4.wav,alligator,3,alligator.bmp
-1,-2,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
-1,-1,noise,-1,1,left,0,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,0,noise,-1,0,left,-1,noise,-1,1,noise.wav,pear,166,pear.bmp
0,1,valid,1,1,left,1,lion,140,2,lion_2.wav,lion,140,lion.bmp
0,2,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,3,valid,1,1,right,1,zebra,260,2,zebra_2.wav,zebra,260,zebra.bmp
0,4,valid,1,1,right,0,heart,119,2,heart_2.wav,heart,119,heart.bmp
0,5,noise,-1,1,left,1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,6,noise,-1,0,right,-1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,7,valid,1,0,right,-1,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,8,valid,1,1,right,0,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
0,9,valid,1,0,left,-1,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,10,noise,-1,1,right,1,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,11,noise,-1,1,left,0,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,12,noise,-1,0,right,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,13,valid,1,1,right,1,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,14,valid,1,1,right,1,heart,119,3,heart_3.wav,heart,119,heart.bmp
0,15,valid,1,0,right,-1,alligator,3,2,alligator_2.wav,alligator,3,alligator.bmp
0,16,valid,1,1,left,0,zebra,260,2,zebra_2.wav,zebra,260,zebra.bmp
0,17,invalid,0,0,left,-1,alligator,3,4,alligator_4.wav,heart,119,heart.bmp
0,18,noise,-1,0,left,-1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,19,invalid,0,0,right,-1,grasshopper,110,2,grasshopper_2.wav,lion,140,lion.bmp
0,20,valid,1,1,left,1,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
0,21,noise,-1,1,left,0,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,22,valid,1,0,left,-1,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
0,23,noise,-1,1,left,1,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,24,noise,-1,0,left,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,25,invalid,0,0,left,-1,grasshopper,110,4,grasshopper_4.wav,bottle,32,bottle.bmp
0,26,invalid,0,0,left,-1,alligator,3,1,alligator_1.wav,grasshopper,110,grasshopper.bmp
0,27,noise,-1,1,left,0,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,28,valid,1,1,left,0,pear,166,2,pear_2.wav,pear,166,pear.bmp
0,29,noise,-1,1,right,0,noise,-1,1,noise.wav,heart,119,heart.bmp
0,30,noise,-1,0,left,-1,noise,-1,1,noise.wav,lion,140,lion.bmp
0,31,noise,-1,1,right,0,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,32,noise,-1,0,left,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,33,noise,-1,1,left,0,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,34,noise,-1,0,left,-1,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,35,invalid,0,1,right,1,heart,119,2,heart_2.wav,pineapple,173,pineapple.bmp
0,36,noise,-1,0,right,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,37,noise,-1,1,left,1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,38,valid,1,0,left,-1,lion,140,2,lion_2.wav,lion,140,lion.bmp
0,39,noise,-1,0,right,-1,noise,-1,1,noise.wav,pineapple,173,pineapple.bmp
0,40,invalid,0,0,left,-1,grasshopper,110,4,grasshopper_4.wav,lion,140,lion.bmp
0,41,valid,1,1,left,0,donkey,75,2,donkey_2.wav,donkey,75,donkey.bmp
0,42,noise,-1,1,left,1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,43,noise,-1,1,left,0,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,44,noise,-1,0,right,-1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,45,invalid,0,1,left,1,grasshopper,110,2,grasshopper_2.wav,donkey,75,donkey.bmp
0,46,noise,-1,0,left,-1,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,47,invalid,0,0,left,-1,donkey,75,1,donkey_1.wav,alligator,3,alligator.bmp
0,48,noise,-1,0,right,-1,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
0,49,valid,1,0,right,-1,zebra,260,1,zebra_1.wav,zebra,260,zebra.bmp
0,50,valid,1,1,left,1,bottle,32,2,bottle_2.wav,bottle,32,bottle.bmp
0,51,valid,1,0,right,-1,lion,140,1,lion_1.wav,lion,140,lion.bmp
0,52,valid,1,1,right,1,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
0,53,noise,-1,0,right,-1,noise,-1,1,noise.wav,heart,119,heart.bmp
0,54,valid,1,0,left,-1,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,55,noise,-1,1,left,1,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,56,noise,-1,1,left,1,noise,-1,1,noise.wav,pear,166,pear.bmp
