block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,invalid,0,1,right,visual,camel,43,1,camel_1.wav,leopard,136,leopard.bmp
-1,-9,invalid,0,1,right,auditory,snowman,210,3,snowman_3.wav,donkey,75,donkey.bmp
-1,-8,valid,1,1,left,auditory,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
-1,-7,noise,-1,1,left,visual,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-6,valid,1,0,right,nomask,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
-1,-5,valid,1,1,right,visual,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
-1,-4,valid,1,1,right,auditory,bottle,32,1,bottle_1.wav,bottle,32,bottle.bmp
-1,-3,noise,-1,1,right,auditory,noise,-1,1,noise.wav,tomato,236,tomato.bmp
-1,-2,valid,1,1,left,visual,camel,43,1,camel_1.wav,camel,43,camel.bmp
-1,-1,noise,-1,0,right,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,1,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,2,valid,1,0,right,nomask,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
0,3,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,4,valid,1,1,left,auditory,donkey,75,1,donkey_1.wav,donkey,75,donkey.bmp
0,5,invalid,0,1,left,auditory,tomato,236,4,tomato_4.wav,leopard,136,leopard.bmp
0,6,valid,1,0,left,nomask,donkey,75,3,donkey_3.wav,donkey,75,donkey.bmp
0,7,valid,1,0,left,nomask,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
0,8,valid,1,1,left,auditory,camel,43,3,camel_3.wav,camel,43,camel.bmp
0,9,valid,1,1,left,auditory,snowman,210,1,snowman_1.wav,snowman,210,snowman.bmp
0,10,noise,-1,1,left,auditory,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,11,invalid,0,1,left,auditory,swan,223,2,swan_2.wav,snowman,210,snowman.bmp
0,12,noise,-1,1,left,auditory,noise,-1,1,noise.wav,tomato,236,tomato.bmp
