block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
-1,-9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-8,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-7,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-6,invalid,0,1,right,auditory,gorilla,108,3,gorilla_3.wav,bee,23,bee.bmp
-1,-5,valid,1,1,right,auditory,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
-1,-4,valid,1,0,right,nomask,mouse,149,2,mouse_2.wav,mouse,149,mouse.bmp
-1,-3,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-2,noise,-1,1,right,visual,noise,-1,1,noise.wav,swan,223,swan.bmp
-1,-1,noise,-1,0,left,nomask,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,0,noise,-1,1,left,auditory,noise,-1,1,noise.wav,swan,223,swan.bmp
0,1,noise,-1,1,right,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,2,noise,-1,1,left,auditory,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,3,invalid,0,0,right,nomask,gorilla,108,3,gorilla_3.wav,leopard,136,leopard.bmp
0,4,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,5,noise,-1,1,right,auditory,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,6,noise,-1,1,left,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,7,invalid,0,0,left,nomask,penguin,169,1,penguin_1.wav,raccoon,183,raccoon.bmp
0,8,noise,-1,1,right,auditory,noise,-1,1,noise.wav,bee,23,bee.bmp
0,9,noise,-1,1,left,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,10,noise,-1,0,right,nomask,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,11,invalid,0,1,right,auditory,penguin,169,3,penguin_3.wav,kangaroo,126,kangaroo.bmp
0,12,valid,1,0,left,nomask,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,13,valid,1,1,left,auditory,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
0,14,valid,1,1,left,auditory,bee,23,3,bee_3.wav,bee,23,bee.bmp
0,15,valid,1,0,right,nomask,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,16,valid,1,1,right,auditory,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,17,valid,1,1,right,auditory,swan,223,4,swan_4.wav,swan,223,swan.bmp
0,18,valid,1,0,left,nomask,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
0,19,valid,1,0,right,nomask,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,20,valid,1,1,right,auditory,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
0,21,valid,1,1,right,auditory,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,22,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,23,valid,1,1,right,auditory,mouse,149,1,mouse_1.wav,mouse,149,mouse.bmp
0,24,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,25,noise,-1,1,right,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,26,invalid,0,0,right,nomask,gorilla,108,2,gorilla_2.wav,camel,43,camel.bmp
0,27,valid,1,1,right,auditory,raccoon,183,2,raccoon_2.wav,raccoon,183,raccoon.bmp
0,28,valid,1,1,left,auditory,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,29,noise,-1,0,left,nomask,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,30,valid,1,0,right,nomask,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,31,noise,-1,1,right,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,32,noise,-1,1,left,auditory,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,33,valid,1,1,right,auditory,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,34,valid,1,1,left,auditory,gorilla,108,4,gorilla_4.wav,gorilla,108,gorilla.bmp
0,35,invalid,0,1,right,auditory,leopard,136,4,leopard_4.wav,elephant,84,elephant.bmp
0,36,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,37,valid,1,1,right,auditory,penguin,169,1,penguin_1.wav,penguin,169,penguin.bmp
0,38,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,39,noise,-1,1,left,auditory,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,40,noise,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,41,noise,-1,1,right,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,42,valid,1,0,right,nomask,elephant,84,3,elephant_3.wav,elephant,84,elephant.bmp
0,43,valid,1,1,right,auditory,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,44,invalid,0,1,right,auditory,gorilla,108,3,gorilla_3.wav,bee,23,bee.bmp
0,45,valid,1,0,left,nomask,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,46,valid,1,0,left,nomask,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,47,noise,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,48,valid,1,0,right,nomask,gorilla,108,1,gorilla_1.wav,gorilla,108,gorilla.bmp
0,49,valid,1,0,left,nomask,raccoon,183,1,raccoon_1.wav,raccoon,183,raccoon.bmp
0,50,valid,1,0,right,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,51,valid,1,0,left,nomask,kangaroo,126,4,kangaroo_4.wav,kangaroo,126,kangaroo.bmp
0,52,noise,-1,0,left,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,53,noise,-1,0,right,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
0,54,valid,1,0,left,nomask,elephant,84,2,elephant_2.wav,elephant,84,elephant.bmp
0,55,invalid,0,0,left,nomask,elephant,84,4,elephant_4.wav,camel,43,camel.bmp
0,56,valid,1,0,right,nomask,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,57,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,58,valid,1,1,right,auditory,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,59,noise,-1,1,left,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,60,noise,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,61,invalid,0,0,left,nomask,leopard,136,4,leopard_4.wav,kangaroo,126,kangaroo.bmp
0,62,noise,-1,1,right,auditory,noise,-1,1,noise.wav,mouse,149,mouse.bmp
0,63,valid,1,1,left,auditory,swan,223,2,swan_2.wav,swan,223,swan.bmp
0,64,invalid,0,0,left,nomask,kangaroo,126,3,kangaroo_3.wav,mouse,149,mouse.bmp
0,65,noise,-1,0,right,nomask,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
0,66,valid,1,1,right,auditory,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
0,67,valid,1,0,right,nomask,swan,223,3,swan_3.wav,swan,223,swan.bmp
0,68,noise,-1,1,left,auditory,noise,-1,1,noise.wav,bee,23,bee.bmp
0,69,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,70,invalid,0,0,left,nomask,elephant,84,2,elephant_2.wav,bee,23,bee.bmp
0,71,valid,1,0,right,nomask,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
0,72,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,73,noise,-1,1,left,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,74,valid,1,1,left,auditory,kangaroo,126,1,kangaroo_1.wav,kangaroo,126,kangaroo.bmp
0,75,invalid,0,0,left,nomask,swan,223,3,swan_3.wav,elephant,84,elephant.bmp
0,76,valid,1,1,right,auditory,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,77,valid,1,0,left,nomask,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
0,78,invalid,0,1,left,auditory,leopard,136,1,leopard_1.wav,gorilla,108,gorilla.bmp
0,79,noise,-1,0,left,nomask,noise,-1,1,noise.wav,swan,223,swan.bmp
1,80,noise,-1,1,right,visual,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
1,81,noise,-1,1,left,visual,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,82,noise,-1,1,left,visual,noise,-1,1,noise.wav,bee,23,bee.bmp
1,83,noise,-1,1,right,visual,noise,-1,1,noise.wav,camel,43,camel.bmp
1,84,noise,-1,1,left,visual,noise,-1,1,noise.wav,swan,223,swan.bmp
1,85,valid,1,1,left,visual,elephant,84,1,elephant_1.wav,elephant,84,elephant.bmp
1,86,noise,-1,0,left,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,87,noise,-1,1,right,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,88,valid,1,0,left,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
1,89,valid,1,1,right,visual,kangaroo,126,2,kangaroo_2.wav,kangaroo,126,kangaroo.bmp
1,90,valid,1,0,left,nomask,mouse,149,4,mouse_4.wav,mouse,149,mouse.bmp
1,91,noise,-1,1,right,visual,noise,-1,1,noise.wav,bee,23,bee.bmp
1,92,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,93,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,94,noise,-1,1,right,visual,noise,-1,1,noise.wav,camel,43,camel.bmp
1,95,noise,-1,0,left,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,96,invalid,0,1,right,visual,mouse,149,3,mouse_3.wav,penguin,169,penguin.bmp
1,97,valid,1,0,right,nomask,camel,43,3,camel_3.wav,camel,43,camel.bmp
1,98,noise,-1,1,right,visual,noise,-1,1,noise.wav,raccoon,183,raccoon.bmp
1,99,noise,-1,0,right,nomask,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
1,100,valid,1,1,left,visual,leopard,136,3,leopard_3.wav,leopard,136,leopard.bmp
1,101,noise,-1,0,right,nomask,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
1,102,noise,-1,0,left,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,103,noise,-1,1,right,visual,noise,-1,1,noise.wav,bee,23,bee.bmp
1,104,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,105,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,106,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,107,noise,-1,0,left,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
1,108,noise,-1,0,right,nomask,noise,-1,1,noise.wav,penguin,169,penguin.bmp
1,109,noise,-1,1,left,visual,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
1,110,noise,-1,0,right,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
1,111,valid,1,0,left,nomask,swan,223,1,swan_1.wav,swan,223,swan.bmp
1,112,valid,1,1,left,visual,bee,23,3,bee_3.wav,bee,23,bee.bmp
1,113,invalid,0,1,left,visual,leopard,136,1,leopard_1.wav,kangaroo,126,kangaroo.bmp
1,114,valid,1,1,right,visual,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
1,115,noise,-1,0,left,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
1,116,valid,1,1,right,visual,elephant,84,4,elephant_4.wav,elephant,84,elephant.bmp
