block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,valid,1,1,right,auditory,lion,140,2,lion_2.wav,lion,140,lion.bmp
-1,-9,noise,-1,1,left,visual,noise,-1,1,noise.wav,pig,172,pig.bmp
-1,-8,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-7,valid,1,1,right,auditory,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
-1,-6,valid,1,0,right,nomask,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
-1,-5,noise,-1,1,right,visual,noise,-1,1,noise.wav,penguin,169,penguin.bmp
-1,-4,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-3,noise,-1,0,right,nomask,noise,-1,1,noise.wav,snowman,210,snowman.bmp
-1,-2,valid,1,0,right,nomask,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
-1,-1,valid,1,1,right,visual,bee,23,4,bee_4.wav,bee,23,bee.bmp
0,0,valid,1,0,right,nomask,saltshaker,194,3,saltshaker_3.wav,saltshaker,194,saltshaker.bmp
0,1,valid,1,0,right,nomask,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,2,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bee,23,bee.bmp
0,3,invalid,0,1,right,auditory,lion,140,4,lion_4.wav,penguin,169,penguin.bmp
0,4,valid,1,1,right,auditory,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,5,valid,1,0,left,nomask,saltshaker,194,2,saltshaker_2.wav,saltshaker,194,saltshaker.bmp
0,6,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pig,172,pig.bmp
0,7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,8,invalid,0,0,right,nomask,snowman,210,3,snowman_3.wav,chicken,55,chicken.bmp
0,9,noise,-1,1,right,auditory,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,10,valid,1,1,left,auditory,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,11,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,12,noise,-1,1,right,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,13,valid,1,0,right,nomask,lion,140,3,lion_3.wav,lion,140,lion.bmp
0,14,invalid,0,1,right,auditory,elephant,84,1,elephant_1.wav,bee,23,bee.bmp
0,15,valid,1,0,left,nomask,pig,172,1,pig_1.wav,pig,172,pig.bmp
0,16,noise,-1,1,left,auditory,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,17,noise,-1,0,left,nomask,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,18,noise,-1,0,right,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,19,noise,-1,0,right,nomask,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,20,valid,1,1,right,auditory,bee,23,1,bee_1.wav,bee,23,bee.bmp
0,21,noise,-1,1,right,auditory,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,22,invalid,0,1,left,auditory,chicken,55,2,chicken_2.wav,pig,172,pig.bmp
0,23,invalid,0,1,right,auditory,pig,172,1,pig_1.wav,chicken,55,chicken.bmp
0,24,valid,1,0,left,nomask,saltshaker,194,1,saltshaker_1.wav,saltshaker,194,saltshaker.bmp
0,25,noise,-1,1,right,auditory,noise,-1,1,noise.wav,snowman,210,snowman.bmp
0,26,valid,1,1,right,auditory,lion,140,2,lion_2.wav,lion,140,lion.bmp
0,27,noise,-1,1,right,auditory,noise,-1,1,noise.wav,elephant,84,elephant.bmp
0,28,noise,-1,1,left,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,29,valid,1,1,left,auditory,pig,172,4,pig_4.wav,pig,172,pig.bmp
0,30,noise,-1,1,left,auditory,noise,-1,1,noise.wav,penguin,169,penguin.bmp
0,31,noise,-1,0,right,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,32,valid,1,1,right,auditory,penguin,169,2,penguin_2.wav,penguin,169,penguin.bmp
0,33,valid,1,0,right,nomask,snowman,210,2,snowman_2.wav,snowman,210,snowman.bmp
0,34,valid,1,0,left,nomask,lion,140,2,lion_2.wav,lion,140,lion.bmp
0,35,invalid,0,0,right,nomask,snowman,210,4,snowman_4.wav,penguin,169,penguin.bmp
0,36,invalid,0,1,right,auditory,bee,23,1,bee_1.wav,lion,140,lion.bmp
0,37,valid,1,1,left,auditory,snowman,210,3,snowman_3.wav,snowman,210,snowman.bmp
0,38,valid,1,0,right,nomask,giraffe,103,4,giraffe_4.wav,giraffe,103,giraffe.bmp
0,39,noise,-1,0,right,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,40,invalid,0,0,right,nomask,wine_glass,258,2,wine_glass_2.wav,snowman,210,snowman.bmp
0,41,valid,1,1,right,auditory,giraffe,103,3,giraffe_3.wav,giraffe,103,giraffe.bmp
