block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-9,valid,1,1,right,visual,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
-1,-8,valid,1,1,left,auditory,camel,43,1,camel_1.wav,camel,43,camel.bmp
-1,-7,valid,1,0,right,nomask,pig,172,3,pig_3.wav,pig,172,pig.bmp
-1,-6,invalid,0,1,left,visual,giraffe,103,2,giraffe_2.wav,bottle,32,bottle.bmp
-1,-5,valid,1,1,right,visual,tree,241,2,tree_2.wav,tree,241,tree.bmp
-1,-4,noise,-1,1,left,visual,noise,-1,1,noise.wav,table,226,table.bmp
-1,-3,noise,-1,1,left,auditory,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
-1,-2,invalid,0,1,left,visual,camel,43,3,camel_3.wav,tiger,233,tiger.bmp
-1,-1,noise,-1,1,right,visual,noise,-1,1,noise.wav,giraffe,103,giraffe.bmp
0,0,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pig,172,pig.bmp
0,1,valid,1,1,left,auditory,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
0,2,valid,1,0,left,nomask,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,3,valid,1,0,left,nomask,giraffe,103,2,giraffe_2.wav,giraffe,103,giraffe.bmp
0,4,noise,-1,1,right,auditory,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,5,valid,1,0,left,nomask,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
0,6,valid,1,0,right,nomask,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,7,noise,-1,1,right,auditory,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,8,noise,-1,1,left,auditory,noise,-1,1,noise.wav,table,226,table.bmp
0,9,valid,1,1,right,auditory,camel,43,2,camel_2.wav,camel,43,camel.bmp
0,10,noise,-1,0,left,nomask,noise,-1,1,noise.wav,bottle,32,bottle.bmp
0,11,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
