block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
-1,-9,valid,1,0,right,nomask,alligator,3,1,alligator_1.wav,alligator,3,alligator.bmp
-1,-8,noise,-1,1,left,auditory,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
-1,-7,noise,-1,0,right,nomask,noise,-1,1,noise.wav,zebra,260,zebra.bmp
-1,-6,invalid,0,0,right,nomask,camel,43,3,camel_3.wav,skunk,206,skunk.bmp
-1,-5,invalid,0,1,left,auditory,tomato,236,1,tomato_1.wav,bottle,32,bottle.bmp
-1,-4,noise,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
-1,-3,valid,1,1,left,visual,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
-1,-2,valid,1,0,left,nomask,rabbit,182,1,rabbit_1.wav,rabbit,182,rabbit.bmp
-1,-1,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,0,invalid,0,1,left,auditory,bottle,32,3,bottle_3.wav,donkey,75,donkey.bmp
0,1,noise,-1,1,left,auditory,noise,-1,1,noise.wav,camel,43,camel.bmp
0,2,noise,-1,0,right,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,3,noise,-1,0,left,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,4,valid,1,1,right,visual,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
0,5,noise,-1,1,right,auditory,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,6,valid,1,0,right,nomask,tomato,236,3,tomato_3.wav,tomato,236,tomato.bmp
0,7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rabbit,182,rabbit.bmp
0,8,noise,-1,1,right,auditory,noise,-1,1,noise.wav,zebra,260,zebra.bmp
0,9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,10,noise,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,11,invalid,0,0,right,nomask,wine_glass,258,2,wine_glass_2.wav,bottle,32,bottle.bmp
0,12,noise,-1,0,left,nomask,noise,-1,1,noise.wav,donkey,75,donkey.bmp
0,13,valid,1,0,left,nomask,camel,43,4,camel_4.wav,camel,43,camel.bmp
0,14,valid,1,0,left,nomask,bottle,32,1,bottle_1.wav,bottle,32,bottle.bmp
0,15,valid,1,0,left,nomask,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
0,16,noise,-1,0,right,nomask,noise,-1,1,noise.wav,skunk,206,skunk.bmp
0,17,noise,-1,0,right,nomask,noise,-1,1,noise.wav,camel,43,camel.bmp
0,18,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tomato,236,tomato.bmp
0,19,valid,1,1,right,visual,camel,43,1,camel_1.wav,camel,43,camel.bmp
0,20,noise,-1,0,left,nomask,noise,-1,1,noise.wav,alligator,3,alligator.bmp
0,21,noise,-1,0,right,nomask,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,22,invalid,0,0,left,nomask,zebra,260,4,zebra_4.wav,wine_glass,258,wine_glass.bmp
0,23,invalid,0,1,right,auditory,donkey,75,1,donkey_1.wav,tomato,236,tomato.bmp
0,24,invalid,0,1,right,auditory,tomato,236,3,tomato_3.wav,gorilla,108,gorilla.bmp
0,25,invalid,0,0,right,nomask,rabbit,182,3,rabbit_3.wav,camel,43,camel.bmp
0,26,noise,-1,1,left,visual,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
