block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,0,right,nomask,noise,-1,1,noise.wav,elephant,84,elephant.bmp
-1,-9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-8,valid,1,1,right,visual,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
-1,-7,valid,1,0,right,nomask,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
-1,-6,valid,1,0,left,nomask,tree,241,2,tree_2.wav,tree,241,tree.bmp
-1,-5,noise,-1,1,right,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-4,noise,-1,1,left,auditory,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
-1,-3,noise,-1,0,right,nomask,noise,-1,1,noise.wav,table,226,table.bmp
-1,-2,invalid,0,0,left,nomask,kangaroo,126,2,kangaroo_2.wav,raccoon,183,raccoon.bmp
-1,-1,invalid,0,1,right,auditory,leopard,136,4,leopard_4.wav,saltshaker,194,saltshaker.bmp
0,0,valid,1,0,left,nomask,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
0,1,invalid,0,0,left,nomask,tiger,233,2,tiger_2.wav,kangaroo,126,kangaroo.bmp
0,2,noise,-1,1,right,visual,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,3,noise,-1,1,right,visual,noise,-1,1,noise.wav,kangaroo,126,kangaroo.bmp
0,4,valid,1,1,right,visual,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
0,5,noise,-1,1,right,visual,noise,-1,1,noise.wav,saltshaker,194,saltshaker.bmp
0,6,valid,1,1,right,visual,tree,241,3,tree_3.wav,tree,241,tree.bmp
0,7,noise,-1,1,right,visual,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
0,8,noise,-1,0,left,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
