block_ix,trial_ix,cue_type,is_cue_valid,is_cue_masked,up_pic,mask_type,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
-1,-10,noise,-1,1,right,auditory,noise,-1,1,noise.wav,tiger,233,tiger.bmp
-1,-9,noise,-1,0,right,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
-1,-8,valid,1,1,left,visual,gorilla,108,1,gorilla_1.wav,gorilla,108,gorilla.bmp
-1,-7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
-1,-6,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
-1,-5,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
-1,-4,invalid,0,0,right,nomask,rhinoceros,186,1,rhinoceros_1.wav,strawberry,220,strawberry.bmp
-1,-3,noise,-1,0,left,nomask,noise,-1,1,noise.wav,deer,71,deer.bmp
-1,-2,valid,1,0,right,nomask,pear,166,1,pear_1.wav,pear,166,pear.bmp
-1,-1,noise,-1,1,left,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,0,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,1,valid,1,1,left,auditory,leopard,136,2,leopard_2.wav,leopard,136,leopard.bmp
0,2,valid,1,1,right,auditory,rhinoceros,186,2,rhinoceros_2.wav,rhinoceros,186,rhinoceros.bmp
0,3,noise,-1,1,right,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,4,noise,-1,1,left,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,5,noise,-1,1,right,auditory,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,6,valid,1,0,right,nomask,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,7,noise,-1,0,left,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,8,noise,-1,1,right,auditory,noise,-1,1,noise.wav,deer,71,deer.bmp
0,9,noise,-1,0,left,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,10,valid,1,1,left,auditory,pear,166,4,pear_4.wav,pear,166,pear.bmp
0,11,noise,-1,0,left,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,12,noise,-1,0,left,nomask,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,13,noise,-1,1,left,auditory,noise,-1,1,noise.wav,deer,71,deer.bmp
0,14,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
0,15,noise,-1,1,left,auditory,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,16,noise,-1,0,left,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,17,noise,-1,1,right,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,18,noise,-1,0,right,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,19,noise,-1,0,left,nomask,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,20,invalid,0,0,right,nomask,gorilla,108,2,gorilla_2.wav,deer,71,deer.bmp
0,21,valid,1,1,right,auditory,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
0,22,noise,-1,1,left,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,23,valid,1,1,left,auditory,chicken,55,1,chicken_1.wav,chicken,55,chicken.bmp
0,24,noise,-1,0,left,nomask,noise,-1,1,noise.wav,deer,71,deer.bmp
0,25,noise,-1,1,right,auditory,noise,-1,1,noise.wav,pear,166,pear.bmp
0,26,valid,1,1,left,auditory,deer,71,3,deer_3.wav,deer,71,deer.bmp
0,27,valid,1,0,left,nomask,piano,171,2,piano_2.wav,piano,171,piano.bmp
0,28,noise,-1,1,left,auditory,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,29,valid,1,0,left,nomask,deer,71,4,deer_4.wav,deer,71,deer.bmp
0,30,valid,1,0,right,nomask,leopard,136,1,leopard_1.wav,leopard,136,leopard.bmp
0,31,invalid,0,1,left,auditory,piano,171,2,piano_2.wav,tiger,233,tiger.bmp
0,32,valid,1,1,left,auditory,gorilla,108,3,gorilla_3.wav,gorilla,108,gorilla.bmp
0,33,valid,1,0,left,nomask,leopard,136,4,leopard_4.wav,leopard,136,leopard.bmp
0,34,valid,1,1,right,auditory,piano,171,3,piano_3.wav,piano,171,piano.bmp
0,35,noise,-1,1,left,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,36,valid,1,0,left,nomask,gorilla,108,1,gorilla_1.wav,gorilla,108,gorilla.bmp
0,37,invalid,0,0,right,nomask,strawberry,220,2,strawberry_2.wav,chicken,55,chicken.bmp
0,38,invalid,0,1,left,auditory,rhinoceros,186,3,rhinoceros_3.wav,strawberry,220,strawberry.bmp
0,39,noise,-1,0,right,nomask,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,40,invalid,0,0,right,nomask,pear,166,4,pear_4.wav,rhinoceros,186,rhinoceros.bmp
0,41,noise,-1,1,right,auditory,noise,-1,1,noise.wav,chicken,55,chicken.bmp
0,42,noise,-1,0,left,nomask,noise,-1,1,noise.wav,gorilla,108,gorilla.bmp
0,43,valid,1,0,left,nomask,piano,171,1,piano_1.wav,piano,171,piano.bmp
0,44,noise,-1,0,right,nomask,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,45,noise,-1,1,left,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,46,invalid,0,1,right,auditory,deer,71,3,deer_3.wav,chicken,55,chicken.bmp
0,47,noise,-1,0,right,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,48,valid,1,1,left,auditory,gorilla,108,2,gorilla_2.wav,gorilla,108,gorilla.bmp
0,49,valid,1,1,left,auditory,strawberry,220,3,strawberry_3.wav,strawberry,220,strawberry.bmp
0,50,valid,1,1,right,auditory,lion,140,2,lion_2.wav,lion,140,lion.bmp
0,51,noise,-1,1,left,auditory,noise,-1,1,noise.wav,piano,171,piano.bmp
0,52,valid,1,1,right,auditory,lion,140,4,lion_4.wav,lion,140,lion.bmp
0,53,valid,1,0,left,nomask,pear,166,3,pear_3.wav,pear,166,pear.bmp
0,54,noise,-1,0,right,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,55,noise,-1,0,left,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,56,noise,-1,1,right,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,57,valid,1,0,left,nomask,piano,171,2,piano_2.wav,piano,171,piano.bmp
0,58,noise,-1,0,left,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,59,noise,-1,1,left,auditory,noise,-1,1,noise.wav,lion,140,lion.bmp
0,60,noise,-1,0,right,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,61,noise,-1,0,left,nomask,noise,-1,1,noise.wav,lion,140,lion.bmp
0,62,noise,-1,1,left,auditory,noise,-1,1,noise.wav,leopard,136,leopard.bmp
0,63,noise,-1,0,right,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,64,noise,-1,1,right,auditory,noise,-1,1,noise.wav,piano,171,piano.bmp
0,65,noise,-1,0,right,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,66,valid,1,1,left,auditory,piano,171,2,piano_2.wav,piano,171,piano.bmp
0,67,noise,-1,0,right,nomask,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,68,valid,1,0,left,nomask,rhinoceros,186,1,rhinoceros_1.wav,rhinoceros,186,rhinoceros.bmp
0,69,noise,-1,0,right,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,70,valid,1,0,right,nomask,pear,166,1,pear_1.wav,pear,166,pear.bmp
0,71,noise,-1,1,left,auditory,noise,-1,1,noise.wav,tiger,233,tiger.bmp
0,72,invalid,0,1,right,auditory,strawberry,220,4,strawberry_4.wav,piano,171,piano.bmp
0,73,noise,-1,1,left,auditory,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
0,74,noise,-1,0,left,nomask,noise,-1,1,noise.wav,rhinoceros,186,rhinoceros.bmp
0,75,noise,-1,0,left,nomask,noise,-1,1,noise.wav,piano,171,piano.bmp
0,76,noise,-1,1,left,auditory,noise,-1,1,noise.wav,deer,71,deer.bmp
0,77,valid,1,1,right,auditory,chicken,55,2,chicken_2.wav,chicken,55,chicken.bmp
0,78,valid,1,1,right,auditory,strawberry,220,1,strawberry_1.wav,strawberry,220,strawberry.bmp
0,79,noise,-1,0,left,nomask,noise,-1,1,noise.wav,pear,166,pear.bmp
1,80,valid,1,1,left,visual,piano,171,1,piano_1.wav,piano,171,piano.bmp
1,81,valid,1,1,left,visual,strawberry,220,4,strawberry_4.wav,strawberry,220,strawberry.bmp
1,82,valid,1,1,left,visual,chicken,55,4,chicken_4.wav,chicken,55,chicken.bmp
1,83,noise,-1,1,right,visual,noise,-1,1,noise.wav,strawberry,220,strawberry.bmp
1,84,valid,1,1,left,visual,lion,140,3,lion_3.wav,lion,140,lion.bmp
1,85,noise,-1,0,left,nomask,noise,-1,1,noise.wav,leopard,136,leopard.bmp
1,86,invalid,0,1,left,visual,chicken,55,4,chicken_4.wav,rhinoceros,186,rhinoceros.bmp
1,87,noise,-1,1,left,visual,noise,-1,1,noise.wav,leopard,136,leopard.bmp
