subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,1,donkey,valid,mask,pic,donkey,,right,timeout,1500.0,0
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,2,elephant,invalid,mask,pic,chicken,,left,left,817.782550701,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,3,alligator,valid,nomask,pic,alligator,,right,right,1155.44135496,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,4,mouse,valid,nomask,pic,mouse,,right,right,1043.83620399,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,5,dog,invalid,mask,pic,gorilla,,left,left,1166.37015739,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,6,table,invalid,mask,pic,penguin,,right,right,841.765227378,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,7,swan,valid,nomask,pic,swan,,left,left,938.54449084,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,8,dog,valid,mask,pic,dog,,right,right,663.278096588,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,9,kangaroo,valid,nomask,pic,kangaroo,,left,left,822.092230548,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,10,pear,valid,nomask,pic,pear,,right,right,776.80954372,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,11,gorilla,valid,nomask,pic,gorilla,,right,right,846.605614992,1
MOW209,209,2015_Nov_20_1111,LL-George,-1,practice,12,rhinoceros,,nomask,word,rhinoceros,rabbit,left,left,1127.08338001,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,14,elephant,invalid,mask,pic,rabbit,,right,right,1442.31065933,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,15,tomato,invalid,mask,pic,chair,,right,right,1025.07738152,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,16,rabbit,,nomask,word,rabbit,grasshopper,left,right,1699.44976689,0
MOW209,209,2015_Nov_20_1111,LL-George,0,test,17,camel,valid,mask,pic,camel,,right,right,741.713052965,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,18,skunk,,mask,word,skunk,table,right,right,841.011417564,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,19,wine_glass,,mask,word,wine_glass,table,right,right,777.905528899,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,20,penguin,valid,nomask,pic,penguin,,left,left,803.949899622,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,21,grasshopper,invalid,nomask,pic,apple,,right,right,1091.7103322,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,22,raccoon,valid,mask,pic,raccoon,,left,left,799.433442298,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,23,saltshaker,invalid,nomask,pic,tiger,,left,left,763.221760979,1
MOW209,209,2015_Nov_20_1111,LL-George,0,test,24,snowman,valid,mask,pic,snowman,,left,left,651.932858163,1
