subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,1,grasshopper,valid,nomask,pic,grasshopper,,right,timeout,1500.0,0
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,2,gorilla,,mask,word,gorilla,wine_glass,left,timeout,1500.0,0
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,3,bottle,valid,nomask,pic,bottle,,right,right,424.640622248,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,4,skunk,invalid,nomask,pic,deer,,right,left,297.613750939,0
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,5,gorilla,,mask,word,gorilla,wine_glass,left,left,629.759134485,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,6,donkey,valid,nomask,pic,donkey,,right,right,405.973784871,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,7,deer,valid,mask,pic,deer,,right,right,471.574028135,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,8,donkey,valid,mask,pic,donkey,,left,left,428.15165725,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,9,table,valid,nomask,pic,table,,left,left,470.108989646,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,10,piano,valid,nomask,pic,piano,,right,right,326.822015588,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,11,heart,valid,nomask,pic,heart,,left,left,399.597010388,1
MOW219,219,2015_Nov_23_1529,LL-George,-1,practice,12,bee,invalid,mask,pic,strawberry,,left,left,521.077733143,1
MOW219,219,2015_Nov_23_1529,LL-George,0,test,14,saltshaker,invalid,mask,pic,skunk,,right,left,368.814237472,0
MOW219,219,2015_Nov_23_1529,LL-George,0,test,15,wine_glass,valid,mask,pic,wine_glass,,left,right,438.107645279,0
MOW219,219,2015_Nov_23_1529,LL-George,0,test,16,tree,valid,nomask,pic,tree,,right,right,424.357665284,1
MOW219,219,2015_Nov_23_1529,LL-George,0,test,17,leopard,,mask,word,leopard,rabbit,left,left,530.775090825,1
MOW219,219,2015_Nov_23_1529,LL-George,0,test,18,mouse,invalid,mask,pic,elephant,,right,right,580.857193157,1
MOW219,219,2015_Nov_23_1529,LL-George,0,test,19,donkey,,nomask,word,donkey,rhinoceros,right,right,579.421282588,1
