subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,1,tiger,invalid,nomask,pic,grasshopper,,right,right,1261.82993781,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,2,grasshopper,invalid,nomask,pic,piano,,right,right,773.383800406,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,3,bottle,valid,nomask,pic,bottle,,right,right,493.351151701,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,4,chicken,valid,nomask,pic,chicken,,left,left,628.125730436,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,5,bee,invalid,nomask,pic,zebra,,left,left,383.863770869,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,6,swan,valid,mask,pic,swan,,right,right,369.118640199,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,7,rhinoceros,,nomask,word,rhinoceros,kangaroo,right,left,1332.1844344,0
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,8,bottle,valid,mask,pic,bottle,,left,right,391.165276989,0
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,9,pear,valid,nomask,pic,pear,,left,right,712.984651793,0
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,10,skunk,valid,mask,pic,skunk,,left,left,589.73960951,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,11,penguin,valid,nomask,pic,penguin,,right,right,670.559992548,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,-1,practice,12,rabbit,invalid,nomask,pic,mouse,,right,right,777.209480759,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,14,camel,invalid,nomask,pic,elephant,,left,left,498.914584517,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,15,piano,invalid,mask,pic,alligator,,right,right,651.861786377,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,16,rhinoceros,valid,mask,pic,rhinoceros,,right,right,586.217050906,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,17,rabbit,,mask,word,rabbit,mouse,right,right,909.933581948,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,18,donkey,invalid,nomask,pic,elephant,,right,right,617.421698757,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,19,tree,valid,nomask,pic,tree,,right,right,539.713842329,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,20,deer,invalid,nomask,pic,tiger,,left,left,480.503496714,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,21,rabbit,valid,mask,pic,rabbit,,right,right,451.232175343,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,22,bee,,nomask,word,bee,table,right,right,509.837555699,1
MOW213,213,2015_Nov_20_1152,LL-Kramer,0,test,23,mouse,valid,mask,pic,mouse,,right,right,792.742025573,1
