subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,1,mouse,,nomask,word,mouse,pear,right,timeout,1500.0,0
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,2,tiger,invalid,nomask,pic,tomato,,left,left,461.103660055,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,3,zebra,invalid,mask,pic,kangaroo,,right,timeout,1500.0,0
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,4,pig,invalid,nomask,pic,snowman,,left,left,394.492261577,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,5,dog,valid,nomask,pic,dog,,right,right,359.217387158,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,6,penguin,invalid,nomask,pic,piano,,right,right,402.776755393,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,7,zebra,invalid,mask,pic,kangaroo,,right,left,419.769857544,0
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,8,piano,valid,mask,pic,piano,,right,right,426.075252704,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,9,strawberry,valid,nomask,pic,strawberry,,right,right,389.181697275,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,10,skunk,valid,mask,pic,skunk,,left,right,378.013539594,0
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,11,snowman,valid,mask,pic,snowman,,right,right,363.923947327,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,-1,practice,12,dog,invalid,mask,pic,donkey,,left,left,479.572043754,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,14,chicken,,mask,word,chicken,saltshaker,right,right,530.457244255,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,15,lion,,mask,word,lion,leopard,right,right,549.299169332,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,16,pig,valid,nomask,pic,pig,,right,right,606.036841869,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,17,snowman,invalid,nomask,pic,tomato,,left,left,479.066305794,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,18,mouse,valid,nomask,pic,mouse,,right,right,385.838388465,1
MOW222,222,2015_Nov_23_1611,LL-Kramer,0,test,19,penguin,valid,mask,pic,penguin,,right,right,443.539202679,1
