subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,1,snowman,invalid,nomask,pic,lion,,left,timeout,1500.0,0
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,2,kangaroo,valid,nomask,pic,kangaroo,,left,left,448.539127363,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,3,zebra,valid,mask,pic,zebra,,right,right,553.36666503,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,4,tiger,,nomask,word,tiger,skunk,left,left,520.909620449,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,5,heart,valid,nomask,pic,heart,,left,left,426.782559138,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,6,lion,invalid,nomask,pic,chair,,right,right,528.011049377,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,7,heart,,nomask,word,heart,grasshopper,left,left,528.153167572,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,8,rabbit,,mask,word,rabbit,giraffe,left,timeout,1500.0,0
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,9,pineapple,valid,mask,pic,pineapple,,left,left,503.830149537,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,10,deer,valid,mask,pic,deer,,right,right,401.14814858,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,11,pear,,mask,word,pear,tiger,right,right,565.534095513,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,-1,practice,12,leopard,valid,nomask,pic,leopard,,left,left,478.171732626,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,14,chicken,,mask,word,chicken,dog,right,right,581.413884065,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,15,rhinoceros,,mask,word,rhinoceros,tomato,left,left,434.353874414,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,16,table,valid,mask,pic,table,,left,left,426.143347286,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,17,lion,,mask,word,lion,kangaroo,right,right,500.664818683,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,18,pear,,nomask,word,pear,saltshaker,right,right,462.384128943,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,19,penguin,valid,mask,pic,penguin,,right,right,1034.4073287,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,20,pear,,nomask,word,pear,gorilla,left,left,486.94913194,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,21,piano,valid,nomask,pic,piano,,left,left,598.993329448,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,22,leopard,valid,mask,pic,leopard,,right,right,489.745083381,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,23,alligator,valid,mask,pic,alligator,,right,right,385.498501942,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,24,strawberry,,nomask,word,strawberry,dog,left,left,563.995441888,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,25,tiger,valid,mask,pic,tiger,,left,left,516.01934596,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,26,chair,,mask,word,chair,dog,left,left,486.877432559,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,27,penguin,valid,nomask,pic,penguin,,left,left,569.554376183,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,28,leopard,valid,mask,pic,leopard,,right,right,445.366754662,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,29,tomato,invalid,nomask,pic,elephant,,right,right,544.064324466,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,30,gorilla,valid,mask,pic,gorilla,,left,left,442.856639856,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,31,tree,valid,mask,pic,tree,,left,right,379.067973467,0
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,32,gorilla,invalid,mask,pic,chair,,left,left,524.537155638,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,33,heart,valid,nomask,pic,heart,,left,left,429.195047589,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,34,dog,valid,nomask,pic,dog,,right,right,506.935624289,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,35,deer,valid,nomask,pic,deer,,left,left,500.866472838,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,36,leopard,valid,mask,pic,leopard,,right,right,487.389890477,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,37,bottle,valid,mask,pic,bottle,,right,right,570.245441981,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,38,donkey,valid,mask,pic,donkey,,left,left,649.675112683,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,39,tiger,valid,nomask,pic,tiger,,left,left,408.811008441,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,40,camel,invalid,nomask,pic,elephant,,left,left,468.587396201,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,41,tiger,,nomask,word,tiger,bee,left,left,551.078689867,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,42,kangaroo,valid,mask,pic,kangaroo,,left,left,577.12249062,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,43,bee,valid,mask,pic,bee,,left,left,628.838791861,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,44,rhinoceros,valid,mask,pic,rhinoceros,,left,left,637.039396213,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,45,elephant,valid,nomask,pic,elephant,,left,left,580.42481821,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,46,giraffe,valid,mask,pic,giraffe,,left,left,436.178684817,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,47,elephant,valid,mask,pic,elephant,,right,right,538.01405814,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,48,chicken,valid,mask,pic,chicken,,right,right,713.651669561,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,49,gorilla,,nomask,word,gorilla,dog,right,right,556.270165485,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,50,raccoon,valid,mask,pic,raccoon,,right,right,431.248399545,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,51,snowman,valid,mask,pic,snowman,,left,left,449.015095248,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,52,bottle,,nomask,word,bottle,rabbit,left,left,488.451295649,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,53,elephant,,mask,word,elephant,bottle,right,right,491.274774657,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,54,saltshaker,valid,nomask,pic,saltshaker,,left,left,477.296937373,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,55,pig,,mask,word,pig,tree,right,right,489.791495958,1
MOW225,225,2015_Nov_23_1612,LL-Jerry,0,test,56,rabbit,,mask,word,rabbit,lion,left,left,545.535119949,1
