subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,1,pineapple,,nomask,word,pineapple,mouse,left,left,825.690187979,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,2,alligator,valid,nomask,pic,alligator,,left,left,520.62352933,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,3,piano,valid,nomask,pic,piano,,left,left,527.285181452,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,4,mouse,valid,mask,pic,mouse,,left,left,528.163820505,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,5,alligator,valid,nomask,pic,alligator,,right,right,538.970919792,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,6,piano,valid,nomask,pic,piano,,left,left,464.688315522,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,7,tree,valid,mask,pic,tree,,right,right,440.176688135,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,8,mouse,valid,nomask,pic,mouse,,right,right,413.895299658,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,9,chair,,mask,word,chair,pineapple,right,right,492.616231553,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,10,penguin,invalid,nomask,pic,lion,,left,left,1378.70236719,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,11,swan,invalid,mask,pic,piano,,right,right,848.488068674,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,-1,practice,12,pineapple,,mask,word,pineapple,rhinoceros,left,left,338.073396124,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,14,saltshaker,invalid,nomask,pic,strawberry,,right,right,579.611734487,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,15,pineapple,valid,nomask,pic,pineapple,,right,right,522.409935482,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,16,skunk,valid,mask,pic,skunk,,right,right,512.132259551,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,17,giraffe,,mask,word,giraffe,rhinoceros,right,right,470.649296883,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,18,pineapple,invalid,mask,pic,gorilla,,left,left,501.695501152,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,19,bottle,valid,mask,pic,bottle,,left,left,470.415312797,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,20,rabbit,valid,mask,pic,rabbit,,left,left,462.216282729,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,21,swan,invalid,mask,pic,snowman,,left,left,502.980970778,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,22,gorilla,,nomask,word,gorilla,elephant,left,left,531.33140225,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,23,pear,invalid,nomask,pic,camel,,right,right,535.526142921,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,24,heart,valid,nomask,pic,heart,,left,left,393.257046118,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,25,zebra,invalid,mask,pic,skunk,,right,right,578.075636644,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,26,gorilla,valid,mask,pic,gorilla,,right,right,534.795384388,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,27,rabbit,valid,mask,pic,rabbit,,left,left,417.561896611,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,28,lion,,nomask,word,lion,pear,left,left,496.185522527,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,29,lion,invalid,nomask,pic,pear,,left,left,796.130787581,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,30,leopard,valid,nomask,pic,leopard,,right,right,486.840900965,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,31,tiger,valid,mask,pic,tiger,,left,left,450.652177446,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,32,penguin,invalid,nomask,pic,piano,,right,right,436.455996241,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,33,bottle,valid,mask,pic,bottle,,right,right,472.204919439,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,34,apple,valid,mask,pic,apple,,left,left,560.985867865,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,35,raccoon,valid,nomask,pic,raccoon,,left,left,483.761343174,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,36,chicken,,mask,word,chicken,leopard,left,left,469.297889154,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,37,chair,invalid,nomask,pic,wine_glass,,left,left,593.321703374,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,38,swan,valid,mask,pic,swan,,left,left,453.571371268,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,39,tomato,invalid,nomask,pic,table,,right,right,513.800553512,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,40,swan,valid,mask,pic,swan,,right,right,538.501032628,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,41,pear,valid,mask,pic,pear,,left,left,564.293648116,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,42,alligator,valid,nomask,pic,alligator,,right,right,420.093145221,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,43,pig,valid,nomask,pic,pig,,right,right,464.819230605,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,44,grasshopper,,mask,word,grasshopper,bee,right,right,421.420546249,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,45,pig,valid,nomask,pic,pig,,right,left,384.396075737,0
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,46,snowman,,nomask,word,snowman,piano,right,right,465.781732928,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,47,dog,,mask,word,dog,rabbit,right,right,405.953619629,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,48,saltshaker,invalid,nomask,pic,table,,right,right,546.709344722,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,49,rhinoceros,valid,nomask,pic,rhinoceros,,right,right,527.431781404,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,50,apple,,mask,word,apple,leopard,left,left,515.620568767,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,51,elephant,invalid,mask,pic,tree,,left,left,679.962549824,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,52,dog,valid,nomask,pic,dog,,right,right,549.725205172,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,53,bee,invalid,mask,pic,grasshopper,,right,right,785.524062812,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,54,gorilla,valid,nomask,pic,gorilla,,left,left,570.319606923,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,55,grasshopper,valid,nomask,pic,grasshopper,,right,right,627.211881801,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,56,skunk,valid,nomask,pic,skunk,,left,left,619.685674552,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,57,mouse,valid,nomask,pic,mouse,,right,right,573.452618904,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,58,snowman,valid,mask,pic,snowman,,right,right,662.35744115,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,59,table,valid,nomask,pic,table,,right,right,442.090488505,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,60,donkey,valid,mask,pic,donkey,,left,left,552.219003905,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,61,swan,,mask,word,swan,rhinoceros,left,left,423.929068726,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,62,rabbit,valid,nomask,pic,rabbit,,right,right,578.339068219,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,63,tomato,,mask,word,tomato,table,left,left,516.796888784,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,64,tiger,valid,mask,pic,tiger,,left,left,396.906038281,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,65,raccoon,valid,mask,pic,raccoon,,right,right,552.744266577,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,66,grasshopper,valid,mask,pic,grasshopper,,left,left,416.512971744,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,67,bee,invalid,mask,pic,bottle,,left,left,500.257350039,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,68,gorilla,valid,nomask,pic,gorilla,,left,left,447.049917653,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,69,bee,valid,mask,pic,bee,,right,right,505.793896038,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,70,pineapple,,mask,word,pineapple,piano,left,left,513.360113837,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,71,table,valid,nomask,pic,table,,right,right,437.331434339,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,72,saltshaker,valid,mask,pic,saltshaker,,left,left,486.971816514,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,73,camel,,nomask,word,camel,swan,right,right,836.576669011,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,74,giraffe,invalid,mask,pic,tiger,,right,right,1099.52499112,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,0,test,75,leopard,valid,nomask,pic,leopard,,right,right,431.363730691,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,77,strawberry,valid,nomask,pic,strawberry,,left,left,417.086247355,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,78,snowman,valid,mask,pic,snowman,,left,left,425.840308424,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,79,tomato,valid,mask,pic,tomato,,right,right,548.578653485,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,80,tree,valid,nomask,pic,tree,,right,left,388.36963661,0
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,81,tomato,valid,nomask,pic,tomato,,right,right,500.144359656,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,82,rhinoceros,valid,mask,pic,rhinoceros,,left,left,540.896563791,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,83,pineapple,valid,mask,pic,pineapple,,left,left,523.632027674,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,84,table,valid,nomask,pic,table,,left,left,476.411824115,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,85,zebra,,nomask,word,zebra,chicken,left,left,476.931325626,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,86,elephant,valid,nomask,pic,elephant,,left,left,392.926395871,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,87,gorilla,invalid,nomask,pic,pear,,left,left,750.708192587,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,88,pig,valid,mask,pic,pig,,right,right,520.496774931,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,89,skunk,valid,mask,pic,skunk,,right,right,561.947409995,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,90,bottle,invalid,mask,pic,zebra,,right,right,472.085206769,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,91,alligator,valid,nomask,pic,alligator,,left,left,519.755773712,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,92,skunk,valid,nomask,pic,skunk,,right,right,496.554262936,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,93,tree,valid,nomask,pic,tree,,left,left,367.299905512,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,94,saltshaker,,nomask,word,saltshaker,deer,right,right,536.836899817,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,95,leopard,invalid,nomask,pic,chicken,,left,left,515.821903478,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,96,raccoon,,nomask,word,raccoon,swan,left,left,445.385784842,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,97,elephant,invalid,mask,pic,skunk,,right,right,579.3825523,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,98,raccoon,valid,mask,pic,raccoon,,left,left,447.148184292,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,99,zebra,invalid,mask,pic,rabbit,,right,right,584.938303102,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,100,gorilla,invalid,mask,pic,piano,,right,right,582.711457741,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,101,chicken,valid,mask,pic,chicken,,right,right,581.442632247,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,102,raccoon,valid,mask,pic,raccoon,,left,left,416.217211168,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,103,lion,invalid,nomask,pic,tomato,,right,right,428.93427005,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,104,saltshaker,invalid,nomask,pic,grasshopper,,right,left,391.716466751,0
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,105,mouse,valid,mask,pic,mouse,,right,right,498.496870976,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,106,snowman,valid,mask,pic,snowman,,right,right,428.234879859,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,107,elephant,,mask,word,elephant,alligator,right,right,807.659683283,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,108,skunk,invalid,nomask,pic,raccoon,,left,left,469.795944169,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,109,pig,,nomask,word,pig,pear,left,left,677.320871036,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,110,alligator,valid,mask,pic,alligator,,left,left,587.333514821,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,111,swan,valid,nomask,pic,swan,,right,right,580.089944415,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,112,alligator,,mask,word,alligator,bee,right,right,395.594961941,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,113,heart,invalid,mask,pic,leopard,,right,right,532.598946709,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,114,pineapple,,mask,word,pineapple,zebra,right,right,445.6223296,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,115,heart,valid,nomask,pic,heart,,left,left,449.13560478,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,116,grasshopper,,nomask,word,grasshopper,alligator,right,right,385.635132901,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,117,mouse,valid,mask,pic,mouse,,left,left,557.657603174,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,118,tomato,,nomask,word,tomato,swan,left,right,327.168989927,0
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,119,chair,invalid,nomask,pic,dog,,left,left,571.333322674,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,120,rabbit,,mask,word,rabbit,saltshaker,right,right,684.719363693,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,121,zebra,valid,nomask,pic,zebra,,right,right,597.959445324,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,122,wine_glass,valid,mask,pic,wine_glass,,right,right,582.486436237,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,123,rhinoceros,valid,nomask,pic,rhinoceros,,right,right,903.242802247,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,124,tree,,mask,word,tree,grasshopper,left,left,554.669910576,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,125,tomato,valid,mask,pic,tomato,,right,right,413.785509299,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,126,leopard,invalid,nomask,pic,raccoon,,left,left,505.523742177,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,127,lion,,nomask,word,lion,pig,left,left,408.0181811,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,128,rhinoceros,,mask,word,rhinoceros,skunk,left,left,392.938559409,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,129,piano,invalid,nomask,pic,raccoon,,left,left,427.830290049,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,130,rabbit,,mask,word,rabbit,camel,left,left,349.130803254,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,131,tiger,,nomask,word,tiger,pear,left,left,361.074852291,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,132,tomato,valid,mask,pic,tomato,,left,left,377.132980153,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,133,swan,valid,mask,pic,swan,,right,right,616.888433695,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,134,dog,valid,nomask,pic,dog,,left,left,530.673623085,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,135,saltshaker,valid,mask,pic,saltshaker,,right,left,389.383992646,0
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,136,bee,valid,nomask,pic,bee,,left,left,444.199542049,1
MOW218,218,2015_Nov_23_1526,LL-Kramer,1,test,137,penguin,valid,nomask,pic,penguin,,right,right,584.942143876,1
