subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,1,gorilla,invalid,mask,pic,leopard,,left,left,551.099025994,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,2,alligator,valid,mask,pic,alligator,,right,right,534.836898674,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,3,tree,valid,mask,pic,tree,,right,right,503.636852489,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,4,kangaroo,valid,nomask,pic,kangaroo,,left,left,396.372430143,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,5,raccoon,valid,nomask,pic,raccoon,,left,left,399.14152096,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,6,donkey,invalid,nomask,pic,giraffe,,left,left,535.453070188,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,7,deer,valid,mask,pic,deer,,right,right,349.676229875,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,8,rhinoceros,valid,mask,pic,rhinoceros,,right,left,406.419387204,0
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,9,pig,valid,nomask,pic,pig,,left,left,417.190065724,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,10,heart,valid,mask,pic,heart,,right,left,553.993911832,0
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,11,pig,valid,mask,pic,pig,,left,left,490.759347449,1
MOW212,212,2015_Nov_20_1153,LL-George,-1,practice,12,pineapple,valid,mask,pic,pineapple,,left,left,533.531895257,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,14,swan,invalid,mask,pic,apple,,right,left,377.197171678,0
MOW212,212,2015_Nov_20_1153,LL-George,0,test,15,leopard,,mask,word,leopard,dog,right,right,698.570161941,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,16,tiger,valid,mask,pic,tiger,,left,left,352.762209019,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,17,camel,,mask,word,camel,skunk,right,right,548.289603787,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,18,donkey,,mask,word,donkey,pear,left,left,370.050542173,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,19,tree,invalid,nomask,pic,pear,,left,left,770.998325897,1
MOW212,212,2015_Nov_20_1153,LL-George,0,test,20,apple,,mask,word,apple,tiger,right,right,452.491733711,1
